# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
3.492858239999999769e+23 1.639506630473795517e-27 2.300335169048546476e-12 9.093101017984992531e-09 1.666126221996894804e-03 9.500024233036663190e+01 3.035784733073785000e+15 8.335839927667599582e-06
3.493598879999999680e+23 1.638719856132140779e-27 2.299231273123654293e-12 9.093101017984992531e-09 1.665326673317395504e-03 9.503064727244269250e+01 3.036458204507581000e+15 8.335839927667599582e-06
3.494339520000000262e+23 1.637933459351550527e-27 2.298127906941661353e-12 9.093101017984992531e-09 1.664527508329172005e-03 9.506106194565698786e+01 3.037131675941377500e+15 8.335839927667599582e-06
3.495080160000000173e+23 1.637147439950840502e-27 2.297025070248353405e-12 9.093101017984992531e-09 1.663728726848097287e-03 9.509148635312398312e+01 3.037805147375173500e+15 8.335839927667599582e-06
3.495820800000000084e+23 1.636361797748909313e-27 2.295922762789634540e-12 9.093101017984992531e-09 1.662930328690130632e-03 9.512192049795918081e+01 3.038478618808969500e+15 8.335839927667599582e-06
3.496561439999999995e+23 1.635576532564744891e-27 2.294820984311531228e-12 9.093101017984992531e-09 1.662132313671319797e-03 9.515236438327909241e+01 3.039152090242765500e+15 8.335839927667599582e-06
3.497302079999999906e+23 1.634791644217419829e-27 2.293719734560192323e-12 9.093101017984992531e-09 1.661334681607800788e-03 9.518281801220122418e+01 3.039825561676561500e+15 8.335839927667599582e-06
3.498042719999999816e+23 1.634007132526095328e-27 2.292619013281888248e-12 9.093101017984992531e-09 1.660537432315798301e-03 9.521328138784406292e+01 3.040499033110357500e+15 8.335839927667599582e-06
3.498783359999999727e+23 1.633222997310018684e-27 2.291518820223011003e-12 9.093101017984992531e-09 1.659740565611624637e-03 9.524375451332709019e+01 3.041172504544153500e+15 8.335839927667599582e-06
3.499524000000000309e+23 1.632439238388523288e-27 2.290419155130073753e-12 9.093101017984992531e-09 1.658944081311679915e-03 9.527423739177085338e+01 3.041845975977950000e+15 8.335839927667599582e-06
3.500264640000000220e+23 1.631655855581031138e-27 2.289320017749712855e-12 9.093101017984992531e-09 1.658147979232454244e-03 9.530473002629678092e+01 3.042519447411746000e+15 8.335839927667599582e-06
3.501005280000000131e+23 1.630872848707048894e-27 2.288221407828686237e-12 9.093101017984992531e-09 1.657352259190524035e-03 9.533523242002739551e+01 3.043192918845542000e+15 8.335839927667599582e-06
3.501745920000000042e+23 1.630090217586171463e-27 2.287123325113872189e-12 9.093101017984992531e-09 1.656556921002554821e-03 9.536574457608614352e+01 3.043866390279338000e+15 8.335839927667599582e-06
3.502486559999999953e+23 1.629307962038079849e-27 2.286025769352271784e-12 9.093101017984992531e-09 1.655761964485299737e-03 9.539626649759752297e+01 3.044539861713134000e+15 8.335839927667599582e-06
3.503227199999999864e+23 1.628526081882541869e-27 2.284928740291007671e-12 9.093101017984992531e-09 1.654967389455600608e-03 9.542679818768698397e+01 3.045213333146930000e+15 8.335839927667599582e-06
3.503967839999999775e+23 1.627744576939412868e-27 2.283832237677324474e-12 9.093101017984992531e-09 1.654173195730387295e-03 9.545733964948097139e+01 3.045886804580725500e+15 8.335839927667599582e-06
3.504708479999999685e+23 1.626963447028633215e-27 2.282736261258587580e-12 9.093101017984992531e-09 1.653379383126677695e-03 9.548789088610692488e+01 3.046560276014521500e+15 8.335839927667599582e-06
3.505449120000000267e+23 1.626182691970231525e-27 2.281640810782284762e-12 9.093101017984992531e-09 1.652585951461577312e-03 9.551845190069330727e+01 3.047233747448318000e+15 8.335839927667599582e-06
3.506189760000000178e+23 1.625402311584323942e-27 2.280545885996027783e-12 9.093101017984992531e-09 1.651792900552282069e-03 9.554902269636943402e+01 3.047907218882114000e+15 8.335839927667599582e-06
3.506930400000000089e+23 1.624622305691111274e-27 2.279451486647545946e-12 9.093101017984992531e-09 1.651000230216073759e-03 9.557960327626578589e+01 3.048580690315910000e+15 8.335839927667599582e-06
3.507671040000000000e+23 1.623842674110882934e-27 2.278357612484693758e-12 9.093101017984992531e-09 1.650207940270323297e-03 9.561019364351368210e+01 3.049254161749706000e+15 8.335839927667599582e-06
3.508411679999999911e+23 1.623063416664013713e-27 2.277264263255444877e-12 9.093101017984992531e-09 1.649416030532489417e-03 9.564079380124547924e+01 3.049927633183502000e+15 8.335839927667599582e-06
3.509152319999999822e+23 1.622284533170965576e-27 2.276171438707896957e-12 9.093101017984992531e-09 1.648624500820119326e-03 9.567140375259455709e+01 3.050601104617298000e+15 8.335839927667599582e-06
3.509892959999999733e+23 1.621506023452288017e-27 2.275079138590267610e-12 9.093101017984992531e-09 1.647833350950848267e-03 9.570202350069519071e+01 3.051274576051094000e+15 8.335839927667599582e-06
3.510633600000000315e+23 1.620727887328615909e-27 2.273987362650896827e-12 9.093101017984992531e-09 1.647042580742399519e-03 9.573265304868269254e+01 3.051948047484890500e+15 8.335839927667599582e-06
3.511374240000000225e+23 1.619950124620672731e-27 2.272896110638248193e-12 9.093101017984992531e-09 1.646252190012585485e-03 9.576329239969328455e+01 3.052621518918686500e+15 8.335839927667599582e-06
3.512114880000000136e+23 1.619172735149254786e-27 2.271805382300885863e-12 9.093101017984992531e-09 1.645462178579292509e-03 9.579394155686476608e+01 3.053294990352482500e+15 8.335839927667599582e-06
3.512855520000000047e+23 1.618395718735244113e-27 2.270715177387496777e-12 9.093101017984992531e-09 1.644672546260494755e-03 9.582460052333586020e+01 3.053968461786278500e+15 8.335839927667599582e-06
3.513596159999999958e+23 1.617619075199617815e-27 2.269625495646899544e-12 9.093101017984992531e-09 1.643883292874262665e-03 9.585526930224600051e+01 3.054641933220074500e+15 8.335839927667599582e-06
3.514336799999999869e+23 1.616842804363437299e-27 2.268536336828031924e-12 9.093101017984992531e-09 1.643094418238752333e-03 9.588594789673564378e+01 3.055315404653870500e+15 8.335839927667599582e-06
3.515077439999999780e+23 1.616066906047850783e-27 2.267447700679952441e-12 9.093101017984992531e-09 1.642305922172207890e-03 9.591663630994625578e+01 3.055988876087666500e+15 8.335839927667599582e-06
3.515818079999999691e+23 1.615291380074090787e-27 2.266359586951839174e-12 9.093101017984992531e-09 1.641517804492959769e-03 9.594733454502032544e+01 3.056662347521462500e+15 8.335839927667599582e-06
3.516558720000000273e+23 1.614516226263475392e-27 2.265271995392990561e-12 9.093101017984992531e-09 1.640730065019424489e-03 9.597804260510139329e+01 3.057335818955259000e+15 8.335839927667599582e-06
3.517299360000000184e+23 1.613741444437410205e-27 2.264184925752825403e-12 9.093101017984992531e-09 1.639942703570107909e-03 9.600876049333393780e+01 3.058009290389055000e+15 8.335839927667599582e-06
3.518040000000000094e+23 1.612967034417383704e-27 2.263098377780880842e-12 9.093101017984992531e-09 1.639155719963600452e-03 9.603948821286353166e+01 3.058682761822851000e+15 8.335839927667599582e-06
3.518780640000000005e+23 1.612192996024971178e-27 2.262012351226815997e-12 9.093101017984992531e-09 1.638369114018580147e-03 9.607022576683671389e+01 3.059356233256647000e+15 8.335839927667599582e-06
3.519521279999999916e+23 1.611419329081832757e-27 2.260926845840407522e-12 9.093101017984992531e-09 1.637582885553811761e-03 9.610097315840107512e+01 3.060029704690443000e+15 8.335839927667599582e-06
3.520261919999999827e+23 1.610646033409714847e-27 2.259841861371554045e-12 9.093101017984992531e-09 1.636797034388147226e-03 9.613173039070517234e+01 3.060703176124239000e+15 8.335839927667599582e-06
3.521002559999999738e+23 1.609873108830448513e-27 2.258757397570273751e-12 9.093101017984992531e-09 1.636011560340525214e-03 9.616249746689858569e+01 3.061376647558034500e+15 8.335839927667599582e-06
3.521743200000000320e+23 1.609100555165950558e-27 2.257673454186703165e-12 9.093101017984992531e-09 1.635226463229970699e-03 9.619327439013197534e+01 3.062050118991831000e+15 8.335839927667599582e-06
3.522483840000000231e+23 1.608328372238224241e-27 2.256590030971101595e-12 9.093101017984992531e-09 1.634441742875597124e-03 9.622406116355686834e+01 3.062723590425627000e+15 8.335839927667599582e-06
3.523224480000000142e+23 1.607556559869357299e-27 2.255507127673846694e-12 9.093101017984992531e-09 1.633657399096603586e-03 9.625485779032588596e+01 3.063397061859423000e+15 8.335839927667599582e-06
3.523965120000000052e+23 1.606785117881522850e-27 2.254424744045436070e-12 9.093101017984992531e-09 1.632873431712275917e-03 9.628566427359267266e+01 3.064070533293219000e+15 8.335839927667599582e-06
3.524705759999999963e+23 1.606014046096979749e-27 2.253342879836486078e-12 9.093101017984992531e-09 1.632089840541987120e-03 9.631648061651182502e+01 3.064744004727015000e+15 8.335839927667599582e-06
3.525446399999999874e+23 1.605243344338072766e-27 2.252261534797735857e-12 9.093101017984992531e-09 1.631306625405197584e-03 9.634730682223899123e+01 3.065417476160811000e+15 8.335839927667599582e-06
3.526187039999999785e+23 1.604473012427231692e-27 2.251180708680041676e-12 9.093101017984992531e-09 1.630523786121453782e-03 9.637814289393075740e+01 3.066090947594607000e+15 8.335839927667599582e-06
3.526927679999999696e+23 1.603703050186971875e-27 2.250100401234382588e-12 9.093101017984992531e-09 1.629741322510389577e-03 9.640898883474474701e+01 3.066764419028403000e+15 8.335839927667599582e-06
3.527668320000000278e+23 1.602933457439893862e-27 2.249020612211853566e-12 9.093101017984992531e-09 1.628959234391724915e-03 9.643984464783962096e+01 3.067437890462199500e+15 8.335839927667599582e-06
3.528408960000000189e+23 1.602164234008684654e-27 2.247941341363674789e-12 9.093101017984992531e-09 1.628177521585268215e-03 9.647071033637493542e+01 3.068111361895995500e+15 8.335839927667599582e-06
3.529149600000000100e+23 1.601395379716116272e-27 2.246862588441182358e-12 9.093101017984992531e-09 1.627396183910913762e-03 9.650158590351129817e+01 3.068784833329791500e+15 8.335839927667599582e-06
3.529890240000000010e+23 1.600626894385045578e-27 2.245784353195833941e-12 9.093101017984992531e-09 1.626615221188642364e-03 9.653247135241035437e+01 3.069458304763587500e+15 8.335839927667599582e-06
3.530630879999999921e+23 1.599858777838415528e-27 2.244706635379205554e-12 9.093101017984992531e-09 1.625834633238522212e-03 9.656336668623467290e+01 3.070131776197383500e+15 8.335839927667599582e-06
3.531371519999999832e+23 1.599091029899254638e-27 2.243629434742995993e-12 9.093101017984992531e-09 1.625054419880708236e-03 9.659427190814784581e+01 3.070805247631179500e+15 8.335839927667599582e-06
3.532112159999999743e+23 1.598323650390676621e-27 2.242552751039021591e-12 9.093101017984992531e-09 1.624274580935442533e-03 9.662518702131444570e+01 3.071478719064975000e+15 8.335839927667599582e-06
3.532852800000000325e+23 1.597556639135880031e-27 2.241476584019218637e-12 9.093101017984992531e-09 1.623495116223052856e-03 9.665611202890006837e+01 3.072152190498772000e+15 8.335839927667599582e-06
3.533593440000000236e+23 1.596789995958151491e-27 2.240400933435645800e-12 9.093101017984992531e-09 1.622716025563956509e-03 9.668704693407120487e+01 3.072825661932568000e+15 8.335839927667599582e-06
3.534334080000000147e+23 1.596023720680860132e-27 2.239325799040479688e-12 9.093101017984992531e-09 1.621937308778654933e-03 9.671799173999541210e+01 3.073499133366364000e+15 8.335839927667599582e-06
3.535074720000000058e+23 1.595257813127451854e-27 2.238251180586002326e-12 9.093101017984992531e-09 1.621158965687727630e-03 9.674894644984162539e+01 3.074172604800160000e+15 8.335839927667599582e-06
3.535815359999999969e+23 1.594492273121453091e-27 2.237177077824610446e-12 9.093101017984992531e-09 1.620380996111835418e-03 9.677991106677994537e+01 3.074846076233956000e+15 8.335839927667599582e-06
3.536555999999999879e+23 1.593727100486484269e-27 2.236103490508831237e-12 9.093101017984992531e-09 1.619603399871734958e-03 9.681088559398112636e+01 3.075519547667752000e+15 8.335839927667599582e-06
3.537296639999999790e+23 1.592962295046250290e-27 2.235030418391311443e-12 9.093101017984992531e-09 1.618826176788268996e-03 9.684187003461690324e+01 3.076193019101547500e+15 8.335839927667599582e-06
3.538037279999999701e+23 1.592197856624540542e-27 2.233957861224816553e-12 9.093101017984992531e-09 1.618049326682365931e-03 9.687286439186007669e+01 3.076866490535343500e+15 8.335839927667599582e-06
3.538777920000000283e+23 1.591433785045227815e-27 2.232885818762227975e-12 9.093101017984992531e-09 1.617272849375038513e-03 9.690386866888451323e+01 3.077539961969140000e+15 8.335839927667599582e-06
3.539518560000000194e+23 1.590670080132270638e-27 2.231814290756547882e-12 9.093101017984992531e-09 1.616496744687387528e-03 9.693488286886498884e+01 3.078213433402936000e+15 8.335839927667599582e-06
3.540259200000000105e+23 1.589906741709711125e-27 2.230743276960896383e-12 9.093101017984992531e-09 1.615721012440597681e-03 9.696590699497740218e+01 3.078886904836732000e+15 8.335839927667599582e-06
3.540999840000000016e+23 1.589143769601674615e-27 2.229672777128509509e-12 9.093101017984992531e-09 1.614945652455939112e-03 9.699694105039864667e+01 3.079560376270528000e+15 8.335839927667599582e-06
3.541740479999999927e+23 1.588381163632371824e-27 2.228602791012743246e-12 9.093101017984992531e-09 1.614170664554768044e-03 9.702798503830665311e+01 3.080233847704324000e+15 8.335839927667599582e-06
3.542481119999999837e+23 1.587618923626097056e-27 2.227533318367071516e-12 9.093101017984992531e-09 1.613396048558526355e-03 9.705903896188037550e+01 3.080907319138120000e+15 8.335839927667599582e-06
3.543221759999999748e+23 1.586857049407229451e-27 2.226464358945085780e-12 9.093101017984992531e-09 1.612621804288741356e-03 9.709010282429977678e+01 3.081580790571916000e+15 8.335839927667599582e-06
3.543962400000000330e+23 1.586095540800230841e-27 2.225395912500495028e-12 9.093101017984992531e-09 1.611847931567025145e-03 9.712117662874585733e+01 3.082254262005712500e+15 8.335839927667599582e-06
3.544703040000000241e+23 1.585334397629650406e-27 2.224327978787131038e-12 9.093101017984992531e-09 1.611074430215077855e-03 9.715226037840058382e+01 3.082927733439508500e+15 8.335839927667599582e-06
3.545443680000000152e+23 1.584573619720118402e-27 2.223260557558937466e-12 9.093101017984992531e-09 1.610301300054682670e-03 9.718335407644698876e+01 3.083601204873304500e+15 8.335839927667599582e-06
3.546184320000000063e+23 1.583813206896351001e-27 2.222193648569980348e-12 9.093101017984992531e-09 1.609528540907709509e-03 9.721445772606914204e+01 3.084274676307100000e+15 8.335839927667599582e-06
3.546924959999999974e+23 1.583053158983147419e-27 2.221127251574440832e-12 9.093101017984992531e-09 1.608756152596113294e-03 9.724557133045209412e+01 3.084948147740896500e+15 8.335839927667599582e-06
3.547665599999999885e+23 1.582293475805392253e-27 2.220061366326621234e-12 9.093101017984992531e-09 1.607984134941935249e-03 9.727669489278187598e+01 3.085621619174692000e+15 8.335839927667599582e-06
3.548406239999999796e+23 1.581534157188053684e-27 2.218995992580939789e-12 9.093101017984992531e-09 1.607212487767301599e-03 9.730782841624561286e+01 3.086295090608488000e+15 8.335839927667599582e-06
3.549146879999999706e+23 1.580775202956184375e-27 2.217931130091934287e-12 9.093101017984992531e-09 1.606441210894424656e-03 9.733897190403136790e+01 3.086968562042284000e+15 8.335839927667599582e-06
3.549887520000000288e+23 1.580016612934920571e-27 2.216866778614259644e-12 9.093101017984992531e-09 1.605670304145601296e-03 9.737012535932827006e+01 3.087642033476081000e+15 8.335839927667599582e-06
3.550628160000000199e+23 1.579258386949484259e-27 2.215802937902690333e-12 9.093101017984992531e-09 1.604899767343216004e-03 9.740128878532640044e+01 3.088315504909877000e+15 8.335839927667599582e-06
3.551368800000000110e+23 1.578500524825180288e-27 2.214739607712117955e-12 9.093101017984992531e-09 1.604129600309736961e-03 9.743246218521686330e+01 3.088988976343673000e+15 8.335839927667599582e-06
3.552109440000000021e+23 1.577743026387397991e-27 2.213676787797552455e-12 9.093101017984992531e-09 1.603359802867718653e-03 9.746364556219180031e+01 3.089662447777469000e+15 8.335839927667599582e-06
3.552850079999999932e+23 1.576985891461611004e-27 2.212614477914121309e-12 9.093101017984992531e-09 1.602590374839800999e-03 9.749483891944433367e+01 3.090335919211264500e+15 8.335839927667599582e-06
3.553590719999999843e+23 1.576229119873377442e-27 2.211552677817071953e-12 9.093101017984992531e-09 1.601821316048709790e-03 9.752604226016859457e+01 3.091009390645060500e+15 8.335839927667599582e-06
3.554331359999999754e+23 1.575472711448339186e-27 2.210491387261767741e-12 9.093101017984992531e-09 1.601052626317256032e-03 9.755725558755968052e+01 3.091682862078856500e+15 8.335839927667599582e-06
3.555072000000000336e+23 1.574716666012221880e-27 2.209430606003691578e-12 9.093101017984992531e-09 1.600284305468335734e-03 9.758847890481379750e+01 3.092356333512653000e+15 8.335839927667599582e-06
3.555812640000000246e+23 1.573960983390837802e-27 2.208370333798444714e-12 9.093101017984992531e-09 1.599516353324932942e-03 9.761971221512797570e+01 3.093029804946449000e+15 8.335839927667599582e-06
3.556553280000000157e+23 1.573205663410080484e-27 2.207310570401746334e-12 9.093101017984992531e-09 1.598748769710114535e-03 9.765095552170038218e+01 3.093703276380245000e+15 8.335839927667599582e-06
3.557293920000000068e+23 1.572450705895929732e-27 2.206251315569433160e-12 9.093101017984992531e-09 1.597981554447034562e-03 9.768220882773012193e+01 3.094376747814041000e+15 8.335839927667599582e-06
3.558034559999999979e+23 1.571696110674440865e-27 2.205192569057450155e-12 9.093101017984992531e-09 1.597214707358924485e-03 9.771347213641760732e+01 3.095050219247837000e+15 8.335839927667599582e-06
3.558775199999999890e+23 1.570941877571745255e-27 2.204134330621848106e-12 9.093101017984992531e-09 1.596448228269092308e-03 9.774474545096462919e+01 3.095723690681633000e+15 8.335839927667599582e-06
3.559515839999999801e+23 1.570188006414068079e-27 2.203076600018810276e-12 9.093101017984992531e-09 1.595682117000942098e-03 9.777602877457354680e+01 3.096397162115429000e+15 8.335839927667599582e-06
3.560256479999999712e+23 1.569434497027718461e-27 2.202019377004635848e-12 9.093101017984992531e-09 1.594916373377962488e-03 9.780732211044775681e+01 3.097070633549225000e+15 8.335839927667599582e-06
3.560997120000000294e+23 1.568681349239087314e-27 2.200962661335740729e-12 9.093101017984992531e-09 1.594150997223726029e-03 9.783862546179166486e+01 3.097744104983021500e+15 8.335839927667599582e-06
3.561737760000000204e+23 1.567928562874651110e-27 2.199906452768659575e-12 9.093101017984992531e-09 1.593385988361891575e-03 9.786993883181069975e+01 3.098417576416817500e+15 8.335839927667599582e-06
3.562478400000000115e+23 1.567176137760966855e-27 2.198850751060040533e-12 9.093101017984992531e-09 1.592621346616199945e-03 9.790126222371139875e+01 3.099091047850613500e+15 8.335839927667599582e-06
3.563219040000000026e+23 1.566424073724675321e-27 2.197795555966649690e-12 9.093101017984992531e-09 1.591857071810477394e-03 9.793259564070125123e+01 3.099764519284409000e+15 8.335839927667599582e-06
3.563959679999999937e+23 1.565672370592500324e-27 2.196740867245368649e-12 9.093101017984992531e-09 1.591093163768634309e-03 9.796393908598888345e+01 3.100437990718205000e+15 8.335839927667599582e-06
3.564700319999999848e+23 1.564921028191248548e-27 2.195686684653196139e-12 9.093101017984992531e-09 1.590329622314665429e-03 9.799529256278385958e+01 3.101111462152001000e+15 8.335839927667599582e-06
3.565440959999999759e+23 1.564170046347809905e-27 2.194633007947247620e-12 9.093101017984992531e-09 1.589566447272649846e-03 9.802665607429682382e+01 3.101784933585797000e+15 8.335839927667599582e-06
3.566181599999999670e+23 1.563419424889156992e-27 2.193579836884753659e-12 9.093101017984992531e-09 1.588803638466750783e-03 9.805802962373944354e+01 3.102458405019593000e+15 8.335839927667599582e-06
3.566922240000000252e+23 1.562669163642344557e-27 2.192527171223060742e-12 9.093101017984992531e-09 1.588041195721215165e-03 9.808941321432448035e+01 3.103131876453390000e+15 8.335839927667599582e-06
3.567662880000000163e+23 1.561919262434512907e-27 2.191475010719636122e-12 9.093101017984992531e-09 1.587279118860376653e-03 9.812080684926554852e+01 3.103805347887185500e+15 8.335839927667599582e-06
3.568403520000000073e+23 1.561169721092882522e-27 2.190423355132058929e-12 9.093101017984992531e-09 1.586517407708650440e-03 9.815221053177749866e+01 3.104478819320981500e+15 8.335839927667599582e-06
3.569144159999999984e+23 1.560420539444758547e-27 2.189372204218026636e-12 9.093101017984992531e-09 1.585756062090537587e-03 9.818362426507606244e+01 3.105152290754777500e+15 8.335839927667599582e-06
3.569884799999999895e+23 1.559671717317528453e-27 2.188321557735351827e-12 9.093101017984992531e-09 1.584995081830623074e-03 9.821504805237805158e+01 3.105825762188573500e+15 8.335839927667599582e-06
3.570625439999999806e+23 1.558923254538662580e-27 2.187271415441964215e-12 9.093101017984992531e-09 1.584234466753575796e-03 9.824648189690131517e+01 3.106499233622369500e+15 8.335839927667599582e-06
3.571366079999999717e+23 1.558175150935714135e-27 2.186221777095911047e-12 9.093101017984992531e-09 1.583474216684149435e-03 9.827792580186472549e+01 3.107172705056165500e+15 8.335839927667599582e-06
3.572106720000000299e+23 1.557427406336319550e-27 2.185172642455353470e-12 9.093101017984992531e-09 1.582714331447181589e-03 9.830937977048814957e+01 3.107846176489962000e+15 8.335839927667599582e-06
3.572847360000000210e+23 1.556680020568199021e-27 2.184124011278572992e-12 9.093101017984992531e-09 1.581954810867595507e-03 9.834084380599244923e+01 3.108519647923758000e+15 8.335839927667599582e-06
3.573588000000000121e+23 1.555932993459154896e-27 2.183075883323962999e-12 9.093101017984992531e-09 1.581195654770397273e-03 9.837231791159953787e+01 3.109193119357554000e+15 8.335839927667599582e-06
3.574328640000000031e+23 1.555186324837072207e-27 2.182028258350037239e-12 9.093101017984992531e-09 1.580436862980677754e-03 9.840380209053238048e+01 3.109866590791350000e+15 8.335839927667599582e-06
3.575069279999999942e+23 1.554440014529919215e-27 2.180981136115422553e-12 9.093101017984992531e-09 1.579678435323611952e-03 9.843529634601492262e+01 3.110540062225146000e+15 8.335839927667599582e-06
3.575809919999999853e+23 1.553694062365747585e-27 2.179934516378864121e-12 9.093101017984992531e-09 1.578920371624459654e-03 9.846680068127209040e+01 3.111213533658941500e+15 8.335839927667599582e-06
3.576550559999999764e+23 1.552948468172691491e-27 2.178888398899223850e-12 9.093101017984992531e-09 1.578162671708564562e-03 9.849831509952988995e+01 3.111887005092738000e+15 8.335839927667599582e-06
3.577291199999999675e+23 1.552203231778968333e-27 2.177842783435478354e-12 9.093101017984992531e-09 1.577405335401354950e-03 9.852983960401527952e+01 3.112560476526533500e+15 8.335839927667599582e-06
3.578031840000000257e+23 1.551458353012877301e-27 2.176797669746720974e-12 9.093101017984992531e-09 1.576648362528342354e-03 9.856137419795629739e+01 3.113233947960330000e+15 8.335839927667599582e-06
3.578772480000000168e+23 1.550713831702803322e-27 2.175753057592164199e-12 9.093101017984992531e-09 1.575891752915125265e-03 9.859291888458189135e+01 3.113907419394126000e+15 8.335839927667599582e-06
3.579513120000000079e+23 1.549969667677211861e-27 2.174708946731134013e-12 9.093101017984992531e-09 1.575135506387383925e-03 9.862447366712208918e+01 3.114580890827922000e+15 8.335839927667599582e-06
3.580253759999999990e+23 1.549225860764652144e-27 2.173665336923073532e-12 9.093101017984992531e-09 1.574379622770884007e-03 9.865603854880791346e+01 3.115254362261718000e+15 8.335839927667599582e-06
3.580994399999999900e+23 1.548482410793751602e-27 2.172622227927535730e-12 9.093101017984992531e-09 1.573624101891470117e-03 9.868761353287158045e+01 3.115927833695514000e+15 8.335839927667599582e-06
3.581735039999999811e+23 1.547739317593207977e-27 2.171579619504173345e-12 9.093101017984992531e-09 1.572868943575059068e-03 9.871919862254684119e+01 3.116601305129310000e+15 8.335839927667599582e-06
3.582475679999999722e+23 1.546996580991812640e-27 2.170537511412767956e-12 9.093101017984992531e-09 1.572114147647662432e-03 9.875079382106801518e+01 3.117274776563106000e+15 8.335839927667599582e-06
3.583216320000000304e+23 1.546254200818439473e-27 2.169495903413219081e-12 9.093101017984992531e-09 1.571359713935375265e-03 9.878239913167043085e+01 3.117948247996902500e+15 8.335839927667599582e-06
3.583956960000000215e+23 1.545512176902045759e-27 2.168454795265542562e-12 9.093101017984992531e-09 1.570605642264378057e-03 9.881401455759041141e+01 3.118621719430698500e+15 8.335839927667599582e-06
3.584697600000000126e+23 1.544770509071668782e-27 2.167414186729867329e-12 9.093101017984992531e-09 1.569851932460932182e-03 9.884564010206537432e+01 3.119295190864494500e+15 8.335839927667599582e-06
3.585438240000000037e+23 1.544029197156428153e-27 2.166374077566435405e-12 9.093101017984992531e-09 1.569098584351382710e-03 9.887727576833377441e+01 3.119968662298290500e+15 8.335839927667599582e-06
3.586178879999999948e+23 1.543288240985524915e-27 2.165334467535605943e-12 9.093101017984992531e-09 1.568345597762157767e-03 9.890892155963517496e+01 3.120642133732086500e+15 8.335839927667599582e-06
3.586919519999999858e+23 1.542547640388242264e-27 2.164295356397851186e-12 9.093101017984992531e-09 1.567592972519768523e-03 9.894057747921006296e+01 3.121315605165882500e+15 8.335839927667599582e-06
3.587660159999999769e+23 1.541807395193945362e-27 2.163256743913760104e-12 9.093101017984992531e-09 1.566840708450809635e-03 9.897224353030007649e+01 3.121989076599678000e+15 8.335839927667599582e-06
3.588400799999999680e+23 1.541067505232080089e-27 2.162218629844033951e-12 9.093101017984992531e-09 1.566088805381957941e-03 9.900391971614789099e+01 3.122662548033474000e+15 8.335839927667599582e-06
3.589141440000000262e+23 1.540327970332174652e-27 2.161181013949488686e-12 9.093101017984992531e-09 1.565337263139973548e-03 9.903560603999716250e+01 3.123336019467271000e+15 8.335839927667599582e-06
3.589882080000000173e+23 1.539588790323839947e-27 2.160143895991058611e-12 9.093101017984992531e-09 1.564586081551701344e-03 9.906730250509258440e+01 3.124009490901067000e+15 8.335839927667599582e-06
3.590622720000000084e+23 1.538849965036767584e-27 2.159107275729789100e-12 9.093101017984992531e-09 1.563835260444067319e-03 9.909900911467994433e+01 3.124682962334862500e+15 8.335839927667599582e-06
3.591363359999999995e+23 1.538111494300730607e-27 2.158071152926840636e-12 9.093101017984992531e-09 1.563084799644080727e-03 9.913072587200608154e+01 3.125356433768659000e+15 8.335839927667599582e-06
3.592103999999999906e+23 1.537373377945584566e-27 2.157035527343489217e-12 9.093101017984992531e-09 1.562334698978834740e-03 9.916245278031880162e+01 3.126029905202455000e+15 8.335839927667599582e-06
3.592844639999999816e+23 1.536635615801266086e-27 2.156000398741125549e-12 9.093101017984992531e-09 1.561584958275504713e-03 9.919418984286701857e+01 3.126703376636250500e+15 8.335839927667599582e-06
3.593585279999999727e+23 1.535898207697794300e-27 2.154965766881255044e-12 9.093101017984992531e-09 1.560835577361349919e-03 9.922593706290059856e+01 3.127376848070046500e+15 8.335839927667599582e-06
3.594325920000000309e+23 1.535161153465269056e-27 2.153931631525496203e-12 9.093101017984992531e-09 1.560086556063711594e-03 9.925769444367055883e+01 3.128050319503843000e+15 8.335839927667599582e-06
3.595066560000000220e+23 1.534424452933873608e-27 2.152897992435585064e-12 9.093101017984992531e-09 1.559337894210015762e-03 9.928946198842879767e+01 3.128723790937639000e+15 8.335839927667599582e-06
3.595807200000000131e+23 1.533688105933871385e-27 2.151864849373370755e-12 9.093101017984992531e-09 1.558589591627770193e-03 9.932123970042835026e+01 3.129397262371435000e+15 8.335839927667599582e-06
3.596547840000000042e+23 1.532952112295608147e-27 2.150832202100817110e-12 9.093101017984992531e-09 1.557841648144565709e-03 9.935302758292326075e+01 3.130070733805231000e+15 8.335839927667599582e-06
3.597288479999999953e+23 1.532216471849511263e-27 2.149800050380001863e-12 9.093101017984992531e-09 1.557094063588076831e-03 9.938482563916859647e+01 3.130744205239027000e+15 8.335839927667599582e-06
3.598029119999999864e+23 1.531481184426089896e-27 2.148768393973119069e-12 9.093101017984992531e-09 1.556346837786060479e-03 9.941663387242043370e+01 3.131417676672823000e+15 8.335839927667599582e-06
3.598769759999999775e+23 1.530746249855935178e-27 2.147737232642476683e-12 9.093101017984992531e-09 1.555599970566357276e-03 9.944845228593590036e+01 3.132091148106619000e+15 8.335839927667599582e-06
3.599510399999999685e+23 1.530011667969719673e-27 2.146706566150496963e-12 9.093101017984992531e-09 1.554853461756890674e-03 9.948028088297310489e+01 3.132764619540415000e+15 8.335839927667599582e-06
