# z rho(z) P(z) g(z) n(z) K(z)
2.662506721518389494e+20 1.150762172955342681e-26 4.747531823905389058e-11 1.153345994640510199e-09 1.146200295778145549e-02 5.901298425836925507e+08
2.693593810993370235e+20 1.150761167018303632e-26 4.747527673857518431e-11 1.166810955647486833e-09 1.146199293828864714e-02 5.901301864913582802e+08
2.725043869366898524e+20 1.150760137455884959e-26 4.747523426341861506e-11 1.180433083632496551e-09 1.146198268347860434e-02 5.901305384765384197e+08
2.756861134617573786e+20 1.150759083713273706e-26 4.747519079069506774e-11 1.194214211949468137e-09 1.146197218782519199e-02 5.901308987289484739e+08
2.789049894206161224e+20 1.150758005222629618e-26 4.747514629697799257e-11 1.208156195297857399e-09 1.146196144567251940e-02 5.901312674427589178e+08
2.821614485653249393e+20 1.150756901402780799e-26 4.747510075829082276e-11 1.222260909969694373e-09 1.146195045123190454e-02 5.901316448167009354e+08
2.854559297123765453e+20 1.150755771658909600e-26 4.747505415009403052e-11 1.236530254099487828e-09 1.146193919857875151e-02 5.901320310541727543e+08
2.887888768018314035e+20 1.150754615382232492e-26 4.747500644727193092e-11 1.250966147916962644e-09 1.146192768164936045e-02 5.901324263633495569e+08
2.921607389571306619e+20 1.150753431949673182e-26 4.747495762411916264e-11 1.265570534002624091e-09 1.146191589423766616e-02 5.901328309572955370e+08
2.955719705456305766e+20 1.150752220723526418e-26 4.747490765432685856e-11 1.280345377546320423e-09 1.146190382999189537e-02 5.901332450540789366e+08
2.990230312398204436e+20 1.150750981051114313e-26 4.747485651096842211e-11 1.295292666608629679e-09 1.146189148241114585e-02 5.901336688768892288e+08
3.025143860792670290e+20 1.150749712264435800e-26 4.747480416648513566e-11 1.310414412385270656e-09 1.146187884484188742e-02 5.901341026541575193e+08
3.060465055332798300e+20 1.150748413679807323e-26 4.747475059267123246e-11 1.325712649474486348e-09 1.146186591047438502e-02 5.901345466196795702e+08
3.096198655643107983e+20 1.150747084597493484e-26 4.747469576065876182e-11 1.341189436147468113e-09 1.146185267233902454e-02 5.901350010127419233e+08
3.132349476920809882e+20 1.150745724301331094e-26 4.747463964090202134e-11 1.356846854621786010e-09 1.146183912330256578e-02 5.901354660782508850e+08
3.168922390584822989e+20 1.150744332058344036e-26 4.747458220316169181e-11 1.372687011338006269e-09 1.146182525606430358e-02 5.901359420668642521e+08
3.205922324932106650e+20 1.150742907118348090e-26 4.747452341648850689e-11 1.388712037239335623e-09 1.146181106315213513e-02 5.901364292351264954e+08
3.243354265801786655e+20 1.150741448713547709e-26 4.747446324920663837e-11 1.404924088054461857e-09 1.146179653691854067e-02 5.901369278456065655e+08
3.281223257247041454e+20 1.150739956058122482e-26 4.747440166889664856e-11 1.421325344583590390e-09 1.146178166953646868e-02 5.901374381670404673e+08
3.319534402214688850e+20 1.150738428347803822e-26 4.747433864237800308e-11 1.437918012987637572e-09 1.146176645299511708e-02 5.901379604744749069e+08
3.358292863232985661e+20 1.150736864759443058e-26 4.747427413569124134e-11 1.454704325080798056e-09 1.146175087909562934e-02 5.901384950494158268e+08
3.397503863107185541e+20 1.150735264450567606e-26 4.747420811407972033e-11 1.471686538626280276e-09 1.146173493944667790e-02 5.901390421799803972e+08
3.437172685623349084e+20 1.150733626558927966e-26 4.747414054197084801e-11 1.488866937635420534e-09 1.146171862545994867e-02 5.901396021610521078e+08
3.477304676260352492e+20 1.150731950202033522e-26 4.747407138295701288e-11 1.506247832670146767e-09 1.146170192834551974e-02 5.901401752944393158e+08
3.517905242910228480e+20 1.150730234476678294e-26 4.747400059977594493e-11 1.523831561148831263e-09 1.146168483910713597e-02 5.901407618890380859e+08
3.558979856606785700e+20 1.150728478458453783e-26 4.747392815429068236e-11 1.541620487655521792e-09 1.146166734853735873e-02 5.901413622609988451e+08
3.600534052263010632e+20 1.150726681201252484e-26 4.747385400746904067e-11 1.559617004252742027e-09 1.146164944721261847e-02 5.901419767338962555e+08
3.642573429416801731e+20 1.150724841736759203e-26 4.747377811936265529e-11 1.577823530797669129e-09 1.146163112548814929e-02 5.901426056389038563e+08
3.685103652985578455e+20 1.150722959073928601e-26 4.747370044908541028e-11 1.596242515261911848e-09 1.146161237349278481e-02 5.901432493149724007e+08
3.728130454029524664e+20 1.150721032198453407e-26 4.747362095479150505e-11 1.614876434054777459e-09 1.146159318112366203e-02 5.901439081090123653e+08
3.771659630524043756e+20 1.150719060072218428e-26 4.747353959365292669e-11 1.633727792350267635e-09 1.146157353804078127e-02 5.901445823760809898e+08
3.815697048140930744e+20 1.150717041632741214e-26 4.747345632183641165e-11 1.652799124417581356e-09 1.146155343366143942e-02 5.901452724795737267e+08
3.860248641038818345e+20 1.150714975792602391e-26 4.747337109447985817e-11 1.672092993955352122e-09 1.146153285715454870e-02 5.901459787914187908e+08
3.905320412662820372e+20 1.150712861438858485e-26 4.747328386566818298e-11 1.691611994429586185e-09 1.146151179743479416e-02 5.901467016922799349e+08
3.950918436553510748e+20 1.150710697432445427e-26 4.747319458840869326e-11 1.711358749415336736e-09 1.146149024315669049e-02 5.901474415717588663e+08
3.997048857165381632e+20 1.150708482607564254e-26 4.747310321460570253e-11 1.731335912942179198e-09 1.146146818270846190e-02 5.901481988286069632e+08
4.043717890694697452e+20 1.150706215771055054e-26 4.747300969503475882e-11 1.751546169843437162e-09 1.146144560420581104e-02 5.901489738709391356e+08
4.090931825917334651e+20 1.150703895701755261e-26 4.747291397931614260e-11 1.771992236109392229e-09 1.146142249548551956e-02 5.901497671164541245e+08
4.138697025036086149e+20 1.150701521149842606e-26 4.747281601588774423e-11 1.792676859244258354e-09 1.146139884409891167e-02 5.901505789926592112e+08
4.187019924538045235e+20 1.150699090836163135e-26 4.747271575197739228e-11 1.813602818627162223e-09 1.146137463730515643e-02 5.901514099371008873e+08
4.235907036061810033e+20 1.150696603451544165e-26 4.747261313357443204e-11 1.834772925877008075e-09 1.146134986206442420e-02 5.901522603975996971e+08
4.285364947275140956e+20 1.150694057656089162e-26 4.747250810540072901e-11 1.856190025221484418e-09 1.146132450503086798e-02 5.901531308324925900e+08
4.335400322762537042e+20 1.150691452078457979e-26 4.747240061088088392e-11 1.877856993869980211e-09 1.146129855254544860e-02 5.901540217108790874e+08
4.386019904923336049e+20 1.150688785315130020e-26 4.747229059211189845e-11 1.899776742390641083e-09 1.146127199062859855e-02 5.901549335128741264e+08
4.437230514880271483e+20 1.150686055929649609e-26 4.747217798983201382e-11 1.921952215091536229e-09 1.146124480497270372e-02 5.901558667298661470e+08
4.489039053398639903e+20 1.150683262451852997e-26 4.747206274338882554e-11 1.944386390405974444e-09 1.146121698093440985e-02 5.901568218647830486e+08
4.541452501816227922e+20 1.150680403377078859e-26 4.747194479070671964e-11 1.967082281282040632e-09 1.146118850352675217e-02 5.901577994323614836e+08
4.594477922983924859e+20 1.150677477165360575e-26 4.747182406825352694e-11 1.990042935576272569e-09 1.146115935741110967e-02 5.901587999594253302e+08
4.648122462217678356e+20 1.150674482240596411e-26 4.747170051100631786e-11 2.013271436451769700e-09 1.146112952688894612e-02 5.901598239851686954e+08
4.702393348261197906e+20 1.150671416989704485e-26 4.747157405241652512e-11 2.036770902780461405e-09 1.146109899589338801e-02 5.901608720614466667e+08
4.757297894260123238e+20 1.150668279761755071e-26 4.747144462437414877e-11 2.060544489549803999e-09 1.146106774798058732e-02 5.901619447530721426e+08
4.812843498747333837e+20 1.150665068867083662e-26 4.747131215717115996e-11 2.084595388273774519e-09 1.146103576632087964e-02 5.901630426381205320e+08
4.869037646640156508e+20 1.150661782576383958e-26 4.747117657946408386e-11 2.108926827408442126e-09 1.146100303368975323e-02 5.901641663082407713e+08
4.925887910248817623e+20 1.150658419119777309e-26 4.747103781823563280e-11 2.133542072771856977e-09 1.146096953245858731e-02 5.901653163689734936e+08
4.983401950296875336e+20 1.150654976685863367e-26 4.747089579875547971e-11 2.158444427968493973e-09 1.146093524458518392e-02 5.901664934400783777e+08
5.041587516953520374e+20 1.150651453420746488e-26 4.747075044454015934e-11 2.183637234818238958e-09 1.146090015160407954e-02 5.901676981558661461e+08
5.100452450877972808e+20 1.150647847427040174e-26 4.747060167731198057e-11 2.209123873789962473e-09 1.146086423461662764e-02 5.901689311655417681e+08
5.160004684275868631e+20 1.150644156762848422e-26 4.747044941695693720e-11 2.234907764439621076e-09 1.146082747428084532e-02 5.901701931335529089e+08
5.220252241968389161e+20 1.150640379440722095e-26 4.747029358148176559e-11 2.260992365853185677e-09 1.146078985080103280e-02 5.901714847399480343e+08
5.281203242473467412e+20 1.150636513426592913e-26 4.747013408696984562e-11 2.287381177094089174e-09 1.146075134391713775e-02 5.901728066807432175e+08
5.342865899099815936e+20 1.150632556638679897e-26 4.746997084753619692e-11 2.314077737655483318e-09 1.146071193289388036e-02 5.901741596682955027e+08
5.405248521053736796e+20 1.150628506946373563e-26 4.746980377528136349e-11 2.341085627917271302e-09 1.146067159650962682e-02 5.901755444316877127e+08
5.468359514558638981e+20 1.150624362169090709e-26 4.746963278024419981e-11 2.368408469607844116e-09 1.146063031304498693e-02 5.901769617171207666e+08
5.532207383988054262e+20 1.150620120075104512e-26 4.746945777035360361e-11 2.396049926270854847e-09 1.146058806027116551e-02 5.901784122883144617e+08
5.596800733011454853e+20 1.150615778380347658e-26 4.746927865137913050e-11 2.424013703736666127e-09 1.146054481543803266e-02 5.901798969269198179e+08
5.662148265753659965e+20 1.150611334747184756e-26 4.746909532688037448e-11 2.452303550598824784e-09 1.146050055526190437e-02 5.901814164329394102e+08
5.728258787967745393e+20 1.150606786783159506e-26 4.746890769815524972e-11 2.480923258695462343e-09 1.146045525591306118e-02 5.901829716251579523e+08
5.795141208221681582e+20 1.150602132039711002e-26 4.746871566418703812e-11 2.509876663595699975e-09 1.146040889300295809e-02 5.901845633415828943e+08
5.862804539098607124e+20 1.150597368010859635e-26 4.746851912159019599e-11 2.539167645090978478e-09 1.146036144157114300e-02 5.901861924398961067e+08
5.931257898411571282e+20 1.150592492131862983e-26 4.746831796455488130e-11 2.568800127691652433e-09 1.146031287607186290e-02 5.901878597979151011e+08
6.000510510432004342e+20 1.150587501777840296e-26 4.746811208479022070e-11 2.598778081128471765e-09 1.146026317036036822e-02 5.901895663140654564e+08
6.070571707132751380e+20 1.150582394262364970e-26 4.746790137146621304e-11 2.629105520859298931e-09 1.146021229767888762e-02 5.901913129078646898e+08
6.141450929445637980e+20 1.150577166836024308e-26 4.746768571115435972e-11 2.659786508580981935e-09 1.146016023064228700e-02 5.901931005204172134e+08
6.213157728533454520e+20 1.150571816684944555e-26 4.746746498776675709e-11 2.690825152746328976e-09 1.146010694122337643e-02 5.901949301149202585e+08
6.285701767077304730e+20 1.150566340929283509e-26 4.746723908249395451e-11 2.722225609086510643e-09 1.146005240073789781e-02 5.901968026771831512e+08
6.359092820578473083e+20 1.150560736621685813e-26 4.746700787374121619e-11 2.753992081138529410e-09 1.145999657982913790e-02 5.901987192161568403e+08
6.433340778675756073e+20 1.150555000745704538e-26 4.746677123706338072e-11 2.786128820778082780e-09 1.145993944845220477e-02 5.902006807644779682e+08
6.508455646478110556e+20 1.150549130214183438e-26 4.746652904509813087e-11 2.818640128757715401e-09 1.145988097585791919e-02 5.902026883790234327e+08
6.584447545912928502e+20 1.150543121867604489e-26 4.746628116749785458e-11 2.851530355250383854e-09 1.145982113057635032e-02 5.902047431414799690e+08
6.661326717089774305e+20 1.150536972472393811e-26 4.746602747085969002e-11 2.884803900398259556e-09 1.145975988039994557e-02 5.902068461589257717e+08
6.739103519680587366e+20 1.150530678719190279e-26 4.746576781865414899e-11 2.918465214867194952e-09 1.145969719236628395e-02 5.902089985644263029e+08
6.817788434315467817e+20 1.150524237221073244e-26 4.746550207115199541e-11 2.952518800406402195e-09 1.145963303274042527e-02 5.902112015176438093e+08
6.897392063995014021e+20 1.150517644511749069e-26 4.746523008534938548e-11 2.986969210413709081e-09 1.145956736699684300e-02 5.902134562054612637e+08
6.977925135519171215e+20 1.150510897043694616e-26 4.746495171489132765e-11 3.021821050506322772e-09 1.145950015980093731e-02 5.902157638426213264e+08
7.059398500932458906e+20 1.150503991186258975e-26 4.746466680999336539e-11 3.057078979096985495e-09 1.145943137499012832e-02 5.902181256723787785e+08
7.141823138986660987e+20 1.150496923223719571e-26 4.746437521736132775e-11 3.092747707975925054e-09 1.145936097555448792e-02 5.902205429671707153e+08
7.225210156620009964e+20 1.150489689353294783e-26 4.746407678010940619e-11 3.128832002898139417e-09 1.145928892361695178e-02 5.902230170292998552e+08
7.309570790453938749e+20 1.150482285683108493e-26 4.746377133767612463e-11 3.165336684176371889e-09 1.145921518041304044e-02 5.902255491916356087e+08
7.394916408307237519e+20 1.150474708230107724e-26 4.746345872573848716e-11 3.202266627279690852e-09 1.145913970627012238e-02 5.902281408183310032e+08
7.481258510727964262e+20 1.150466952917934201e-26 4.746313877612410306e-11 3.239626763437740241e-09 1.145906246058620882e-02 5.902307933055559397e+08
7.568608732542928159e+20 1.150459015574742115e-26 4.746281131672121792e-11 3.277422080250466362e-09 1.145898340180822456e-02 5.902335080822485685e+08
7.656978844425875620e+20 1.150450891930969532e-26 4.746247617138674154e-11 3.315657622303813243e-09 1.145890248740980347e-02 5.902362866108834743e+08
7.746380754483385467e+20 1.150442577617054990e-26 4.746213315985203334e-11 3.354338491790824844e-09 1.145881967386855327e-02 5.902391303882580996e+08
7.836826509859569009e+20 1.150434068161103011e-26 4.746178209762661338e-11 3.393469849138559450e-09 1.145873491664279112e-02 5.902420409462978840e+08
7.928328298359521280e+20 1.150425358986494084e-26 4.746142279589956628e-11 3.433056913640717820e-09 1.145864817014775189e-02 5.902450198528794050e+08
8.020898450091409408e+20 1.150416445409439686e-26 4.746105506143866396e-11 3.473104964095869279e-09 1.145855938773122570e-02 5.902480687126741409e+08
8.114549439128359404e+20 1.150407322636481488e-26 4.746067869648715552e-11 3.513619339451631850e-09 1.145846852164865252e-02 5.902511891680102348e+08
8.209293885189129503e+20 1.150397985761930295e-26 4.746029349865819825e-11 3.554605439454355216e-09 1.145837552303761303e-02 5.902543828997566700e+08
8.305144555338705142e+20 1.150388429765248586e-26 4.745989926082676198e-11 3.596068725304636121e-09 1.145828034189175573e-02 5.902576516282252073e+08
8.402114365708696289e+20 1.150378649508369351e-26 4.745949577101913581e-11 3.638014720318566556e-09 1.145818292703409784e-02 5.902609971140965223e+08
8.500216383237889720e+20 1.150368639732955375e-26 4.745908281229972714e-11 3.680449010594723399e-09 1.145808322608971551e-02 5.902644211593658924e+08
8.599463827432779284e+20 1.150358395057593233e-26 4.745866016265543094e-11 3.723377245686764687e-09 1.145798118545780959e-02 5.902679256083116531e+08
8.699870072149341635e+20 1.150347909974923286e-26 4.745822759487711663e-11 3.766805139282022949e-09 1.145787675028310526e-02 5.902715123484865427e+08
8.801448647394918400e+20 1.150337178848702959e-26 4.745778487643854963e-11 3.810738469885541388e-09 1.145776986442661148e-02 5.902751833117318153e+08
8.904213241151503729e+20 1.150326195910801989e-26 4.745733176937237880e-11 3.855183081509952435e-09 1.145766047043568492e-02 5.902789404752155542e+08
9.008177701220293018e+20 1.150314955258128243e-26 4.745686803014333229e-11 3.900144884371056822e-09 1.145754850951341899e-02 5.902827858624949455e+08
9.113356037087427297e+20 1.150303450849482199e-26 4.745639340951845359e-11 3.945629855588912506e-09 1.145743392148730264e-02 5.902867215446032286e+08
9.219762421812242678e+20 1.150291676502339696e-26 4.745590765243433251e-11 3.991644039894911135e-09 1.145731664477718341e-02 5.902907496411622763e+08
9.327411193936839967e+20 1.150279625889558626e-26 4.745541049786130547e-11 4.038193550344161713e-09 1.145719661636246389e-02 5.902948723215215206e+08
9.436316859418312704e+20 1.150267292536011727e-26 4.745490167866446326e-11 4.085284569033640531e-09 1.145707377174855733e-02 5.902990918059228659e+08
9.546494093583459287e+20 1.150254669815138590e-26 4.745438092146147292e-11 4.132923347825899757e-09 1.145694804493255399e-02 5.903034103666932583e+08
9.657957743106405171e+20 1.150241750945422336e-26 4.745384794647716845e-11 4.181116209078330550e-09 1.145681936836811729e-02 5.903078303294649124e+08
9.770722828008917565e+20 1.150228528986780907e-26 4.745330246739469705e-11 4.229869546377796214e-09 1.145668767292954901e-02 5.903123540744243860e+08
9.884804543684862280e+20 1.150214996836877294e-26 4.745274419120329851e-11 4.279189825281040746e-09 1.145655288787503050e-02 5.903169840375899076e+08
1.000021826294750773e+21 1.150201147227344948e-26 4.745217281804254324e-11 4.329083584060188667e-09 1.145641494080902947e-02 5.903217227121205330e+08
1.011697953810113233e+21 1.150186972719924665e-26 4.745158804104302241e-11 4.379557434453808475e-09 1.145627375764382387e-02 5.903265726496530771e+08
1.023510410303682642e+21 1.150172465702513941e-26 4.745098954616332234e-11 4.430618062423247722e-09 1.145612926256014963e-02 5.903315364616727829e+08
1.035460787535233679e+21 1.150157618385124771e-26 4.745037701202323771e-11 4.482272228914099087e-09 1.145598137796693949e-02 5.903366168209146261e+08
1.047550695849750430e+21 1.150142422795749187e-26 4.744975010973326897e-11 4.534526770623168032e-09 1.145583002446014069e-02 5.903418164627978802e+08
1.059781764394391699e+21 1.150126870776128082e-26 4.744910850271999674e-11 4.587388600770253820e-09 1.145567512078057328e-02 5.903471381868935823e+08
1.072155641338031243e+21 1.150110953977424612e-26 4.744845184654763700e-11 4.640864709875131018e-09 1.145551658377083788e-02 5.903525848584272861e+08
1.084673994093352452e+21 1.150094663855797289e-26 4.744777978873535696e-11 4.694962166539466785e-09 1.145535432833121384e-02 5.903581594098157883e+08
1.097338509541545869e+21 1.150077991667871780e-26 4.744709196857050671e-11 4.749688118233669813e-09 1.145518826737456676e-02 5.903638648422402143e+08
1.110150894259585548e+21 1.150060928466108375e-26 4.744638801691747588e-11 4.805049792088349973e-09 1.145501831178019798e-02 5.903697042272565365e+08
1.123112874750247567e+21 1.150043465094063855e-26 4.744566755602223344e-11 4.861054495690834515e-09 1.145484437034665834e-02 5.903756807084413767e+08
1.136226197674725605e+21 1.150025592181544148e-26 4.744493019931233097e-11 4.917709617885907023e-09 1.145466634974346212e-02 5.903817975030794144e+08
1.149492630088007025e+21 1.150007300139646226e-26 4.744417555119236929e-11 4.975022629581219943e-09 1.145448415446170473e-02 5.903880579038877487e+08
1.162913959676998058e+21 1.149988579155687632e-26 4.744340320683479287e-11 5.033001084557064702e-09 1.145429768676355618e-02 5.903944652807804346e+08
1.176491995001380667e+21 1.149969419188017056e-26 4.744261275196585037e-11 5.091652620280170186e-09 1.145410684663058024e-02 5.904010230826762915e+08
1.190228565737378415e+21 1.149949809960709548e-26 4.744180376264666321e-11 5.150984958722021774e-09 1.145391153171088604e-02 5.904077348393466473e+08
1.204125522924271567e+21 1.149929740958139181e-26 4.744097580504937629e-11 5.211005907180753776e-09 1.145371163726507588e-02 5.904146041633068323e+08
1.218184739213839172e+21 1.149909201419427166e-26 4.744012843522809355e-11 5.271723359107011530e-09 1.145350705611094914e-02 5.904216347517522573e+08
1.232408109122704638e+21 1.149888180332764408e-26 4.743926119888465018e-11 5.333145294933483680e-09 1.145329767856694686e-02 5.904288303885390759e+08
1.246797549287636206e+21 1.149866666429603773e-26 4.743837363112902102e-11 5.395279782907921863e-09 1.145308339239430734e-02 5.904361949462113380e+08
1.261354998723777921e+21 1.149844648178720912e-26 4.743746525623428771e-11 5.458134979929299535e-09 1.145286408273791211e-02 5.904437323880742788e+08
1.276082419085998817e+21 1.149822113780139347e-26 4.743653558738599651e-11 5.521719132387502038e-09 1.145263963206577182e-02 5.904514467703174353e+08
1.290981794933190427e+21 1.149799051158917798e-26 4.743558412642589385e-11 5.586040577005539568e-09 1.145240992010715039e-02 5.904593422441862822e+08
1.306055133995700847e+21 1.149775447958794446e-26 4.743461036358971652e-11 5.651107741684696629e-09 1.145217482378926323e-02 5.904674230582045317e+08
1.321304467445892776e+21 1.149751291535690867e-26 4.743361377723910121e-11 5.716929146352211837e-09 1.145193421717256160e-02 5.904756935604480505e+08
1.336731850171806646e+21 1.149726568951064147e-26 4.743259383358747744e-11 5.783513403810987620e-09 1.145168797138453043e-02 5.904841582008717060e+08
1.352339361054126244e+21 1.149701266965111194e-26 4.743154998641954356e-11 5.850869220591850954e-09 1.145143595455199413e-02 5.904928215336904526e+08
1.368129103246271185e+21 1.149675372029817371e-26 4.743048167680462923e-11 5.919005397807121859e-09 1.145117803173188037e-02 5.905016882198157310e+08
1.384103204457811804e+21 1.149648870281850144e-26 4.742938833280340819e-11 5.987930832005963647e-09 1.145091406484043638e-02 5.905107630293486118e+08
1.400263817241185223e+21 1.149621747535289018e-26 4.742826936916802596e-11 6.057654516030943338e-09 1.145064391258081814e-02 5.905200508441301584e+08
1.416613119281767907e+21 1.149593989274193169e-26 4.742712418703546777e-11 6.128185539875619431e-09 1.145036743036906279e-02 5.905295566603522301e+08
1.433153313691279032e+21 1.149565580645001776e-26 4.742595217361401842e-11 6.199533091542559811e-09 1.145008447025838878e-02 5.905392855912272930e+08
1.449886629304723833e+21 1.149536506448761288e-26 4.742475270186260050e-11 6.271706457902200065e-09 1.144979488086178207e-02 5.905492428697224855e+08
1.466815320980690829e+21 1.149506751133178645e-26 4.742352513016292008e-11 6.344715025551238591e-09 1.144949850727284071e-02 5.905594338513545990e+08
1.483941669905209229e+21 1.149476298784496559e-26 4.742226880198426468e-11 6.418568281670944836e-09 1.144919519098484481e-02 5.905698640170518160e+08
1.501267983899158643e+21 1.149445133119183985e-26 4.742098304554073384e-11 6.493275814884806629e-09 1.144888476980800325e-02 5.905805389760807753e+08
1.518796597729204371e+21 1.149413237475442480e-26 4.741966717344079243e-11 6.568847316114834169e-09 1.144856707778484084e-02 5.905914644690421820e+08
1.536529873422487388e+21 1.149380594804520579e-26 4.741832048232892697e-11 6.645292579436944184e-09 1.144824194510369285e-02 5.906026463709349632e+08
1.554470200584863482e+21 1.149347187661834160e-26 4.741694225251935323e-11 6.722621502933927076e-09 1.144790919801026013e-02 5.906140906942925453e+08
1.572619996722923569e+21 1.149312998197887787e-26 4.741553174762144559e-11 6.800844089546386642e-09 1.144756865871718321e-02 5.906258035923907757e+08
1.590981707569756373e+21 1.149278007701531306e-26 4.741408819569654979e-11 6.879970447920873168e-09 1.144722014085471085e-02 5.906377915158379078e+08
1.609557807414532375e+21 1.149242196452279464e-26 4.741261078316534530e-11 6.960010793254827747e-09 1.144686344799975518e-02 5.906500612633213997e+08
1.628350799435868930e+21 1.149205545272250150e-26 4.741109871883387368e-11 7.040975448137562749e-09 1.144649838913374892e-02 5.906626194500046968e+08
1.647363216039215890e+21 1.149168034581025468e-26 4.740955119490138185e-11 7.122874843387525760e-09 1.144612476922872435e-02 5.906754728314284086e+08
1.666597619198055154e+21 1.149129644345548009e-26 4.740796738489319129e-11 7.205719518884290252e-09 1.144574238874826108e-02 5.906886283207994699e+08
1.686056600799143264e+21 1.149090354069806437e-26 4.740634644323524931e-11 7.289520124395464054e-09 1.144535104354475578e-02 5.907020929926567078e+08
1.705742782991791555e+21 1.149050142784295930e-26 4.740468750481923886e-11 7.374287420397738076e-09 1.144495052475443669e-02 5.907158740866177082e+08
1.725658818541151322e+21 1.149008989035242716e-26 4.740298968455806588e-11 7.460032278891107476e-09 1.144454061869003975e-02 5.907299790112148523e+08
1.745807391185762255e+21 1.148966870873592284e-26 4.740125207693158202e-11 7.546765684206558943e-09 1.144412110673113242e-02 5.907444153478184938e+08
1.766191215999141020e+21 1.148923765843754082e-26 4.739947375552220034e-11 7.634498733805395171e-09 1.144369176521199682e-02 5.907591908546502590e+08
1.786813039755656430e+21 1.148879650972098115e-26 4.739765377254033912e-11 7.723242639070362803e-09 1.144325236530705815e-02 5.907743134708911180e+08
1.807675641300665500e+21 1.148834502755198424e-26 4.739579115833941622e-11 7.813008726087544082e-09 1.144280267291378737e-02 5.907897913208813667e+08
1.828781831924984316e+21 1.148788297147819282e-26 4.739388492092015459e-11 7.903808436418419105e-09 1.144234244853303134e-02 5.908056327184193134e+08
1.850134455743657804e+21 1.148741009550635925e-26 4.739193404542406988e-11 7.995653327860890192e-09 1.144187144714671478e-02 5.908218461711586714e+08
1.871736390079300502e+21 1.148692614797688391e-26 4.738993749361581689e-11 8.088555075199473484e-09 1.144138941809287428e-02 5.908384403851065636e+08
1.893590545849765593e+21 1.148643087143559847e-26 4.738789420335423994e-11 8.182525470942550134e-09 1.144089610493794450e-02 5.908554242692265511e+08
1.915699867960426889e+21 1.148592400250274681e-26 4.738580308805186847e-11 8.277576426046792895e-09 1.144039124534626875e-02 5.908728069401459694e+08
1.938067335700952383e+21 1.148540527173912757e-26 4.738366303612263180e-11 8.373719970627131924e-09 1.143987457094675954e-02 5.908905977269729376e+08
1.960695963146863247e+21 1.148487440350929801e-26 4.738147291041756041e-11 8.470968254652420301e-09 1.143934580719665507e-02 5.909088061762239933e+08
1.983588799565627654e+21 1.148433111584183198e-26 4.737923154764822166e-11 8.569333548624350783e-09 1.143880467324232680e-02 5.909274420568645000e+08
2.006748929827570975e+21 1.148377512028652574e-26 4.737693775779763149e-11 8.668828244239820682e-09 1.143825088177705292e-02 5.909465153654654026e+08
2.030179474821573771e+21 1.148320612176853163e-26 4.737459032351849344e-11 8.769464855035164944e-09 1.143768413889572656e-02 5.909660363314789534e+08
2.053883591875616309e+21 1.148262381843933205e-26 4.737218799951835144e-11 8.871256017011226754e-09 1.143710414394642425e-02 5.909860154226349592e+08
2.077864475182256882e+21 1.148202790152449049e-26 4.736972951193151413e-11 8.974214489238355786e-09 1.143651058937876323e-02 5.910064633504617214e+08
2.102125356228986012e+21 1.148141805516814972e-26 4.736721355767748584e-11 9.078353154439491124e-09 1.143590316058900463e-02 5.910273910759330988e+08
2.126669504233784214e+21 1.148079395627416347e-26 4.736463880380558105e-11 9.183685019551479408e-09 1.143528153576183100e-02 5.910488098152461052e+08
2.151500226585585779e+21 1.148015527434385047e-26 4.736200388682552848e-11 9.290223216261686749e-09 1.143464538570872907e-02 5.910707310457301140e+08
2.176620869289996190e+21 1.147950167131025138e-26 4.735930741202375459e-11 9.397981001519892837e-09 1.143399437370291351e-02 5.910931665118930340e+08
2.202034817420102730e+21 1.147883280136887602e-26 4.735654795276504933e-11 9.506971758023152779e-09 1.143332815531073951e-02 5.911161282316039801e+08
2.227745495572728513e+21 1.147814831080482447e-26 4.735372404977938129e-11 9.617208994673481097e-09 1.143264637821951070e-02 5.911396285024210215e+08
2.253756368329834234e+21 1.147744783781625200e-26 4.735083421043360398e-11 9.728706347005361829e-09 1.143194868206164581e-02 5.911636799080600739e+08
2.280070940725400830e+21 1.147673101233408016e-26 4.734787690798765244e-11 9.841477577582720779e-09 1.143123469823510360e-02 5.911882953250153065e+08
2.306692758717736944e+21 1.147599745583791546e-26 4.734485058083507510e-11 9.955536576363240672e-09 1.143050404972002949e-02 5.912134879293296337e+08
2.333625409667310813e+21 1.147524678116806922e-26 4.734175363172755844e-11 1.007089736102867919e-08 1.142975635089151995e-02 5.912392712035197020e+08
2.360872522820172906e+21 1.147447859233362719e-26 4.733858442698309539e-11 1.018757407727937834e-08 1.142899120732845941e-02 5.912656589436608553e+08
2.388437769796931551e+21 1.147369248431651128e-26 4.733534129567760373e-11 1.030558099909087578e-08 1.142820821561835003e-02 5.912926652666329145e+08
2.416324865087627067e+21 1.147288804287142172e-26 4.733202252881961951e-11 1.042493252893190986e-08 1.142740696315805264e-02 5.913203046175321341e+08
2.444537566552193499e+21 1.147206484432161498e-26 4.732862637850771025e-11 1.054564319794043544e-08 1.142658702795037139e-02 5.913485917772525549e+08
2.473079675926879404e+21 1.147122245535044151e-26 4.732515105707054959e-11 1.066772766605695709e-08 1.142574797839642289e-02 5.913775418702400923e+08
2.501955039336460190e+21 1.147036043278855714e-26 4.732159473618892319e-11 1.079120072211217552e-08 1.142488937308368431e-02 5.914071703724244833e+08
