# z rho(z) P(z) g(z) n(z) K(z) phi(z)
1.088000159999999932e+23 6.317223509547127333e-27 2.626215786780715489e-11 3.396472403220640761e-08 6.340535422623323064e-03 8.757308165898034573e+08 3.336485836899258500e+15
1.088740800000000010e+23 6.313402839384156186e-27 2.624627445908667227e-11 3.395120772589975863e-08 6.336700653365932336e-03 8.760840905486850739e+08 3.339000899697054500e+15
1.089481439999999921e+23 6.309585999444511821e-27 2.623040697348962250e-11 3.393768948418831803e-08 6.332869728466215820e-03 8.764373663108831644e+08 3.341514961351983500e+15
1.090222080000000000e+23 6.305772985789368371e-27 2.621455539464138697e-11 3.392416934777409679e-08 6.329042643970812440e-03 8.767906437437773943e+08 3.344028021722092000e+15
1.090962720000000079e+23 6.301963794479866967e-27 2.619871970616723721e-11 3.391064735721186115e-08 6.325219395926329029e-03 8.771439227151142359e+08 3.346540080668396000e+15
1.091703359999999990e+23 6.298158421577112869e-27 2.618289989169225411e-11 3.389712355290962226e-08 6.321399980379334253e-03 8.774972030930078030e+08 3.349051138054884500e+15
1.092444000000000068e+23 6.294356863145018056e-27 2.616709593485322835e-11 3.388359797512890089e-08 6.317584393379216574e-03 8.778504847456774712e+08 3.351561193748520000e+15
1.093184639999999979e+23 6.290559115247907052e-27 2.615130781928864374e-11 3.387007066398517081e-08 6.313772630975775582e-03 8.782037675416719913e+08 3.354070247619234500e+15
1.093925280000000058e+23 6.286765173947788402e-27 2.613553552862735195e-11 3.385654165944821610e-08 6.309964689216488072e-03 8.785570513501240015e+08 3.356578299539935500e+15
1.094665919999999969e+23 6.282975035307217362e-27 2.611977904650049555e-11 3.384301100134254811e-08 6.306160564149379880e-03 8.789103360404863358e+08 3.359085349386498500e+15
1.095406560000000047e+23 6.279188695389293742e-27 2.610403835654145956e-11 3.382947872934765686e-08 6.302360251823022411e-03 8.792636214825344086e+08 3.361591397037775500e+15
1.096147199999999958e+23 6.275406150257662626e-27 2.608831344238591990e-11 3.381594488299858017e-08 6.298563748286534376e-03 8.796169075463664532e+08 3.364096442375586500e+15
1.096887840000000037e+23 6.271627395976512218e-27 2.607260428767178846e-11 3.380240950168607570e-08 6.294771049589580926e-03 8.799701941024060249e+08 3.366600485284727500e+15
1.097628479999999948e+23 6.267852428610577431e-27 2.605691087603926155e-11 3.378887262465715037e-08 6.290982151782374514e-03 8.803234810214029551e+08 3.369103525652963500e+15
1.098369120000000026e+23 6.264081244225136298e-27 2.604123319113078765e-11 3.377533429101536474e-08 6.287197050915673165e-03 8.806767681744350195e+08 3.371605563371034000e+15
1.099109759999999937e+23 6.260313838886014279e-27 2.602557121659109964e-11 3.376179453972122345e-08 6.283415743040783943e-03 8.810300554329092503e+08 3.374106598332648000e+15
1.099850400000000016e+23 6.256550208659577084e-27 2.600992493606716962e-11 3.374825340959249284e-08 6.279638224209557751e-03 8.813833426685634851e+08 3.376606630434490000e+15
1.100591039999999927e+23 6.252790349612742154e-27 2.599429433320826384e-11 3.373471093930468405e-08 6.275864490474397130e-03 8.817366297534681559e+08 3.379105659576213500e+15
1.101331680000000005e+23 6.249034257812964310e-27 2.597867939166588127e-11 3.372116716739135080e-08 6.272094537888244989e-03 8.820899165600274801e+08 3.381603685660446500e+15
1.102072319999999916e+23 6.245281929328247235e-27 2.596308009509380532e-11 3.370762213224444008e-08 6.268328362504595880e-03 8.824432029609810114e+08 3.384100708592783500e+15
1.102812959999999995e+23 6.241533360227139884e-27 2.594749642714808769e-11 3.369407587211473556e-08 6.264565960377489924e-03 8.827964888294048309e+08 3.386596728279811500e+15
1.103553600000000073e+23 6.237788546578732900e-27 2.593192837148702899e-11 3.368052842511215538e-08 6.260807327561512814e-03 8.831497740387138128e+08 3.389091744631242500e+15
1.104294239999999984e+23 6.234047484452666501e-27 2.591637591177121747e-11 3.366697982920618885e-08 6.257052460111800149e-03 8.835030584626622200e+08 3.391585757561188000e+15
1.105034880000000063e+23 6.230310169919121159e-27 2.590083903166347739e-11 3.365343012222619428e-08 6.253301354084030497e-03 8.838563419753459692e+08 3.394078766986444500e+15
1.105775519999999974e+23 6.226576599048824770e-27 2.588531771482892389e-11 3.363987934186184895e-08 6.249554005534432334e-03 8.842096244512034655e+08 3.396570772826490500e+15
1.106516160000000052e+23 6.222846767913047634e-27 2.586981194493491777e-11 3.362632752566342043e-08 6.245810410519777971e-03 8.845629057650178671e+08 3.399061775003490500e+15
1.107256799999999963e+23 6.219120672583607475e-27 2.585432170565109783e-11 3.361277471104224966e-08 6.242070565097389626e-03 8.849161857919175625e+08 3.401551773442289000e+15
1.107997440000000042e+23 6.215398309132865858e-27 2.583884698064936467e-11 3.359922093527100902e-08 6.238334465325134220e-03 8.852694644073787928e+08 3.404040768070418000e+15
1.108738079999999953e+23 6.211679673633730337e-27 2.582338775360388396e-11 3.358566623548412583e-08 6.234602107261427717e-03 8.856227414872261286e+08 3.406528758818089000e+15
1.109478720000000031e+23 6.207964762159650152e-27 2.580794400819107996e-11 3.357211064867815296e-08 6.230873486965229913e-03 8.859760169076347351e+08 3.409015745618201500e+15
1.110219359999999942e+23 6.204253570786238418e-27 2.579251572809637250e-11 3.355855421171209970e-08 6.227148600497671611e-03 8.863292905449776649e+08 3.411501728406334500e+15
1.110960000000000021e+23 6.200546095591620093e-27 2.577710289701561167e-11 3.354499696130782877e-08 6.223427443922405905e-03 8.866825622757925987e+08 3.413986707120753500e+15
1.111700639999999932e+23 6.196842332651774198e-27 2.576170549863574564e-11 3.353143893405041369e-08 6.219710013300931359e-03 8.870358319772281647e+08 3.416470681702405000e+15
1.112441280000000010e+23 6.193142278043629679e-27 2.574632351664765495e-11 3.351788016638848953e-08 6.215996304695698901e-03 8.873890995267498493e+08 3.418953652094922500e+15
1.113181919999999921e+23 6.189445927845171587e-27 2.573095693474661775e-11 3.350432069463461680e-08 6.212286314170221112e-03 8.877423648021315336e+08 3.421435618244619500e+15
1.113922560000000000e+23 6.185753278135433910e-27 2.571560573663227106e-11 3.349076055496567195e-08 6.208580037789062679e-03 8.880956276814577579e+08 3.423916580100496000e+15
1.114663200000000079e+23 6.182064324994506742e-27 2.570026990600865274e-11 3.347719978342317158e-08 6.204877471617849076e-03 8.884488880431236029e+08 3.426396537614233500e+15
1.115403839999999990e+23 6.178379064503534851e-27 2.568494942658416921e-11 3.346363841591366950e-08 6.201178611723263089e-03 8.888021457658370733e+08 3.428875490740197000e+15
1.116144480000000068e+23 6.174697492744714092e-27 2.566964428207159867e-11 3.345007648820907439e-08 6.197483454173042215e-03 8.891554007286196947e+08 3.431353439435437000e+15
1.116885119999999979e+23 6.171019605801294990e-27 2.565435445618811371e-11 3.343651403594706002e-08 6.193791995035984738e-03 8.895086528108080626e+08 3.433830383659686000e+15
1.117625760000000058e+23 6.167345399757578442e-27 2.563907993265525223e-11 3.342295109463139620e-08 6.190104230381941047e-03 8.898619018920553923e+08 3.436306323375361500e+15
1.118366399999999969e+23 6.163674870698923604e-27 2.562382069519894332e-11 3.340938769963230607e-08 6.186420156281824921e-03 8.902151478523318768e+08 3.438781258547562000e+15
1.119107040000000047e+23 6.160008014711738567e-27 2.560857672754947813e-11 3.339582388618683668e-08 6.182739768807601378e-03 8.905683905719273090e+08 3.441255189144073000e+15
1.119847679999999958e+23 6.156344827883487527e-27 2.559334801344154546e-11 3.338225968939922300e-08 6.179063064032297957e-03 8.909216299314507246e+08 3.443728115135360000e+15
1.120588320000000037e+23 6.152685306302685769e-27 2.557813453661419940e-11 3.336869514424121208e-08 6.175390038029994304e-03 8.912748658118332624e+08 3.446200036494575000e+15
1.121328959999999948e+23 6.149029446058904685e-27 2.556293628081088200e-11 3.335513028555246681e-08 6.171720686875832584e-03 8.916280980943281651e+08 3.448670953197552000e+15
1.122069600000000026e+23 6.145377243242766036e-27 2.554775322977941031e-11 3.334156514804089012e-08 6.168055006646007941e-03 8.919813266605130434e+08 3.451140865222809500e+15
1.122810239999999937e+23 6.141728693945946973e-27 2.553258536727197638e-11 3.332799976628298234e-08 6.164392993417774566e-03 8.923345513922903538e+08 3.453609772551525500e+15
1.123550880000000016e+23 6.138083794261175733e-27 2.551743267704515053e-11 3.331443417472422501e-08 6.160734643269442229e-03 8.926877721718891859e+08 3.456077675165411000e+15
1.124291519999999927e+23 6.134442540282238815e-27 2.550229514285990067e-11 3.330086840767940513e-08 6.157079952280382351e-03 8.930409888818662167e+08 3.458544573049472000e+15
1.125032160000000005e+23 6.130804928103968781e-27 2.548717274848154712e-11 3.328730249933296589e-08 6.153428916531017596e-03 8.933942014051072598e+08 3.461010466192560500e+15
1.125772800000000084e+23 6.127170953822257886e-27 2.547206547767980784e-11 3.327373648373940370e-08 6.149781532102831412e-03 8.937474096248283386e+08 3.463475354585937000e+15
1.126513439999999995e+23 6.123540613534048040e-27 2.545697331422876933e-11 3.326017039482357264e-08 6.146137795078364559e-03 8.941006134245769978e+08 3.465939238223274000e+15
1.127254080000000073e+23 6.119913903337335824e-27 2.544189624190690278e-11 3.324660426638105498e-08 6.142497701541213377e-03 8.944538126882334948e+08 3.468402117100654500e+15
1.127994719999999984e+23 6.116290819331695525e-27 2.542683424449923544e-11 3.323303813207851854e-08 6.138861247576558877e-03 8.948070072999613285e+08 3.470863991216572500e+15
1.128735360000000063e+23 6.112671357620662552e-27 2.541178730580726709e-11 3.321947202545408067e-08 6.135228429273557188e-03 8.951601971439750195e+08 3.473324860571933500e+15
1.129475999999999974e+23 6.109055514306520340e-27 2.539675540962728564e-11 3.320590597991759940e-08 6.131599242720109366e-03 8.955133821050496101e+08 3.475784725170052000e+15
1.130216640000000052e+23 6.105443285492472829e-27 2.538173853975940791e-11 3.319234002875114328e-08 6.127973684005038474e-03 8.958665620683108568e+08 3.478243585016655000e+15
1.130957279999999963e+23 6.101834667283221309e-27 2.536673668000998045e-11 3.317877420510918329e-08 6.124351749218671578e-03 8.962197369191797972e+08 3.480701440119879500e+15
1.131697920000000042e+23 6.098229655784957246e-27 2.535174981419154072e-11 3.316520854201905605e-08 6.120733434452831079e-03 8.965729065433743000e+08 3.483158290490273500e+15
1.132438559999999953e+23 6.094628247105373040e-27 2.533677792612286882e-11 3.315164307238130794e-08 6.117118735800846849e-03 8.969260708269094229e+08 3.485614136140795000e+15
1.133179200000000031e+23 6.091030437353654136e-27 2.532182099962894549e-11 3.313807782896997965e-08 6.113507649357544961e-03 8.972792296560995579e+08 3.488068977086815500e+15
1.133919839999999942e+23 6.087436222640481894e-27 2.530687901854097467e-11 3.312451284443299660e-08 6.109900171219254626e-03 8.976323829175581932e+08 3.490522813346113000e+15
1.134660480000000021e+23 6.083845599078032869e-27 2.529195196669638035e-11 3.311094815129251306e-08 6.106296297483806458e-03 8.979855304982000589e+08 3.492975644938881000e+15
1.135401119999999932e+23 6.080258562779979533e-27 2.527703982793880005e-11 3.309738378194526286e-08 6.102696024250530739e-03 8.983386722852417231e+08 3.495427471887720000e+15
1.136141760000000010e+23 6.076675109861488834e-27 2.526214258611807838e-11 3.308381976866286380e-08 6.099099347620258287e-03 8.986918081662024260e+08 3.497878294217643500e+15
1.136882399999999921e+23 6.073095236439225071e-27 2.524726022509029933e-11 3.307025614359223455e-08 6.095506263695323924e-03 8.990449380289056301e+08 3.500328111956074500e+15
1.137623040000000000e+23 6.069518938631346305e-27 2.523239272871774432e-11 3.305669293875587920e-08 6.091916768579560409e-03 8.993980617614799738e+08 3.502776925132848000e+15
1.138363680000000079e+23 6.065946212557505791e-27 2.521754008086891798e-11 3.304313018605223797e-08 6.088330858378301902e-03 8.997511792523597479e+08 3.505224733780209500e+15
1.139104319999999990e+23 6.062377054338855571e-27 2.520270226541855465e-11 3.302956791725607767e-08 6.084748529198386567e-03 9.001042903902869225e+08 3.507671537932814000e+15
1.139844960000000068e+23 6.058811460098038578e-27 2.518787926624757638e-11 3.301600616401876961e-08 6.081169777148148770e-03 9.004573950643113852e+08 3.510117337627729500e+15
1.140585599999999979e+23 6.055249425959197246e-27 2.517307106724315753e-11 3.300244495786867341e-08 6.077594598337428614e-03 9.008104931637924910e+08 3.512562132904433000e+15
1.141326240000000058e+23 6.051690948047965618e-27 2.515827765229866017e-11 3.298888433021147450e-08 6.074022988877562403e-03 9.011635845784000158e+08 3.515005923804813000e+15
1.142066879999999969e+23 6.048136022491477240e-27 2.514349900531368252e-11 3.297532431233049514e-08 6.070454944881392180e-03 9.015166691981149912e+08 3.517448710373169000e+15
1.142807520000000047e+23 6.044584645418356549e-27 2.512873511019402343e-11 3.296176493538708484e-08 6.066890462463257055e-03 9.018697469132311344e+08 3.519890492656211500e+15
1.143548159999999958e+23 6.041036812958729634e-27 2.511398595085171794e-11 3.294820623042091816e-08 6.063329537739001011e-03 9.022228176143554449e+08 3.522331270703060000e+15
1.144288800000000037e+23 6.037492521244212045e-27 2.509925151120500490e-11 3.293464822835035202e-08 6.059772166825965097e-03 9.025758811924097538e+08 3.524771044564478500e+15
1.145029439999999948e+23 6.033951766407918113e-27 2.508453177517834644e-11 3.292109095997275664e-08 6.056218345842994365e-03 9.029289375386314392e+08 3.527209814291795000e+15
1.145770080000000026e+23 6.030414544584460235e-27 2.506982672670242792e-11 3.290753445596485292e-08 6.052668070910436141e-03 9.032819865445744991e+08 3.529647579940895500e+15
1.146510719999999937e+23 6.026880851912059659e-27 2.505513634972294349e-11 3.289397874688306329e-08 6.049121338152261586e-03 9.036350281018992662e+08 3.532084341570024500e+15
1.147251360000000016e+23 6.023350684530371842e-27 2.504046062819155206e-11 3.288042386316384249e-08 6.045578143693880815e-03 9.039880621025900841e+08 3.534520099239581500e+15
1.147991999999999927e+23 6.019824038579184257e-27 2.502579954606045539e-11 3.286686983512398863e-08 6.042038483660835783e-03 9.043410884390872717e+08 3.536954853012117500e+15
1.148732640000000005e+23 6.016300910200160546e-27 2.501115308728966497e-11 3.285331669296102698e-08 6.038502354180552353e-03 9.046941070041136742e+08 3.539388602952339500e+15
1.149473279999999916e+23 6.012781295536843392e-27 2.499652123584698588e-11 3.283976446675349455e-08 6.034969751382342033e-03 9.050471176906752586e+08 3.541821349127106500e+15
1.150213919999999995e+23 6.009265190734650213e-27 2.498190397570803619e-11 3.282621318646131064e-08 6.031440671397397639e-03 9.054001203920620680e+08 3.544253091605433000e+15
1.150954560000000073e+23 6.005752591940877468e-27 2.496730129085622756e-11 3.281266288192609450e-08 6.027915110358798498e-03 9.057531150018494129e+08 3.546683830458486000e+15
1.151695199999999984e+23 6.002243495304697786e-27 2.495271316528279433e-11 3.279911358287150279e-08 6.024393064401507847e-03 9.061061014138983488e+08 3.549113565759585500e+15
1.152435840000000063e+23 5.998737896977161402e-27 2.493813958298675149e-11 3.278556531890355387e-08 6.020874529662371098e-03 9.064590795223572254e+08 3.551542297584208000e+15
1.153176479999999974e+23 5.995235793111196156e-27 2.492358052797493348e-11 3.277201811951097849e-08 6.017359502280119309e-03 9.068120492216613293e+08 3.553970026009980500e+15
1.153917120000000052e+23 5.991737179861604623e-27 2.490903598426197156e-11 3.275847201406551760e-08 6.013847978395367444e-03 9.071650104065352678e+08 3.556396751116686500e+15
1.154657759999999963e+23 5.988242053385071289e-27 2.489450593587030676e-11 3.274492703182231277e-08 6.010339954150615248e-03 9.075179629719921350e+08 3.558822472986262000e+15
1.155398400000000042e+23 5.984750409840151071e-27 2.487999036683017045e-11 3.273138320192014441e-08 6.006835425690242904e-03 9.078709068133364916e+08 3.561247191702796500e+15
1.156139039999999953e+23 5.981262245387283665e-27 2.486548926117962313e-11 3.271784055338184209e-08 6.003334389160521443e-03 9.082238418261628151e+08 3.563670907352534000e+15
1.156879680000000031e+23 5.977777556188779916e-27 2.485100260296449628e-11 3.270429911511460210e-08 5.999836840709598870e-03 9.085767679063587189e+08 3.566093620023872000e+15
1.157620319999999942e+23 5.974296338408830427e-27 2.483653037623845700e-11 3.269075891591027872e-08 5.996342776487512301e-03 9.089296849501037598e+08 3.568515329807361500e+15
1.158360960000000021e+23 5.970818588213502689e-27 2.482207256506294980e-11 3.267721998444572822e-08 5.992852192646179292e-03 9.092825928538720608e+08 3.570936036795708000e+15
1.159101599999999932e+23 5.967344301770741797e-27 2.480762915350724509e-11 3.266368234928313321e-08 5.989365085339405648e-03 9.096354915144317150e+08 3.573355741083769000e+15
1.159842240000000010e+23 5.963873475250367583e-27 2.479320012564839397e-11 3.265014603887035329e-08 5.985881450722875877e-03 9.099883808288470507e+08 3.575774442768558000e+15
1.160582879999999921e+23 5.960406104824081789e-27 2.477878546557127990e-11 3.263661108154124274e-08 5.982401284954165337e-03 9.103412606944776773e+08 3.578192141949241000e+15
1.161323520000000000e+23 5.956942186665458022e-27 2.476438515736856053e-11 3.262307750551592181e-08 5.978924584192726356e-03 9.106941310089818239e+08 3.580608838727138500e+15
1.162064160000000079e+23 5.953481716949949648e-27 2.474999918514071297e-11 3.260954533890119362e-08 5.975451344599899510e-03 9.110469916703144312e+08 3.583024533205724000e+15
1.162804799999999990e+23 5.950024691854889790e-27 2.473562753299603052e-11 3.259601460969078239e-08 5.971981562338911018e-03 9.113998425767303705e+08 3.585439225490624500e+15
1.163545440000000068e+23 5.946571107559482720e-27 2.472127018505057749e-11 3.258248534576571726e-08 5.968515233574865804e-03 9.117526836267839670e+08 3.587852915689622000e+15
1.164286079999999979e+23 5.943120960245166175e-27 2.470692712542971101e-11 3.256895757489461021e-08 5.965052354475110924e-03 9.121055147192940712e+08 3.590265603912651000e+15
1.165026720000000058e+23 5.939674246097485383e-27 2.469259833827585853e-11 3.255543132473400017e-08 5.961592921211114268e-03 9.124583357531529665e+08 3.592677290271801000e+15
1.165767359999999969e+23 5.936230961302167804e-27 2.467828380773221326e-11 3.254190662282870376e-08 5.958136929954529343e-03 9.128111466277273893e+08 3.595087974880584000e+15
1.166508000000000047e+23 5.932791102046659228e-27 2.466398351794910287e-11 3.252838349661206011e-08 5.954684376878731367e-03 9.131639472427039146e+08 3.597497657852836000e+15
1.167248639999999958e+23 5.929354664520610931e-27 2.464969745308602832e-11 3.251486197340634117e-08 5.951235258159310801e-03 9.135167374980387688e+08 3.599906339306650000e+15
1.167989280000000037e+23 5.925921644915875373e-27 2.463542559731163802e-11 3.250134208042298329e-08 5.947789569974067277e-03 9.138695172939597368e+08 3.602314019362245000e+15
1.168729919999999948e+23 5.922492039426509063e-27 2.462116793480375048e-11 3.248782384476296444e-08 5.944347308503013932e-03 9.142222865309660435e+08 3.604720698141750500e+15
1.169470560000000026e+23 5.919065844248774717e-27 2.460692444974934132e-11 3.247430729341712844e-08 5.940908469928374812e-03 9.145750451098293066e+08 3.607126375769209500e+15
1.170211199999999937e+23 5.915643055581136948e-27 2.459269512634455626e-11 3.246079245326645631e-08 5.937473050434587465e-03 9.149277929315944910e+08 3.609531052370576500e+15
1.170951840000000016e+23 5.912223669624263706e-27 2.457847994879469815e-11 3.244727935108240373e-08 5.934041046208298614e-03 9.152805298975797892e+08 3.611934728073720000e+15
1.171692479999999927e+23 5.908807682581029860e-27 2.456427890131423347e-11 3.243376801352723854e-08 5.930612453438371956e-03 9.156332559093784094e+08 3.614337403008418000e+15
1.172433120000000005e+23 5.905395090656509312e-27 2.455009196812677937e-11 3.242025846715433190e-08 5.927187268315876022e-03 9.159859708688585758e+08 3.616739077306363500e+15
1.173173760000000084e+23 5.901985890057984317e-27 2.453591913346512953e-11 3.240675073840848256e-08 5.923765487034098054e-03 9.163386746781642437e+08 3.619139751101160000e+15
1.173914399999999995e+23 5.898580076994939750e-27 2.452176038157123802e-11 3.239324485362622125e-08 5.920347105788534466e-03 9.166913672397158146e+08 3.621539424528324000e+15
1.174655040000000073e+23 5.895177647679060950e-27 2.450761569669621284e-11 3.237974083903614818e-08 5.916932120776891707e-03 9.170440484562115669e+08 3.623938097725285000e+15
1.175395679999999984e+23 5.891778598324241610e-27 2.449348506310032557e-11 3.236623872075921757e-08 5.913520528199091471e-03 9.173967182306270599e+08 3.626335770831383000e+15
1.176136320000000063e+23 5.888382925146575891e-27 2.447936846505301142e-11 3.235273852480908179e-08 5.910112324257264620e-03 9.177493764662169218e+08 3.628732443987873000e+15
1.176876959999999974e+23 5.884990624364365592e-27 2.446526588683287244e-11 3.233924027709234940e-08 5.906707505155757258e-03 9.181020230665146112e+08 3.631128117337919000e+15
1.177617600000000052e+23 5.881601692198111542e-27 2.445117731272765489e-11 3.232574400340897562e-08 5.903306067101122927e-03 9.184546579353340864e+08 3.633522791026600000e+15
1.178358239999999963e+23 5.878216124870521490e-27 2.443710272703429128e-11 3.231224972945250052e-08 5.899908006302131275e-03 9.188072809767696857e+08 3.635916465200906500e+15
1.179098880000000042e+23 5.874833918606506522e-27 2.442304211405885833e-11 3.229875748081041302e-08 5.896513318969761989e-03 9.191598920951974392e+08 3.638309140009741000e+15
1.179839519999999953e+23 5.871455069633181774e-27 2.440899545811660282e-11 3.228526728296440893e-08 5.893122001317207398e-03 9.195124911952749491e+08 3.640700815603918000e+15
1.180580160000000031e+23 5.868079574179864282e-27 2.439496274353192548e-11 3.227177916129072185e-08 5.889734049559869865e-03 9.198650781819432974e+08 3.643091492136166000e+15
1.181320799999999942e+23 5.864707428478078723e-27 2.438094395463840354e-11 3.225829314106048049e-08 5.886349459915367864e-03 9.202176529604260921e+08 3.645481169761123000e+15
1.182061440000000021e+23 5.861338628761548082e-27 2.436693907577874879e-11 3.224480924743993370e-08 5.882968228603525571e-03 9.205702154362320900e+08 3.647869848635342500e+15
1.182802079999999932e+23 5.857973171266946999e-27 2.435294809130795791e-11 3.223132750549082762e-08 5.879590351847130934e-03 9.209227655150758028e+08 3.650257528917287500e+15
1.183542720000000010e+23 5.854611052234551068e-27 2.433897098559597826e-11 3.221784794017063731e-08 5.876215825872584467e-03 9.212753031028113365e+08 3.652644210767335500e+15
1.184283359999999921e+23 5.851252267905228507e-27 2.432500774301523226e-11 3.220437057633295058e-08 5.872844646906882557e-03 9.216278281057463884e+08 3.655029894347775000e+15
1.185024000000000000e+23 5.847896814522210865e-27 2.431105834794797156e-11 3.219089543872772603e-08 5.869476811179393828e-03 9.219803404304591417e+08 3.657414579822807500e+15
1.185764640000000079e+23 5.844544688331212838e-27 2.429712278478675527e-11 3.217742255200160411e-08 5.866112314921978835e-03 9.223328399837852716e+08 3.659798267358546000e+15
1.186505279999999990e+23 5.841195885580430831e-27 2.428320103793447577e-11 3.216395194069823796e-08 5.862751154368988325e-03 9.226853266728188992e+08 3.662180957123016000e+15
1.187245920000000068e+23 5.837850402520538654e-27 2.426929309180431676e-11 3.215048362925854492e-08 5.859393325757261510e-03 9.230378004049140215e+08 3.664562649286152000e+15
1.187986559999999979e+23 5.834508235404693982e-27 2.425539893081978875e-11 3.213701764202107703e-08 5.856038825326128662e-03 9.233902610876839161e+08 3.666943344017949000e+15
1.188727200000000058e+23 5.831169380488532614e-27 2.424151853941470002e-11 3.212355400322224611e-08 5.852687649317407648e-03 9.237427086290020943e+08 3.669323041490550500e+15
1.189467839999999969e+23 5.827833834030171340e-27 2.422765190203317920e-11 3.211009273699668102e-08 5.849339793975407396e-03 9.240951429370033741e+08 3.671701741879310000e+15
1.190208480000000047e+23 5.824501592290206511e-27 2.421379900312966885e-11 3.209663386737753875e-08 5.845995255546925298e-03 9.244475639200834036e+08 3.674079445361269500e+15
1.190949119999999958e+23 5.821172651531718338e-27 2.419995982716892220e-11 3.208317741829671614e-08 5.842654030281251541e-03 9.247999714868997335e+08 3.676456152115156500e+15
1.191689760000000037e+23 5.817847008020263007e-27 2.418613435862599023e-11 3.206972341358528663e-08 5.839316114430160437e-03 9.251523655463726521e+08 3.678831862321385500e+15
1.192430399999999948e+23 5.814524658023880564e-27 2.417232258198626689e-11 3.205627187697365249e-08 5.835981504247921697e-03 9.255047460076851845e+08 3.681206576162055000e+15
1.193171040000000026e+23 5.811205597813089897e-27 2.415852448174542454e-11 3.204282283209197491e-08 5.832650195991290892e-03 9.258571127802836895e+08 3.683580293820953000e+15
1.193911679999999937e+23 5.807889823660892323e-27 2.414474004240946879e-11 3.202937630247035933e-08 5.829322185919515523e-03 9.262094657738786936e+08 3.685953015483550500e+15
1.194652320000000016e+23 5.804577331842764412e-27 2.413096924849470303e-11 3.201593231153923262e-08 5.825997470294328948e-03 9.265618048984452486e+08 3.688324741337007500e+15
1.195392959999999927e+23 5.801268118636672335e-27 2.411721208452776394e-11 3.200249088262962100e-08 5.822676045379960794e-03 9.269141300642231703e+08 3.690695471570168000e+15
1.196133600000000005e+23 5.797962180323053216e-27 2.410346853504557948e-11 3.198905203897340151e-08 5.819357907443123076e-03 9.272664411817181110e+08 3.693065206373564500e+15
1.196874239999999916e+23 5.794659513184830191e-27 2.408973858459539152e-11 3.197561580370365276e-08 5.816043052753022344e-03 9.276187381617015600e+08 3.695433945939413500e+15
1.197614879999999995e+23 5.791360113507404521e-27 2.407602221773475909e-11 3.196218219985492620e-08 5.812731477581351870e-03 9.279710209152121544e+08 3.697801690461619500e+15
1.198355520000000073e+23 5.788063977578660612e-27 2.406231941903156803e-11 3.194875125036354392e-08 5.809423178202297727e-03 9.283232893535547256e+08 3.700168440135772000e+15
1.199096159999999984e+23 5.784771101688961712e-27 2.404863017306398901e-11 3.193532297806788325e-08 5.806118150892533580e-03 9.286755433883024454e+08 3.702534195159147500e+15
1.199836800000000063e+23 5.781481482131149909e-27 2.403495446442051309e-11 3.192189740570866784e-08 5.802816391931221555e-03 9.290277829312964678e+08 3.704898955730708500e+15
1.200577439999999974e+23 5.778195115200551154e-27 2.402129227769995491e-11 3.190847455592929860e-08 5.799517897600015709e-03 9.293800078946465254e+08 3.707262722051103500e+15
1.201318080000000052e+23 5.774911997195775953e-27 2.400764359751478405e-11 3.189505445127607206e-08 5.796222664183868674e-03 9.297322181906448603e+08 3.709625494322668000e+15
1.202058719999999963e+23 5.771632124418825550e-27 2.399400840849156450e-11 3.188163711419853768e-08 5.792930687971134876e-03 9.300844137317557335e+08 3.711987272749423000e+15
1.202799360000000042e+23 5.768355493172880701e-27 2.398038669526176514e-11 3.186822256704976922e-08 5.789641965251352690e-03 9.304365944308525324e+08 3.714348057537076500e+15
1.203539999999999953e+23 5.765082099763791850e-27 2.396677844246795396e-11 3.185481083208662938e-08 5.786356492316741505e-03 9.307887602010588646e+08 3.716707848893021000e+15
1.204280640000000031e+23 5.761811940500120737e-27 2.395318363476396604e-11 3.184140193147008089e-08 5.783074265462239023e-03 9.311409109557443857e+08 3.719066647026338500e+15
1.205021279999999942e+23 5.758545011693139688e-27 2.393960225681491002e-11 3.182799588726548420e-08 5.779795280985507329e-03 9.314930466085255146e+08 3.721424452147793000e+15
1.205761920000000021e+23 5.755281309656835197e-27 2.392603429329717783e-11 3.181459272144284904e-08 5.776519535186929420e-03 9.318451670732649565e+08 3.723781264469839000e+15
1.206502559999999932e+23 5.752020830707904339e-27 2.391247972889842200e-11 3.180119245587717845e-08 5.773247024369610944e-03 9.321972722640730143e+08 3.726137084206614000e+15
1.207243200000000010e+23 5.748763571165756208e-27 2.389893854831758160e-11 3.178779511234869385e-08 5.769977744839377594e-03 9.325493620953077078e+08 3.728491911573944000e+15
1.207983839999999921e+23 5.745509527352512630e-27 2.388541073626486276e-11 3.177440071254314597e-08 5.766711692904780313e-03 9.329014364815744162e+08 3.730845746789339000e+15
1.208724480000000000e+23 5.742258695593003863e-27 2.387189627746173874e-11 3.176100927805212594e-08 5.763448864877087491e-03 9.332534953377274275e+08 3.733198590071998000e+15
1.209465120000000079e+23 5.739011072214777920e-27 2.385839515664097898e-11 3.174762083037331674e-08 5.760189257070293632e-03 9.336055385788698196e+08 3.735550441642803500e+15
1.210205759999999990e+23 5.735766653548090527e-27 2.384490735854660064e-11 3.173423539091075785e-08 5.756932865801112423e-03 9.339575661203534603e+08 3.737901301723195500e+15
