# z rho(z) P(z) g(z) n(z) K(z) phi(z)
6.873139200000000000e+22 4.517402008348872843e-27 1.877988399750511304e-11 3.922817762684860448e-08 4.534072193089005824e-03 1.095121488620527506e+09 1.849010106240809500e+15
6.880545599999999948e+22 4.514246048595837985e-27 1.876676394355524335e-11 3.922696368345795722e-08 4.530904587165889355e-03 1.095631836930308819e+09 1.851915457374194750e+15
6.887951999999999895e+22 4.511092393453042402e-27 1.875365347040266885e-11 3.922569456824778735e-08 4.527739294357519505e-03 1.096142406908125162e+09 1.854820716553332250e+15
6.895358399999999843e+22 4.507941045595432401e-27 1.874055258916776336e-11 3.922437044693148833e-08 4.524576317348713919e-03 1.096653197924657106e+09 1.857725879698321250e+15
6.902764799999999790e+22 4.504792007673191707e-27 1.872746131086795226e-11 3.922299148500542788e-08 4.521415658799435994e-03 1.097164209351515055e+09 1.860630942741650000e+15
6.910171199999999738e+22 4.501645282311745053e-27 1.871437964641773186e-11 3.922155784774810097e-08 4.518257321344798343e-03 1.097675440561255693e+09 1.863535901628194750e+15
6.917577599999999685e+22 4.498500872111755309e-27 1.870130760662865651e-11 3.922006970021917029e-08 4.515101307595061064e-03 1.098186890927395105e+09 1.866440752315067250e+15
6.924983999999999633e+22 4.495358779649121329e-27 1.868824520220933532e-11 3.921852720725876481e-08 4.511947620135629139e-03 1.098698559824425459e+09 1.869345490769508750e+15
6.932390399999999581e+22 4.492219007474984408e-27 1.867519244376545482e-11 3.921693053348659960e-08 4.508796261527057633e-03 1.099210446627830744e+09 1.872250112972515500e+15
6.939796800000000367e+22 4.489081558119330674e-27 1.866214934181474575e-11 3.921527984330111566e-08 4.505647234308668599e-03 1.099722550713510752e+09 1.875154614917925000e+15
6.947203200000000315e+22 4.485946434100249254e-27 1.864911590682549220e-11 3.921357530087870559e-08 4.502500541007843984e-03 1.100234871456282377e+09 1.878058992611585000e+15
6.954609600000000262e+22 4.482813637898298691e-27 1.863609214910994805e-11 3.921181707017288646e-08 4.499356184114296220e-03 1.100747408234076738e+09 1.880963242071355500e+15
6.962016000000000210e+22 4.479683171969406241e-27 1.862307807887796806e-11 3.921000531491347261e-08 4.496214166093015323e-03 1.101260160425854445e+09 1.883867359327107000e+15
6.969422400000000157e+22 4.476555038746848799e-27 1.861007370624524412e-11 3.920814019860587422e-08 4.493074489386256892e-03 1.101773127411295414e+09 1.886771340420722000e+15
6.976828800000000105e+22 4.473429240641250742e-27 1.859707904123330845e-11 3.920622188453019068e-08 4.489937156413542109e-03 1.102286308570812702e+09 1.889675181406093500e+15
6.984235200000000052e+22 4.470305780040588951e-27 1.858409409376952071e-11 3.920425053574050258e-08 4.486802169571658602e-03 1.102799703285566568e+09 1.892578878349125500e+15
6.991641600000000000e+22 4.467184659310184207e-27 1.857111887368707443e-11 3.920222631506408417e-08 4.483669531234656981e-03 1.103313310937478542e+09 1.895482427327734000e+15
6.999047999999999948e+22 4.464065880792709792e-27 1.855815339072500351e-11 3.920014938510062919e-08 4.480539243753855171e-03 1.103827130909244061e+09 1.898385824431845500e+15
7.006454399999999895e+22 4.460949446808187194e-27 1.854519765452816927e-11 3.919801990822150302e-08 4.477411309457835810e-03 1.104341162584348440e+09 1.901289065763397750e+15
7.013860799999999843e+22 4.457835359653986097e-27 1.853225167464727015e-11 3.919583804656900823e-08 4.474285730652446252e-03 1.104855405347079515e+09 1.904192147436340000e+15
7.021267199999999790e+22 4.454723621604825824e-27 1.851931546053883848e-11 3.919360396205561687e-08 4.471162509620800300e-03 1.105369858582542181e+09 1.907095065576632250e+15
7.028673599999999738e+22 4.451614234912773899e-27 1.850638902156524369e-11 3.919131781636320952e-08 4.468041648623276470e-03 1.105884521676672935e+09 1.909997816322246500e+15
7.036079999999999685e+22 4.448507201807247479e-27 1.849347236699468590e-11 3.918897977094244002e-08 4.464923149897517991e-03 1.106399394016253233e+09 1.912900395823164500e+15
7.043486399999999633e+22 4.445402524495013359e-27 1.848056550600120232e-11 3.918658998701191486e-08 4.461807015658435412e-03 1.106914474988924980e+09 1.915802800241380750e+15
7.050892800000000419e+22 4.442300205160183666e-27 1.846766844766465115e-11 3.918414862555751824e-08 4.458693248098201389e-03 1.107429763983204842e+09 1.918705025750900250e+15
7.058299200000000367e+22 4.439200245964224465e-27 1.845478120097075353e-11 3.918165584733173045e-08 4.455581849386257634e-03 1.107945260388496876e+09 1.921607068537738250e+15
7.065705600000000315e+22 4.436102649045948589e-27 1.844190377481104190e-11 3.917911181285289337e-08 4.452472821669309702e-03 1.108460963595110178e+09 1.924508924799923000e+15
7.073112000000000262e+22 4.433007416521515636e-27 1.842903617798287934e-11 3.917651668240452219e-08 4.449366167071326129e-03 1.108976872994270563e+09 1.927410590747492250e+15
7.080518400000000210e+22 4.429914550484437710e-27 1.841617841918948543e-11 3.917387061603465699e-08 4.446261887693545370e-03 1.109492987978137016e+09 1.930312062602496250e+15
7.087924800000000157e+22 4.426824053005573680e-27 1.840333050703989426e-11 3.917117377355510164e-08 4.443159985614467122e-03 1.110009307939816236e+09 1.933213336598810500e+15
7.095331200000000105e+22 4.423735926133130618e-27 1.839049245004898029e-11 3.916842631454085477e-08 4.440060462889857534e-03 1.110525832273376942e+09 1.936114408979972000e+15
7.102737600000000052e+22 4.420650171892668818e-27 1.837766425663745829e-11 3.916562839832939505e-08 4.436963321552750937e-03 1.111042560373864412e+09 1.939015276003014500e+15
7.110144000000000000e+22 4.417566792287091035e-27 1.836484593513186725e-11 3.916278018402000622e-08 4.433868563613442039e-03 1.111559491637317419e+09 1.941915933937386000e+15
7.117550399999999948e+22 4.414485789296654681e-27 1.835203749376458975e-11 3.915988183047315507e-08 4.430776191059495467e-03 1.112076625460780621e+09 1.944816379064144500e+15
7.124956799999999895e+22 4.411407164878962502e-27 1.833923894067383255e-11 3.915693349630982964e-08 4.427686205855737960e-03 1.112593961242321491e+09 1.947716607675956750e+15
7.132363199999999843e+22 4.408330920975379578e-27 1.832645028393030317e-11 3.915393533991095035e-08 4.424598609950698529e-03 1.113111498379965544e+09 1.950616616077099500e+15
7.139769599999999790e+22 4.405257059515425645e-27 1.831367153155544990e-11 3.915088751941667507e-08 4.421513405281017259e-03 1.113629236270964622e+09 1.953516400583459500e+15
7.147175999999999738e+22 4.402185582392460931e-27 1.830090269142041972e-11 3.914779019272579042e-08 4.418430593747041217e-03 1.114147174315904379e+09 1.956415957522532500e+15
7.154582399999999685e+22 4.399116491478490323e-27 1.828814377130756694e-11 3.914464351749516904e-08 4.415350177227684095e-03 1.114665311916232347e+09 1.959315283233424500e+15
7.161988799999999633e+22 4.396049788624979125e-27 1.827539477891385886e-11 3.914144765113904837e-08 4.412272157581242395e-03 1.115183648474132776e+09 1.962214374066850500e+15
7.169395199999999581e+22 4.392985475662853778e-27 1.826265572185088222e-11 3.913820275082848797e-08 4.409196536645399768e-03 1.115702183392542362e+09 1.965113226385135750e+15
7.176801600000000367e+22 4.389923554402498984e-27 1.824992660764482061e-11 3.913490897349079381e-08 4.406123316237221810e-03 1.116220916075161457e+09 1.968011836562214750e+15
7.184208000000000315e+22 4.386864026633762018e-27 1.823720744373648999e-11 3.913156647580890949e-08 4.403052498153160396e-03 1.116739845926469326e+09 1.970910200983631500e+15
7.191614400000000262e+22 4.383806894125950571e-27 1.822449823748130315e-11 3.912817541422080740e-08 4.399984084169051950e-03 1.117258972351736546e+09 1.973808316046540000e+15
7.199020800000000210e+22 4.380752158627829883e-27 1.821179899614928587e-11 3.912473594491895274e-08 4.396918076040115704e-03 1.117778294757039547e+09 1.976706178159703750e+15
7.206427200000000157e+22 4.377699821867628478e-27 1.819910972692507691e-11 3.912124822384970793e-08 4.393854475500957174e-03 1.118297812549274206e+09 1.979603783743496000e+15
7.213833600000000105e+22 4.374649885553033147e-27 1.818643043690793774e-11 3.911771240671276350e-08 4.390793284265565553e-03 1.118817525136168718e+09 1.982501129229899000e+15
7.221240000000000052e+22 4.371602351371192534e-27 1.817376113311172340e-11 3.911412864896064180e-08 4.387734504027314582e-03 1.119337431926299572e+09 1.985398211062505500e+15
7.228646400000000000e+22 4.368557220988714982e-27 1.816110182246491162e-11 3.911049710579809483e-08 4.384678136458963413e-03 1.119857532329102516e+09 1.988295025696517500e+15
7.236052799999999948e+22 4.365514496051669967e-27 1.814845251181059960e-11 3.910681793218154171e-08 4.381624183212655746e-03 1.120377825754889488e+09 1.991191569598746500e+15
7.243459199999999895e+22 4.362474178185585233e-27 1.813581320790648136e-11 3.910309128281859888e-08 4.378572645919918092e-03 1.120898311614860773e+09 1.994087839247613750e+15
7.250865599999999843e+22 4.359436268995451810e-27 1.812318391742486390e-11 3.909931731216749112e-08 4.375523526191663244e-03 1.121418989321119547e+09 1.996983831133150250e+15
7.258271999999999790e+22 4.356400770065718274e-27 1.811056464695268014e-11 3.909549617443659498e-08 4.372476825618187672e-03 1.121939858286686659e+09 1.999879541756395500e+15
7.265678399999999738e+22 4.353367682960295055e-27 1.809795540299145984e-11 3.909162802358381671e-08 4.369432545769172394e-03 1.122460917925514460e+09 2.002774967627859500e+15
7.273084799999999685e+22 4.350337009222552999e-27 1.808535619195735544e-11 3.908771301331618860e-08 4.366390688193684706e-03 1.122982167652500391e+09 2.005670105271711000e+15
7.280491199999999633e+22 4.347308750375322654e-27 1.807276702018111943e-11 3.908375129708933960e-08 4.363351254420172985e-03 1.123503606883503675e+09 2.008564951223630750e+15
7.287897600000000419e+22 4.344282907920894983e-27 1.806018789390813024e-11 3.907974302810693283e-08 4.360314245956473621e-03 1.124025235035356283e+09 2.011459502030489250e+15
7.295304000000000367e+22 4.341259483341022085e-27 1.804761881929836957e-11 3.907568835932024867e-08 4.357279664289805815e-03 1.124547051525880575e+09 2.014353754250344500e+15
7.302710400000000315e+22 4.338238478096915041e-27 1.803505980242643212e-11 3.907158744342768186e-08 4.354247510886773316e-03 1.125069055773902178e+09 2.017247704452444000e+15
7.310116800000000262e+22 4.335219893629246784e-27 1.802251084928152558e-11 3.906744043287423190e-08 4.351217787193365286e-03 1.125591247199265003e+09 2.020141349217224000e+15
7.317523200000000210e+22 4.332203731358149947e-27 1.800997196576747062e-11 3.906324747985108625e-08 4.348190494634954564e-03 1.126113625222846508e+09 2.023034685136310000e+15
7.324929600000000157e+22 4.329189992693874803e-27 1.799744315774700032e-11 3.905900873629507097e-08 4.345165634626995711e-03 1.126636189264722347e+09 2.025927708812515750e+15
7.332336000000000105e+22 4.326178679031495810e-27 1.798492443101976551e-11 3.905472435388828684e-08 4.342143208569711546e-03 1.127158938745090485e+09 2.028820416859843500e+15
7.339742400000000052e+22 4.323169791731725882e-27 1.797241579124256360e-11 3.905039448405759317e-08 4.339123217828835984e-03 1.127681873087617636e+09 2.031712805903485500e+15
7.347148800000000000e+22 4.320163332136727163e-27 1.795991724399507033e-11 3.904601927797416443e-08 4.336105663751484152e-03 1.128204991716714859e+09 2.034604872579821500e+15
7.354555199999999948e+22 4.317159301570257391e-27 1.794742879478045692e-11 3.904159888655308659e-08 4.333090547666298975e-03 1.128728294057524681e+09 2.037496613536421000e+15
7.361961599999999895e+22 4.314157701337660568e-27 1.793495044902533515e-11 3.903713346045288067e-08 4.330077870883441635e-03 1.129251779535936117e+09 2.040388025432041500e+15
7.369367999999999843e+22 4.311158532725877007e-27 1.792248221207981875e-11 3.903262315007509245e-08 4.327067634694601109e-03 1.129775447578596115e+09 2.043279104936630250e+15
7.376774399999999790e+22 4.308161797003436874e-27 1.791002408921747494e-11 3.902806810556382261e-08 4.324059840372988968e-03 1.130299297612923384e+09 2.046169848731322500e+15
7.384180799999999738e+22 4.305167495420461622e-27 1.789757608563535024e-11 3.902346847680544887e-08 4.321054489173339376e-03 1.130823329067121267e+09 2.049060253508442750e+15
7.391587199999999685e+22 4.302175629208663274e-27 1.788513820645395762e-11 3.901882441342799723e-08 4.318051582331909957e-03 1.131347541370191097e+09 2.051950315971504000e+15
7.398993599999999633e+22 4.299186199581348013e-27 1.787271045671728934e-11 3.901413606480095678e-08 4.315051121066484398e-03 1.131871933951944113e+09 2.054840032835208500e+15
7.406399999999999581e+22 4.296199207733411872e-27 1.786029284139280410e-11 3.900940358003471053e-08 4.312053106576368110e-03 1.132396506243016958e+09 2.057729400825447000e+15
7.413806400000000367e+22 4.293214654841342175e-27 1.784788536537143021e-11 3.900462710798025088e-08 4.309057540042389098e-03 1.132921257674883842e+09 2.060618416679299250e+15
7.421212800000000315e+22 4.290232542063219682e-27 1.783548803346758180e-11 3.899980679722872304e-08 4.306064422626903164e-03 1.133446187679868460e+09 2.063507077145033000e+15
7.428619200000000262e+22 4.287252870538714292e-27 1.782310085041912323e-11 3.899494279611108090e-08 4.303073755473785234e-03 1.133971295691160440e+09 2.066395378980396500e+15
7.436025600000000210e+22 4.284275641389090777e-27 1.781072382088742082e-11 3.899003525269772306e-08 4.300085539708437161e-03 1.134496581142826557e+09 2.069283318953886000e+15
7.443432000000000157e+22 4.281300855717200894e-27 1.779835694945727497e-11 3.898508431479804287e-08 4.297099776437781661e-03 1.135022043469825268e+09 2.072170893846782000e+15
7.450838400000000105e+22 4.278328514607492709e-27 1.778600024063699127e-11 3.898009012996017696e-08 4.294116466750267508e-03 1.135547682108019352e+09 2.075058100451121250e+15
7.458244800000000052e+22 4.275358619126002705e-27 1.777365369885832558e-11 3.897505284547052877e-08 4.291135611715865203e-03 1.136073496494191885e+09 2.077944935569693750e+15
7.465651200000000000e+22 4.272391170320360806e-27 1.776131732847652275e-11 3.896997260835355680e-08 4.288157212386071310e-03 1.136599486066056013e+09 2.080831396016042000e+15
7.473057599999999948e+22 4.269426169219786790e-27 1.774899113377028759e-11 3.896484956537127169e-08 4.285181269793903250e-03 1.137125650262273312e+09 2.083717478614462000e+15
7.480463999999999895e+22 4.266463616835093157e-27 1.773667511894179455e-11 3.895968386302299799e-08 4.282207784953903640e-03 1.137651988522464037e+09 2.086603180200002750e+15
7.487870399999999843e+22 4.263503514158685128e-27 1.772436928811671033e-11 3.895447564754498372e-08 4.279236758862140291e-03 1.138178500287222862e+09 2.089488497618465500e+15
7.495276799999999790e+22 4.260545862164557061e-27 1.771207364534414865e-11 3.894922506491013568e-08 4.276268192496201007e-03 1.138705184998132467e+09 2.092373427726405750e+15
7.502683199999999738e+22 4.257590661808296038e-27 1.769978819459670258e-11 3.894393226082761580e-08 4.273302086815199650e-03 1.139232042097777605e+09 2.095257967391131000e+15
7.510089599999999685e+22 4.254637914027081861e-27 1.768751293977045418e-11 3.893859738074256319e-08 4.270338442759774415e-03 1.139759071029757738e+09 2.098142113490702000e+15
7.517495999999999633e+22 4.251687619739682753e-27 1.767524788468493255e-11 3.893322056983577648e-08 4.267377261252084351e-03 1.140286271238704681e+09 2.101025862913933250e+15
7.524902400000000419e+22 4.248739779846462526e-27 1.766299303308315258e-11 3.892780197302338300e-08 4.264418543195815439e-03 1.140813642170292616e+09 2.103909212560391500e+15
7.532308800000000367e+22 4.245794395229450899e-27 1.765074838863191868e-11 3.892234173495660053e-08 4.261462289476251712e-03 1.141341183271241665e+09 2.106792159340396000e+15
7.539715200000000315e+22 4.242851466773674440e-27 1.763851395501049469e-11 3.891684000002133361e-08 4.258508500981686949e-03 1.141868893985503674e+09 2.109674700175020500e+15
7.547121600000000262e+22 4.239910995341032958e-27 1.762628973580199113e-11 3.891129691233798167e-08 4.255557178577199992e-03 1.142396773758948088e+09 2.112556831996090500e+15
7.554528000000000210e+22 4.236972981759868278e-27 1.761407573445002228e-11 3.890571261576107505e-08 4.252608323094190894e-03 1.142924822041256428e+09 2.115438551746185250e+15
7.561934399999999318e+22 4.234037426842433795e-27 1.760187195433130743e-11 3.890008725387907649e-08 4.249661935347909432e-03 1.143453038282807112e+09 2.118319856378636250e+15
7.569340800000000105e+22 4.231104331384888734e-27 1.758967839875566763e-11 3.889442097001399069e-08 4.246718016137453373e-03 1.143981421934688568e+09 2.121200742857529750e+15
7.576747199999999214e+22 4.228173696167300301e-27 1.757749507096602247e-11 3.888871390722121211e-08 4.243776566245768475e-03 1.144509972448711872e+09 2.124081208157702500e+15
7.584153600000000000e+22 4.225245521953642248e-27 1.756532197413838683e-11 3.888296620828917425e-08 4.240837586439647616e-03 1.145038689277422190e+09 2.126961249264746750e+15
7.591560000000000786e+22 4.222319809491797028e-27 1.755315911138188384e-11 3.887717801573914451e-08 4.237901077469733400e-03 1.145567571874111414e+09 2.129840863174704250e+15
7.598966399999999895e+22 4.219396559513557227e-27 1.754100648573873839e-11 3.887134947182491977e-08 4.234967040070518156e-03 1.146096619692829847e+09 2.132720046891832250e+15
7.606372800000000682e+22 4.216475772734616237e-27 1.752886410018425775e-11 3.886548071853260805e-08 4.232035474960336996e-03 1.146625832188400507e+09 2.135598797432973750e+15
7.613779199999999790e+22 4.213557449854581891e-27 1.751673195762687034e-11 3.885957189758037039e-08 4.229106382841379096e-03 1.147155208816428900e+09 2.138477111825965250e+15
7.621185600000000577e+22 4.210641591556964263e-27 1.750461006090809021e-11 3.885362315041818928e-08 4.226179764399677283e-03 1.147684749033317804e+09 2.141354987108952500e+15
7.628591999999999685e+22 4.207728198509187148e-27 1.749249841280254931e-11 3.884763461822763701e-08 4.223255620305117579e-03 1.148214452296278238e+09 2.144232420330384750e+15
7.635998400000000472e+22 4.204817271362574431e-27 1.748039701601794907e-11 3.884160644192162422e-08 4.220333951211427924e-03 1.148744318063342810e+09 2.147109408549019250e+15
7.643404799999999581e+22 4.201908810752365153e-27 1.746830587319512821e-11 3.883553876214421462e-08 4.217414757756191186e-03 1.149274345793378353e+09 2.149985948833917500e+15
7.650811200000000367e+22 4.199002817297699162e-27 1.745622498690799168e-11 3.882943171927031399e-08 4.214498040560832152e-03 1.149804534946099043e+09 2.152862038264449250e+15
7.658217599999999476e+22 4.196099291601629312e-27 1.744415435966357853e-11 3.882328545340562381e-08 4.211583800230629671e-03 1.150334884982077360e+09 2.155737673930287750e+15
7.665624000000000262e+22 4.193198234251111413e-27 1.743209399390198431e-11 3.881710010438625085e-08 4.208672037354704507e-03 1.150865395362759590e+09 2.158612852931415000e+15
7.673030399999999371e+22 4.190299645817014282e-27 1.742004389199645160e-11 3.881087581177860792e-08 4.205762752506032355e-03 1.151396065550475597e+09 2.161487572378116500e+15
7.680436800000000157e+22 4.187403526854107541e-27 1.740800405625328919e-11 3.880461271487915580e-08 4.202855946241430829e-03 1.151926895008455515e+09 2.164361829390986500e+15
7.687843199999999266e+22 4.184509877901075251e-27 1.739597448891192380e-11 3.879831095271431055e-08 4.199951619101570735e-03 1.152457883200838804e+09 2.167235621100922500e+15
7.695249600000000052e+22 4.181618699480502999e-27 1.738395519214486776e-11 3.879197066404011269e-08 4.197049771610967400e-03 1.152989029592689753e+09 2.170108944649130500e+15
7.702655999999999161e+22 4.178729992098890810e-27 1.737194616805776102e-11 3.878559198734213452e-08 4.194150404277988478e-03 1.153520333650009394e+09 2.172981797187120750e+15
7.710062399999999948e+22 4.175843756246638798e-27 1.735994741868930005e-11 3.877917506083530146e-08 4.191253517594844408e-03 1.154051794839749575e+09 2.175854175876711250e+15
7.717468800000000734e+22 4.172959992398058646e-27 1.734795894601132511e-11 3.877272002246364720e-08 4.188359112037597955e-03 1.154583412629826069e+09 2.178726077890024750e+15
7.724875199999999843e+22 4.170078701011371456e-27 1.733598075192875561e-11 3.876622700990020785e-08 4.185467188066159874e-03 1.155115186489129543e+09 2.181597500409489500e+15
7.732281600000000629e+22 4.167199882528700569e-27 1.732401283827959979e-11 3.875969616054684323e-08 4.182577746124286310e-03 1.155647115887542963e+09 2.184468440627842750e+15
7.739687999999999738e+22 4.164323537376082331e-27 1.731205520683499674e-11 3.875312761153405159e-08 4.179690786639584862e-03 1.156179200295950174e+09 2.187338895748124000e+15
7.747094400000000524e+22 4.161449665963458200e-27 1.730010785929916147e-11 3.874652149972086374e-08 4.176806310023509390e-03 1.156711439186253786e+09 2.190208862983682250e+15
7.754500799999999633e+22 4.158578268684676182e-27 1.728817079730941077e-11 3.873987796169461145e-08 4.173924316671362607e-03 1.157243832031385183e+09 2.193078339558169750e+15
7.761907200000000419e+22 4.155709345917492979e-27 1.727624402243616965e-11 3.873319713377084803e-08 4.171044806962294349e-03 1.157776378305319786e+09 2.195947322704184500e+15
7.769313599999999528e+22 4.152842898023575430e-27 1.726432753618296812e-11 3.872647915199319610e-08 4.168167781259305912e-03 1.158309077483089924e+09 2.198815809663409500e+15
7.776720000000000315e+22 4.149978925348491179e-27 1.725242133998641856e-11 3.871972415213317559e-08 4.165293239909241378e-03 1.158841929040799141e+09 2.201683797689841500e+15
7.784126399999999423e+22 4.147117428221724464e-27 1.724052543521625130e-11 3.871293226969007797e-08 4.162421183242798889e-03 1.159374932455634594e+09 2.204551284047375250e+15
7.791532800000000210e+22 4.144258406966353277e-27 1.722863982321558147e-11 3.870610363989089347e-08 4.159551611584250304e-03 1.159908087204073429e+09 2.207418266009760500e+15
7.798939199999999318e+22 4.141401861909050109e-27 1.721676450534246838e-11 3.869923839769013242e-08 4.156684525261473105e-03 1.160441392760018587e+09 2.210284740860594750e+15
7.806345600000000105e+22 4.138547793337936633e-27 1.720489948279468894e-11 3.869233667776967301e-08 4.153819924563651768e-03 1.160974848602673769e+09 2.213150705893330500e+15
7.813751999999999214e+22 4.135696201525592799e-27 1.719304475670543213e-11 3.868539861453874812e-08 4.150957809764373001e-03 1.161508454212273121e+09 2.216016158411268000e+15
7.821158400000000000e+22 4.132847086730677586e-27 1.718120032814999397e-11 3.867842434213375996e-08 4.148098181123249448e-03 1.162042209069790602e+09 2.218881095727562250e+15
7.828564800000000786e+22 4.130000449197935461e-27 1.716936619814582922e-11 3.867141399441816763e-08 4.145241038885928361e-03 1.162576112656949759e+09 2.221745515165217500e+15
7.835971199999999895e+22 4.127156289158191357e-27 1.715754236765254819e-11 3.866436770498243415e-08 4.142386383284088133e-03 1.163110164456237316e+09 2.224609414057089000e+15
7.843377600000000682e+22 4.124314606828352105e-27 1.714572883757187144e-11 3.865728560714389412e-08 4.139534214535434825e-03 1.163644363950914145e+09 2.227472789745885750e+15
7.850783999999999790e+22 4.121475402411405722e-27 1.713392560874766859e-11 3.865016783394665446e-08 4.136684532843705638e-03 1.164178710625027418e+09 2.230335639584165500e+15
7.858190400000000577e+22 4.118638676096423556e-27 1.712213268196595511e-11 3.864301451816154146e-08 4.133837338398669778e-03 1.164713203963421345e+09 2.233197960934339750e+15
7.865596799999999685e+22 4.115804428058557423e-27 1.711035005795486965e-11 3.863582579228600153e-08 4.130992631376125858e-03 1.165247843451750278e+09 2.236059751168669000e+15
7.873003200000000472e+22 4.112972658459043191e-27 1.709857773738471608e-11 3.862860178854397547e-08 4.128150411937903629e-03 1.165782628576489210e+09 2.238921007669267750e+15
7.880409599999999581e+22 4.110143367445197192e-27 1.708681572086792148e-11 3.862134263888590508e-08 4.125310680231863980e-03 1.166317558824947119e+09 2.241781727828099000e+15
7.887816000000000367e+22 4.107316555150416942e-27 1.707506400895904259e-11 3.861404847498858096e-08 4.122473436391896340e-03 1.166852633685277939e+09 2.244641909046979750e+15
7.895222399999999476e+22 4.104492221694184008e-27 1.706332260215479815e-11 3.860671942825515574e-08 4.119638680537923009e-03 1.167387852646492958e+09 2.247501548737576500e+15
7.902628800000000262e+22 4.101670367182058989e-27 1.705159150089403331e-11 3.859935562981500514e-08 4.116806412775894826e-03 1.167923215198473215e+09 2.250360644321408750e+15
7.910035199999999371e+22 4.098850991705687969e-27 1.703987070555772937e-11 3.859195721052367498e-08 4.113976633197795503e-03 1.168458720831979990e+09 2.253219193229845000e+15
7.917441600000000157e+22 4.096034095342796783e-27 1.702816021646901668e-11 3.858452430096291431e-08 4.111149341881637290e-03 1.168994369038669586e+09 2.256077192904108500e+15
7.924847999999999266e+22 4.093219678157193163e-27 1.701646003389316173e-11 3.857705703144050998e-08 4.108324538891464442e-03 1.169530159311103106e+09 2.258934640795162000e+15
7.932254400000000052e+22 4.090407740198766742e-27 1.700477015803756390e-11 3.856955553199032629e-08 4.105502224277350620e-03 1.170066091142760277e+09 2.261791534361241000e+15
7.939660800000000839e+22 4.087598281503491207e-27 1.699309058905177485e-11 3.856201993237221242e-08 4.102682398075400624e-03 1.170602164028051138e+09 2.264647871071703000e+15
7.947067199999999948e+22 4.084791302093419273e-27 1.698142132702746947e-11 3.855445036207196266e-08 4.099865060307750393e-03 1.171138377462327480e+09 2.267503648406458000e+15
7.954473600000000734e+22 4.081986801976686992e-27 1.696976237199847815e-11 3.854684695030132306e-08 4.097050210982565270e-03 1.171674730941896915e+09 2.270358863854809500e+15
7.961879999999999843e+22 4.079184781147513749e-27 1.695811372394076418e-11 3.853920982599794510e-08 4.094237850094043472e-03 1.172211223964034796e+09 2.273213514915451000e+15
7.969286400000000629e+22 4.076385239586196525e-27 1.694647538277241730e-11 3.853153911782531291e-08 4.091427977622409153e-03 1.172747856026995659e+09 2.276067599096470500e+15
7.976692799999999738e+22 4.073588177259119942e-27 1.693484734835369567e-11 3.852383495417276973e-08 4.088620593533922806e-03 1.173284626630026579e+09 2.278921113915345500e+15
7.984099200000000524e+22 4.070793594118744781e-27 1.692322962048696454e-11 3.851609746315551128e-08 4.085815697780869997e-03 1.173821535273380280e+09 2.281774056898948000e+15
7.991505599999999633e+22 4.068001490103620181e-27 1.691162219891675433e-11 3.850832677261451961e-08 4.083013290301572631e-03 1.174358581458326101e+09 2.284626425583539000e+15
7.998912000000000419e+22 4.065211865138370723e-27 1.690002508332971868e-11 3.850052301011659618e-08 4.080213371020377684e-03 1.174895764687164545e+09 2.287478217514774500e+15
8.006318399999999528e+22 4.062424719133969069e-27 1.688843827335574921e-11 3.849268630295430888e-08 4.077415939847929549e-03 1.175433084463188171e+09 2.290329430247700500e+15
8.013724800000000315e+22 4.059640052002957692e-27 1.687686176863126127e-11 3.848481677814606491e-08 4.074620996696446881e-03 1.175970540287753820e+09 2.293180061346756500e+15
8.021131199999999423e+22 4.056857863639395739e-27 1.686529556871583933e-11 3.847691456243602467e-08 4.071828541459598938e-03 1.176508131664155483e+09 2.296030108385772000e+15
8.028537600000000210e+22 4.054078153916341442e-27 1.685373967308174862e-11 3.846897978229416796e-08 4.069038574009974617e-03 1.177045858098129749e+09 2.298879568947971000e+15
8.035943999999999318e+22 4.051300922694722140e-27 1.684219408115084161e-11 3.846101256391626093e-08 4.066251094207989393e-03 1.177583719096157074e+09 2.301728440625967000e+15
8.043350400000000105e+22 4.048526169823339297e-27 1.683065879229454826e-11 3.845301303322388248e-08 4.063466101901885320e-03 1.178121714165472746e+09 2.304576721021768000e+15
8.050756799999999214e+22 4.045753895138865635e-27 1.681913380583387284e-11 3.844498131586448388e-08 4.060683596927732765e-03 1.178659842814077616e+09 2.307424407746771500e+15
8.058163200000000000e+22 4.042984098465844418e-27 1.680761912103941008e-11 3.843691753721134902e-08 4.057903579109427804e-03 1.179198104550749063e+09 2.310271498421770000e+15
8.065569600000000786e+22 4.040216779616693035e-27 1.679611473713133222e-11 3.842882182236359447e-08 4.055126048258695694e-03 1.179736498885052443e+09 2.313117990676944500e+15
8.072975999999999895e+22 4.037451938391700850e-27 1.678462065327939227e-11 3.842069429614630174e-08 4.052351004175088270e-03 1.180275025327351093e+09 2.315963882151870500e+15
8.080382400000000682e+22 4.034689574579024897e-27 1.677313686860292075e-11 3.841253508311045118e-08 4.049578446645982210e-03 1.180813683388819933e+09 2.318809170495515000e+15
8.087788799999999790e+22 4.031929687954701360e-27 1.676166338217083218e-11 3.840434430753300137e-08 4.046808375446585108e-03 1.181352472581453323e+09 2.321653853366236000e+15
8.095195200000000577e+22 4.029172278282631224e-27 1.675020019300162184e-11 3.839612209341688910e-08 4.044040790339928533e-03 1.181891392418079615e+09 2.324497928431187500e+15
