# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
1.990840320000000000e+23 4.416029387310901314e-27 6.195978423245256206e-12 9.093101017759106050e-09 4.487729553848347590e-03 4.907332988290549025e+01 1.669984665337173000e+15 2.148504918418746091e-06
1.991580959999999911e+23 4.413910201850262901e-27 6.193005067264722756e-12 9.093101017761264991e-09 4.485575960566309979e-03 4.908903586129000729e+01 1.670658136770956250e+15 2.148504918418746091e-06
1.992321600000000157e+23 4.411792033354564363e-27 6.190033138152598877e-12 9.093101017763402426e-09 4.483423400761003645e-03 4.910474686639176412e+01 1.671331608204739750e+15 2.148504918418746091e-06
1.993062240000000068e+23 4.409674881335781830e-27 6.187062635224153506e-12 9.093101017765520008e-09 4.481271873936480687e-03 4.912046289981955027e+01 1.672005079638523250e+15 2.148504918418746091e-06
1.993802879999999979e+23 4.407558745306122453e-27 6.184093557794982735e-12 9.093101017767616084e-09 4.479121379597029128e-03 4.913618396318269532e+01 1.672678551072306750e+15 2.148504918418746091e-06
1.994543519999999890e+23 4.405443624778029432e-27 6.181125905181010621e-12 9.093101017769693962e-09 4.476971917247174644e-03 4.915191005809104041e+01 1.673352022506090500e+15 2.148504918418746091e-06
1.995284160000000136e+23 4.403329519264174118e-27 6.178159676698485146e-12 9.093101017771750333e-09 4.474823486391677103e-03 4.916764118615495960e+01 1.674025493939874500e+15 2.148504918418746091e-06
1.996024800000000047e+23 4.401216428277467498e-27 6.175194871663988719e-12 9.093101017773786851e-09 4.472676086535539233e-03 4.918337734898531721e+01 1.674698965373658500e+15 2.148504918418746091e-06
1.996765439999999958e+23 4.399104351331050862e-27 6.172231489394423635e-12 9.093101017775805172e-09 4.470529717183996214e-03 4.919911854819351760e+01 1.675372436807442500e+15 2.148504918418746091e-06
1.997506079999999869e+23 4.396993287938296528e-27 6.169269529207022575e-12 9.093101017777803640e-09 4.468384377842520884e-03 4.921486478539149090e+01 1.676045908241226750e+15 2.148504918418746091e-06
1.998246720000000115e+23 4.394883237612812855e-27 6.166308990419345379e-12 9.093101017779782256e-09 4.466240068016822870e-03 4.923061606219168596e+01 1.676719379675011250e+15 2.148504918418746091e-06
1.998987360000000026e+23 4.392774199868442816e-27 6.163349872349280658e-12 9.093101017781742674e-09 4.464096787212852926e-03 4.924637238020702057e+01 1.677392851108795500e+15 2.148504918418746091e-06
1.999727999999999937e+23 4.390666174219258972e-27 6.160392174315042562e-12 9.093101017783684894e-09 4.461954534936793393e-03 4.926213374105100939e+01 1.678066322542580000e+15 2.148504918418746091e-06
2.000468639999999848e+23 4.388559160179570648e-27 6.157435895635172401e-12 9.093101017785608917e-09 4.459813310695067735e-03 4.927790014633760052e+01 1.678739793976364750e+15 2.148504918418746091e-06
2.001209280000000094e+23 4.386453157263915322e-27 6.154481035628537830e-12 9.093101017787514741e-09 4.457673113994331873e-03 4.929367159768134599e+01 1.679413265410149750e+15 2.148504918418746091e-06
2.001949920000000005e+23 4.384348164987072259e-27 6.151527593614339316e-12 9.093101017789402367e-09 4.455533944341485454e-03 4.930944809669720996e+01 1.680086736843934500e+15 2.148504918418746091e-06
2.002690559999999916e+23 4.382244182864046005e-27 6.148575568912098831e-12 9.093101017791268486e-09 4.453395801243660579e-03 4.932522964500074636e+01 1.680760208277719500e+15 2.148504918418746091e-06
2.003431200000000163e+23 4.380141210410077154e-27 6.145624960841664690e-12 9.093101017793119717e-09 4.451258684208225271e-03 4.934101624420801357e+01 1.681433679711504750e+15 2.148504918418746091e-06
2.004171840000000073e+23 4.378039247140642347e-27 6.142675768723221255e-12 9.093101017794954403e-09 4.449122592742789546e-03 4.935680789593553186e+01 1.682107151145289750e+15 2.148504918418746091e-06
2.004912479999999984e+23 4.375938292571447095e-27 6.139727991877271156e-12 9.093101017796769237e-09 4.446987526355196743e-03 4.937260460180039701e+01 1.682780622579075000e+15 2.148504918418746091e-06
2.005653119999999895e+23 4.373838346218432236e-27 6.136781629624647411e-12 9.093101017798567528e-09 4.444853484553527856e-03 4.938840636342016666e+01 1.683454094012860250e+15 2.148504918418746091e-06
2.006393760000000142e+23 4.371739407597771787e-27 6.133836681286508580e-12 9.093101017800349275e-09 4.442720466846100669e-03 4.940421318241295268e+01 1.684127565446646000e+15 2.148504918418746091e-06
2.007134400000000052e+23 4.369641476225874374e-27 6.130893146184347648e-12 9.093101017802114479e-09 4.440588472741473225e-03 4.942002506039732168e+01 1.684801036880431500e+15 2.148504918418746091e-06
2.007875039999999963e+23 4.367544551619380365e-27 6.127951023639977487e-12 9.093101017803859830e-09 4.438457501748436888e-03 4.943584199899239451e+01 1.685474508314217000e+15 2.148504918418746091e-06
2.008615679999999874e+23 4.365448633295162585e-27 6.125010312975539741e-12 9.093101017805590291e-09 4.436327553376020680e-03 4.945166399981779648e+01 1.686147979748002500e+15 2.148504918418746091e-06
2.009356320000000121e+23 4.363353720770327755e-27 6.122071013513502403e-12 9.093101017807304210e-09 4.434198627133491277e-03 4.946749106449364319e+01 1.686821451181788500e+15 2.148504918418746091e-06
2.010096960000000031e+23 4.361259813562219358e-27 6.119133124576667890e-12 9.093101017809003239e-09 4.432070722530354751e-03 4.948332319464054052e+01 1.687494922615574500e+15 2.148504918418746091e-06
2.010837599999999942e+23 4.359166911188409030e-27 6.116196645488156087e-12 9.093101017810684070e-09 4.429943839076350490e-03 4.949916039187965566e+01 1.688168394049360250e+15 2.148504918418746091e-06
2.011578239999999853e+23 4.357075013166703738e-27 6.113261575571421300e-12 9.093101017812348357e-09 4.427817976281456409e-03 4.951500265783260346e+01 1.688841865483146250e+15 2.148504918418746091e-06
2.012318880000000100e+23 4.354984119015143623e-27 6.110327914150240955e-12 9.093101017813997755e-09 4.425693133655887214e-03 4.953084999412155298e+01 1.689515336916932500e+15 2.148504918418746091e-06
2.013059520000000010e+23 4.352894228251966847e-27 6.107395660548670360e-12 9.093101017815630610e-09 4.423569310710058836e-03 4.954670240236939804e+01 1.690188808350718750e+15 2.148504918418746091e-06
2.013800159999999921e+23 4.350805340395645464e-27 6.104464814091094402e-12 9.093101017817250229e-09 4.421446506954624864e-03 4.956255988419957248e+01 1.690862279784504750e+15 2.148504918418746091e-06
2.014540799999999832e+23 4.348717454964901926e-27 6.101535374102251779e-12 9.093101017818853305e-09 4.419324721900494760e-03 4.957842244123585829e+01 1.691535751218291000e+15 2.148504918418746091e-06
2.015281440000000079e+23 4.346630571478688989e-27 6.098607339907199464e-12 9.093101017820439838e-09 4.417203955058809570e-03 4.959429007510257748e+01 1.692209222652077750e+15 2.148504918418746091e-06
2.016022079999999990e+23 4.344544689456191869e-27 6.095680710831323199e-12 9.093101017822011481e-09 4.415084205940947998e-03 4.961016278742453522e+01 1.692882694085864000e+15 2.148504918418746091e-06
2.016762719999999900e+23 4.342459808416821064e-27 6.092755486200325381e-12 9.093101017823569889e-09 4.412965474058518599e-03 4.962604057982712646e+01 1.693556165519650500e+15 2.148504918418746091e-06
2.017503360000000147e+23 4.340375927880219534e-27 6.089831665340232335e-12 9.093101017825111754e-09 4.410847758923364115e-03 4.964192345393623640e+01 1.694229636953437500e+15 2.148504918418746091e-06
2.018244000000000058e+23 4.338293047366260541e-27 6.086909247577395116e-12 9.093101017826638729e-09 4.408731060047562343e-03 4.965781141137828314e+01 1.694903108387224000e+15 2.148504918418746091e-06
2.018984639999999969e+23 4.336211166395047657e-27 6.083988232238487898e-12 9.093101017828150816e-09 4.406615376943425269e-03 4.967370445378018928e+01 1.695576579821010500e+15 2.148504918418746091e-06
2.019725279999999879e+23 4.334130284486911170e-27 6.081068618650502317e-12 9.093101017829649667e-09 4.404500709123494728e-03 4.968960258276943875e+01 1.696250051254797250e+15 2.148504918418746091e-06
2.020465920000000126e+23 4.332050401162411676e-27 6.078150406140753935e-12 9.093101017831135283e-09 4.402387056100547612e-03 4.970550579997402707e+01 1.696923522688584500e+15 2.148504918418746091e-06
2.021206560000000037e+23 4.329971515942343664e-27 6.075233594036886278e-12 9.093101017832604356e-09 4.400274417387597600e-03 4.972141410702246134e+01 1.697596994122371250e+15 2.148504918418746091e-06
2.021947199999999948e+23 4.327893628347728342e-27 6.072318181666859527e-12 9.093101017834061848e-09 4.398162792497889093e-03 4.973732750554377446e+01 1.698270465556158000e+15 2.148504918418746091e-06
2.022687839999999858e+23 4.325816737899816505e-27 6.069404168358958596e-12 9.093101017835502797e-09 4.396052180944899808e-03 4.975324599716751095e+01 1.698943936989945000e+15 2.148504918418746091e-06
2.023428480000000105e+23 4.323740844120087823e-27 6.066491553441787476e-12 9.093101017836930511e-09 4.393942582242339918e-03 4.976916958352378373e+01 1.699617408423732250e+15 2.148504918418746091e-06
2.024169120000000016e+23 4.321665946530255856e-27 6.063580336244280549e-12 9.093101017838344989e-09 4.391833995904157253e-03 4.978509826624315338e+01 1.700290879857519500e+15 2.148504918418746091e-06
2.024909759999999927e+23 4.319592044652262319e-27 6.060670516095686426e-12 9.093101017839746233e-09 4.389726421444531228e-03 4.980103204695674890e+01 1.700964351291306500e+15 2.148504918418746091e-06
2.025650399999999837e+23 4.317519138008275648e-27 6.057762092325580067e-12 9.093101017841134242e-09 4.387619858377872842e-03 4.981697092729622511e+01 1.701637822725093500e+15 2.148504918418746091e-06
2.026391040000000084e+23 4.315447226120696015e-27 6.054855064263856319e-12 9.093101017842509017e-09 4.385514306218827284e-03 4.983291490889372000e+01 1.702311294158881000e+15 2.148504918418746091e-06
2.027131679999999995e+23 4.313376308512156774e-27 6.051949431240738799e-12 9.093101017843870556e-09 4.383409764482277399e-03 4.984886399338190444e+01 1.702984765592668250e+15 2.148504918418746091e-06
2.027872319999999906e+23 4.311306384705515842e-27 6.049045192586766975e-12 9.093101017845218860e-09 4.381306232683334148e-03 4.986481818239396802e+01 1.703658237026455500e+15 2.148504918418746091e-06
2.028612960000000152e+23 4.309237454223863595e-27 6.046142347632801814e-12 9.093101017846553930e-09 4.379203710337344416e-03 4.988077747756362612e+01 1.704331708460243250e+15 2.148504918418746091e-06
2.029353600000000063e+23 4.307169516590521433e-27 6.043240895710036285e-12 9.093101017847875764e-09 4.377102196959890140e-03 4.989674188052508441e+01 1.705005179894030500e+15 2.148504918418746091e-06
2.030094239999999974e+23 4.305102571329038910e-27 6.040340836149975978e-12 9.093101017849186018e-09 4.375001692066784846e-03 4.991271139291308856e+01 1.705678651327818000e+15 2.148504918418746091e-06
2.030834879999999885e+23 4.303036617963194451e-27 6.037442168284453634e-12 9.093101017850484692e-09 4.372902195174075378e-03 4.992868601636287451e+01 1.706352122761605500e+15 2.148504918418746091e-06
2.031575520000000131e+23 4.300971656016996787e-27 6.034544891445620267e-12 9.093101017851768476e-09 4.370803705798041901e-03 4.994466575251023244e+01 1.707025594195393250e+15 2.148504918418746091e-06
2.032316160000000042e+23 4.298907685014687109e-27 6.031649004965955664e-12 9.093101017853042335e-09 4.368706223455201369e-03 4.996065060299140725e+01 1.707699065629180750e+15 2.148504918418746091e-06
2.033056799999999953e+23 4.296844704480734759e-27 6.028754508178259497e-12 9.093101017854302958e-09 4.366609747662301456e-03 4.997664056944319100e+01 1.708372537062968250e+15 2.148504918418746091e-06
2.033797439999999864e+23 4.294782713939837236e-27 6.025861400415651325e-12 9.093101017855550346e-09 4.364514277936323156e-03 4.999263565350288729e+01 1.709046008496756000e+15 2.148504918418746091e-06
2.034538080000000110e+23 4.292721712916923061e-27 6.022969681011573014e-12 9.093101017856787808e-09 4.362419813794480780e-03 5.000863585680831136e+01 1.709719479930543750e+15 2.148504918418746091e-06
2.035278720000000021e+23 4.290661700937153213e-27 6.020079349299796822e-12 9.093101017858013690e-09 4.360326354754226301e-03 5.002464118099776158e+01 1.710392951364331500e+15 2.148504918418746091e-06
2.036019359999999932e+23 4.288602677525885257e-27 6.017190404614368037e-12 9.093101017859224682e-09 4.358233900333211182e-03 5.004065162771029662e+01 1.711066422798119250e+15 2.148504918418746091e-06
2.036759999999999843e+23 4.286544642208698456e-27 6.014302846289641336e-12 9.093101017860429057e-09 4.356142450049310666e-03 5.005666719858556490e+01 1.711739894231907000e+15 2.148504918418746091e-06
2.037500640000000089e+23 4.284487594511423902e-27 6.011416673660328436e-12 9.093101017861618543e-09 4.354052003420658470e-03 5.007268789526352748e+01 1.712413365665695000e+15 2.148504918418746091e-06
2.038241280000000000e+23 4.282431533960121557e-27 6.008531886061458522e-12 9.093101017862796448e-09 4.351962559965618163e-03 5.008871371938469963e+01 1.713086837099482750e+15 2.148504918418746091e-06
2.038981919999999911e+23 4.280376460081074516e-27 6.005648482828379045e-12 9.093101017863964427e-09 4.349874119202782295e-03 5.010474467259010822e+01 1.713760308533270750e+15 2.148504918418746091e-06
2.039722560000000157e+23 4.278322372400793310e-27 6.002766463296749267e-12 9.093101017865120826e-09 4.347786680650973269e-03 5.012078075652133435e+01 1.714433779967058750e+15 2.148504918418746091e-06
2.040463200000000068e+23 4.276269270446017342e-27 5.999885826802557223e-12 9.093101017866265644e-09 4.345700243829246807e-03 5.013682197282045649e+01 1.715107251400846750e+15 2.148504918418746091e-06
2.041203839999999979e+23 4.274217153743709864e-27 5.997006572682099521e-12 9.093101017867400536e-09 4.343614808256885881e-03 5.015286832313011445e+01 1.715780722834634500e+15 2.148504918418746091e-06
2.041944479999999890e+23 4.272166021821061562e-27 5.994128700271993467e-12 9.093101017868523847e-09 4.341530373453403313e-03 5.016891980909347382e+01 1.716454194268422500e+15 2.148504918418746091e-06
2.042685120000000136e+23 4.270115874205487691e-27 5.991252208909172214e-12 9.093101017869635578e-09 4.339446938938542643e-03 5.018497643235423311e+01 1.717127665702210750e+15 2.148504918418746091e-06
2.043425760000000047e+23 4.268066710424633095e-27 5.988377097930891221e-12 9.093101017870739037e-09 4.337364504232278997e-03 5.020103819455658822e+01 1.717801137135998750e+15 2.148504918418746091e-06
2.044166399999999958e+23 4.266018530006367900e-27 5.985503366674720183e-12 9.093101017871830915e-09 4.335283068854816485e-03 5.021710509734530348e+01 1.718474608569786750e+15 2.148504918418746091e-06
2.044907039999999869e+23 4.263971332478785364e-27 5.982631014478544640e-12 9.093101017872909558e-09 4.333202632326587332e-03 5.023317714236566189e+01 1.719148080003574750e+15 2.148504918418746091e-06
2.045647680000000115e+23 4.261925117370209769e-27 5.979760040680570019e-12 9.093101017873981585e-09 4.331123194168256217e-03 5.024925433126345808e+01 1.719821551437363250e+15 2.148504918418746091e-06
2.046388320000000026e+23 4.259879884209191401e-27 5.976890444619324056e-12 9.093101017875042030e-09 4.329044753900719404e-03 5.026533666568501246e+01 1.720495022871151250e+15 2.148504918418746091e-06
2.047128959999999937e+23 4.257835632524504389e-27 5.974022225633643065e-12 9.093101017876090895e-09 4.326967311045099539e-03 5.028142414727718545e+01 1.721168494304939500e+15 2.148504918418746091e-06
2.047869599999999848e+23 4.255792361845149588e-27 5.971155383062688899e-12 9.093101017877131488e-09 4.324890865122751719e-03 5.029751677768735618e+01 1.721841965738727500e+15 2.148504918418746091e-06
2.048610240000000094e+23 4.253750071700354566e-27 5.968289916245933607e-12 9.093101017878163810e-09 4.322815415655258293e-03 5.031361455856344378e+01 1.722515437172516000e+15 2.148504918418746091e-06
2.049350880000000005e+23 4.251708761619577200e-27 5.965425824523175584e-12 9.093101017879182896e-09 4.320740962164437531e-03 5.032971749155383634e+01 1.723188908606304250e+15 2.148504918418746091e-06
2.050091519999999916e+23 4.249668431132496346e-27 5.962563107234525841e-12 9.093101017880195365e-09 4.318667504172332347e-03 5.034582557830751881e+01 1.723862380040092500e+15 2.148504918418746091e-06
2.050832160000000163e+23 4.247629079769019013e-27 5.959701763720412045e-12 9.093101017881196254e-09 4.316595041201217245e-03 5.036193882047395931e+01 1.724535851473881000e+15 2.148504918418746091e-06
2.051572800000000073e+23 4.245590707059280366e-27 5.956841793321580942e-12 9.093101017882188871e-09 4.314523572773598312e-03 5.037805721970313044e+01 1.725209322907669000e+15 2.148504918418746091e-06
2.052313439999999984e+23 4.243553312533640850e-27 5.953983195379100780e-12 9.093101017883171561e-09 4.312453098412210618e-03 5.039418077764555903e+01 1.725882794341457500e+15 2.148504918418746091e-06
2.053054079999999895e+23 4.241516895722685481e-27 5.951125969234349997e-12 9.093101017884142671e-09 4.310383617640018220e-03 5.041030949595227639e+01 1.726556265775245750e+15 2.148504918418746091e-06
2.053794720000000142e+23 4.239481456157228142e-27 5.948270114229029343e-12 9.093101017885108818e-09 4.308315129980215888e-03 5.042644337627484674e+01 1.727229737209034250e+15 2.148504918418746091e-06
2.054535360000000052e+23 4.237446993368308721e-27 5.945415629705157839e-12 9.093101017886060076e-09 4.306247634956230849e-03 5.044258242026532457e+01 1.727903208642822500e+15 2.148504918418746091e-06
2.055275999999999963e+23 4.235413506887194541e-27 5.942562515005072775e-12 9.093101017887004716e-09 4.304181132091718445e-03 5.045872662957629728e+01 1.728576680076611000e+15 2.148504918418746091e-06
2.056016639999999874e+23 4.233380996245375337e-27 5.939710769471424058e-12 9.093101017887941085e-09 4.302115620910563001e-03 5.047487600586088519e+01 1.729250151510399250e+15 2.148504918418746091e-06
2.056757280000000121e+23 4.231349460974571154e-27 5.936860392447182290e-12 9.093101017888869181e-09 4.300051100936880429e-03 5.049103055077270596e+01 1.729923622944188000e+15 2.148504918418746091e-06
2.057497920000000031e+23 4.229318900606728035e-27 5.934011383275639573e-12 9.093101017889787352e-09 4.297987571695017356e-03 5.050719026596588179e+01 1.730597094377976250e+15 2.148504918418746091e-06
2.058238559999999942e+23 4.227289314674017310e-27 5.931163741300400625e-12 9.093101017890697250e-09 4.295925032709549396e-03 5.052335515309508907e+01 1.731270565811764750e+15 2.148504918418746091e-06
2.058979199999999853e+23 4.225260702708816937e-27 5.928317465865360165e-12 9.093101017891598877e-09 4.293863483505262063e-03 5.053952521381563656e+01 1.731944037245553000e+15 2.148504918418746091e-06
2.059719840000000100e+23 4.223233064243705046e-27 5.925472556314694829e-12 9.093101017892490578e-09 4.291802923607143834e-03 5.055570044978357203e+01 1.732617508679341750e+15 2.148504918418746091e-06
2.060460480000000010e+23 4.221206398811518056e-27 5.922629011992946376e-12 9.093101017893372352e-09 4.289743352540447731e-03 5.057188086265521321e+01 1.733290980113130250e+15 2.148504918418746091e-06
2.061201119999999921e+23 4.219180705945314800e-27 5.919786832244961912e-12 9.093101017894249164e-09 4.287684769830648820e-03 5.058806645408742497e+01 1.733964451546918750e+15 2.148504918418746091e-06
2.061941760000000168e+23 4.217155985178374372e-27 5.916946016415903581e-12 9.093101017895116049e-09 4.285627175003450286e-03 5.060425722573759089e+01 1.734637922980707500e+15 2.148504918418746091e-06
2.062682400000000079e+23 4.215132236044204736e-27 5.914106563851250992e-12 9.093101017895976317e-09 4.283570567584784293e-03 5.062045317926364874e+01 1.735311394414496000e+15 2.148504918418746091e-06
2.063423039999999990e+23 4.213109458076531252e-27 5.911268473896793137e-12 9.093101017896825004e-09 4.281514947100807655e-03 5.063665431632406211e+01 1.735984865848284500e+15 2.148504918418746091e-06
2.064163679999999900e+23 4.211087650809305276e-27 5.908431745898631625e-12 9.093101017897668729e-09 4.279460313077902700e-03 5.065286063857784882e+01 1.736658337282073000e+15 2.148504918418746091e-06
2.064904320000000147e+23 4.209066813776699864e-27 5.905596379203179066e-12 9.093101017898502527e-09 4.277406665042680738e-03 5.066907214768455248e+01 1.737331808715861750e+15 2.148504918418746091e-06
2.065644960000000058e+23 4.207046946513113357e-27 5.902762373157168763e-12 9.093101017899329707e-09 4.275354002521979460e-03 5.068528884530422829e+01 1.738005280149650250e+15 2.148504918418746091e-06
2.066385599999999969e+23 4.205028048553164354e-27 5.899929727107637749e-12 9.093101017900146962e-09 4.273302325042862074e-03 5.070151073309751411e+01 1.738678751583439000e+15 2.148504918418746091e-06
2.067126239999999879e+23 4.203010119431697458e-27 5.897098440401942946e-12 9.093101017900957599e-09 4.271251632132619901e-03 5.071773781272552384e+01 1.739352223017227500e+15 2.148504918418746091e-06
2.067866880000000126e+23 4.200993158683775380e-27 5.894268512387749042e-12 9.093101017901759964e-09 4.269201923318768042e-03 5.073397008584997536e+01 1.740025694451016250e+15 2.148504918418746091e-06
2.068607520000000037e+23 4.198977165844690422e-27 5.891439942413038189e-12 9.093101017902555712e-09 4.267153198129052319e-03 5.075020755413305551e+01 1.740699165884805000e+15 2.148504918418746091e-06
2.069348159999999948e+23 4.196962140449954428e-27 5.888612729826103541e-12 9.093101017903343188e-09 4.265105456091443197e-03 5.076645021923749113e+01 1.741372637318593500e+15 2.148504918418746091e-06
2.070088799999999858e+23 4.194948082035300938e-27 5.885786873975550866e-12 9.093101017904122392e-09 4.263058696734137523e-03 5.078269808282658460e+01 1.742046108752382250e+15 2.148504918418746091e-06
2.070829440000000105e+23 4.192934990136688780e-27 5.882962374210297742e-12 9.093101017904894978e-09 4.261012919585558528e-03 5.079895114656412858e+01 1.742719580186171250e+15 2.148504918418746091e-06
2.071570080000000016e+23 4.190922864290300625e-27 5.880139229879579208e-12 9.093101017905662602e-09 4.258968124174358424e-03 5.081520941211444153e+01 1.743393051619960000e+15 2.148504918418746091e-06
2.072310719999999927e+23 4.188911704032540129e-27 5.877317440332937267e-12 9.093101017906418645e-09 4.256924310029413204e-03 5.083147288114240325e+01 1.744066523053748500e+15 2.148504918418746091e-06
2.073051359999999837e+23 4.186901508900033358e-27 5.874497004920231383e-12 9.093101017907169725e-09 4.254881476679826975e-03 5.084774155531339801e+01 1.744739994487537250e+15 2.148504918418746091e-06
2.073792000000000084e+23 4.184892278429631664e-27 5.871677922991631213e-12 9.093101017907912533e-09 4.252839623654930228e-03 5.086401543629333588e+01 1.745413465921326250e+15 2.148504918418746091e-06
2.074532639999999995e+23 4.182884012158410965e-27 5.868860193897624685e-12 9.093101017908650378e-09 4.250798750484282434e-03 5.088029452574865985e+01 1.746086937355115000e+15 2.148504918418746091e-06
2.075273279999999906e+23 4.180876709623664571e-27 5.866043816989003458e-12 9.093101017909378297e-09 4.248758856697665114e-03 5.089657882534636002e+01 1.746760408788903750e+15 2.148504918418746091e-06
2.076013920000000152e+23 4.178870370362913945e-27 5.863228791616879883e-12 9.093101017910101253e-09 4.246719941825089634e-03 5.091286833675390966e+01 1.747433880222692750e+15 2.148504918418746091e-06
2.076754560000000063e+23 4.176864993913901530e-27 5.860415117132678122e-12 9.093101017910817592e-09 4.244682005396794612e-03 5.092916306163932205e+01 1.748107351656481500e+15 2.148504918418746091e-06
2.077495199999999974e+23 4.174860579814593618e-27 5.857602792888132528e-12 9.093101017911527313e-09 4.242645046943243313e-03 5.094546300167115049e+01 1.748780823090270500e+15 2.148504918418746091e-06
2.078235839999999885e+23 4.172857127603178915e-27 5.854791818235292494e-12 9.093101017912227107e-09 4.240609065995126249e-03 5.096176815851846698e+01 1.749454294524059250e+15 2.148504918418746091e-06
2.078976480000000131e+23 4.170854636818068541e-27 5.851982192526518413e-12 9.093101017912923593e-09 4.238574062083361182e-03 5.097807853385084798e+01 1.750127765957848500e+15 2.148504918418746091e-06
2.079717120000000042e+23 4.168853106997898899e-27 5.849173915114486527e-12 9.093101017913611808e-09 4.236540034739092256e-03 5.099439412933841709e+01 1.750801237391637250e+15 2.148504918418746091e-06
2.080457759999999953e+23 4.166852537681527373e-27 5.846366985352184075e-12 9.093101017914293404e-09 4.234506983493690861e-03 5.101071494665178818e+01 1.751474708825426250e+15 2.148504918418746091e-06
2.081198399999999864e+23 4.164852928408035912e-27 5.843561402592912532e-12 9.093101017914968384e-09 4.232474907878753904e-03 5.102704098746211514e+01 1.752148180259215000e+15 2.148504918418746091e-06
2.081939040000000110e+23 4.162854278716713096e-27 5.840757166190264983e-12 9.093101017915638400e-09 4.230443807426091662e-03 5.104337225344119133e+01 1.752821651693004250e+15 2.148504918418746091e-06
2.082679680000000021e+23 4.160856588147041938e-27 5.837954275498102703e-12 9.093101017916300145e-09 4.228413681667707834e-03 5.105970874626157041e+01 1.753495123126793250e+15 2.148504918418746091e-06
2.083420319999999932e+23 4.158859856238753691e-27 5.835152729870643202e-12 9.093101017916956926e-09 4.226384530135862856e-03 5.107605046759611866e+01 1.754168594560582250e+15 2.148504918418746091e-06
2.084160959999999843e+23 4.156864082531805614e-27 5.832352528662411760e-12 9.093101017917607090e-09 4.224356352363042681e-03 5.109239741911818555e+01 1.754842065994371250e+15 2.148504918418746091e-06
2.084901600000000089e+23 4.154869266566370201e-27 5.829553671228243851e-12 9.093101017918250637e-09 4.222329147881954438e-03 5.110874960250171739e+01 1.755515537428160500e+15 2.148504918418746091e-06
2.085642240000000000e+23 4.152875407882843799e-27 5.826756156923282717e-12 9.093101017918887566e-09 4.220302916225532504e-03 5.112510701942115787e+01 1.756189008861949750e+15 2.148504918418746091e-06
2.086382879999999911e+23 4.150882506021841579e-27 5.823959985102981792e-12 9.093101017919519532e-09 4.218277656926933301e-03 5.114146967155149781e+01 1.756862480295738750e+15 2.148504918418746091e-06
2.087123520000000157e+23 4.148890560524195388e-27 5.821165155123100666e-12 9.093101017920146535e-09 4.216253369519533563e-03 5.115783756056831066e+01 1.757535951729528000e+15 2.148504918418746091e-06
2.087864160000000068e+23 4.146899570930961637e-27 5.818371666339709119e-12 9.093101017920765266e-09 4.214230053536937269e-03 5.117421068814766016e+01 1.758209423163317250e+15 2.148504918418746091e-06
2.088604799999999979e+23 4.144909536783413415e-27 5.815579518109182280e-12 9.093101017921379034e-09 4.212207708512970446e-03 5.119058905596617848e+01 1.758882894597106500e+15 2.148504918418746091e-06
2.089345439999999890e+23 4.142920457623044787e-27 5.812788709788208700e-12 9.093101017921986184e-09 4.210186333981682030e-03 5.120697266570103068e+01 1.759556366030895500e+15 2.148504918418746091e-06
2.090086080000000136e+23 4.140932332991565777e-27 5.809999240733777429e-12 9.093101017922590026e-09 4.208165929477342138e-03 5.122336151902993606e+01 1.760229837464685000e+15 2.148504918418746091e-06
2.090826720000000047e+23 4.138945162430913844e-27 5.807211110303194173e-12 9.093101017923185596e-09 4.206146494534449866e-03 5.123975561763111841e+01 1.760903308898474500e+15 2.148504918418746091e-06
2.091567359999999958e+23 4.136958945483240252e-27 5.804424317854070792e-12 9.093101017923774549e-09 4.204128028687722889e-03 5.125615496318336284e+01 1.761576780332263750e+15 2.148504918418746091e-06
2.092307999999999869e+23 4.134973681690916528e-27 5.801638862744320451e-12 9.093101017924360193e-09 4.202110531472102659e-03 5.127255955736599446e+01 1.762250251766053000e+15 2.148504918418746091e-06
2.093048640000000115e+23 4.132989370596535175e-27 5.798854744332174588e-12 9.093101017924939219e-09 4.200094002422755275e-03 5.128896940185887132e+01 1.762923723199842500e+15 2.148504918418746091e-06
2.093789280000000026e+23 4.131006011742909678e-27 5.796071961976166755e-12 9.093101017925513282e-09 4.198078441075070617e-03 5.130538449834237014e+01 1.763597194633632000e+15 2.148504918418746091e-06
2.094529919999999937e+23 4.129023604673070196e-27 5.793290515035142312e-12 9.093101017926082383e-09 4.196063846964660608e-03 5.132180484849742186e+01 1.764270666067421500e+15 2.148504918418746091e-06
2.095270559999999848e+23 4.127042148930270018e-27 5.790510402868251965e-12 9.093101017926643211e-09 4.194050219627360951e-03 5.133823045400548324e+01 1.764944137501210750e+15 2.148504918418746091e-06
2.096011200000000094e+23 4.125061644057977673e-27 5.787731624834954997e-12 9.093101017927200731e-09 4.192037558599228525e-03 5.135466131654857236e+01 1.765617608935000500e+15 2.148504918418746091e-06
2.096751840000000005e+23 4.123082089599886976e-27 5.784954180295022500e-12 9.093101017927753287e-09 4.190025863416549194e-03 5.137109743780918336e+01 1.766291080368790250e+15 2.148504918418746091e-06
2.097492479999999916e+23 4.121103485099908414e-27 5.782178068608530912e-12 9.093101017928300881e-09 4.188015133615826530e-03 5.138753881947037883e+01 1.766964551802579750e+15 2.148504918418746091e-06
