# z rho(z) P(z) g(z) n(z) K(z) phi(z)
2.636678399999999790e+22 2.586640157455977982e-26 1.075326083676724206e-10 2.560419285165727450e-08 2.596185415814951727e-02 3.421612186972834468e+08 3.577552923875583125e+14
2.644084800000000157e+22 2.585459228885121900e-26 1.074835144381770603e-10 2.565993827204474431e-08 2.595000129363746882e-02 3.422654006289447546e+08 3.596537064221032500e+14
2.651491200000000105e+22 2.584276275634366324e-26 1.074343363380597657e-10 2.571556512060036616e-08 2.593812810761137941e-02 3.423698407228314281e+08 3.615562447950644375e+14
2.658897600000000052e+22 2.583091306436556362e-26 1.073850744303651188e-10 2.577107328463678258e-08 2.592623468772196557e-02 3.424745387133058310e+08 3.634628987206678750e+14
2.666304000000000000e+22 2.581904330024827550e-26 1.073357290781497343e-10 2.582646265284131761e-08 2.591432112162285473e-02 3.425794943342037797e+08 3.653736594047848125e+14
2.673710399999999948e+22 2.580715355131801435e-26 1.072863006444489013e-10 2.588173311527445154e-08 2.590238749696251522e-02 3.426847073188958168e+08 3.672885180449315625e+14
2.681116799999999895e+22 2.579524390485521275e-26 1.072367894921074893e-10 2.593688456336831205e-08 2.589043390134345909e-02 3.427901774006376863e+08 3.692074658302696250e+14
2.688523199999999843e+22 2.578331444816875508e-26 1.071871959840887581e-10 2.599191688992501332e-08 2.587846042239676236e-02 3.428959043119037151e+08 3.711304939416061875e+14
2.695929600000000210e+22 2.577136526856044863e-26 1.071375204833264602e-10 2.604682998911512070e-08 2.586646714774639561e-02 3.430018877846911550e+08 3.730575935527070000e+14
2.703336000000000157e+22 2.575939645331573965e-26 1.070877633526863514e-10 2.610162375647603944e-08 2.585445416499990504e-02 3.431081275505931973e+08 3.749887558294110000e+14
2.710742400000000105e+22 2.574740808970369320e-26 1.070379249549661650e-10 2.615629808891031063e-08 2.584242156174839863e-02 3.432146233407896161e+08 3.769239719290935000e+14
2.718148800000000052e+22 2.573540026497701905e-26 1.069880056528955079e-10 2.621085288468395357e-08 2.583036942556656695e-02 3.433213748860370517e+08 3.788632330019253750e+14
2.725555200000000000e+22 2.572337306637204290e-26 1.069380058091359904e-10 2.626528804342477831e-08 2.581829784401265884e-02 3.434283819166601300e+08 3.808065301908731250e+14
2.732961599999999948e+22 2.571132658110873803e-26 1.068879257862811741e-10 2.631960346612065520e-08 2.580620690462850225e-02 3.435356441625416875e+08 3.827538546316989375e+14
2.740367999999999895e+22 2.569926089639069654e-26 1.068377659468565464e-10 2.637379905511776786e-08 2.579409669493949384e-02 3.436431613531135917e+08 3.847051974529606250e+14
2.747774399999999843e+22 2.568717609940514087e-26 1.067875266533195202e-10 2.642787471411881987e-08 2.578196730245459548e-02 3.437509332173470855e+08 3.866605497760116875e+14
2.755180799999999790e+22 2.567507227732293525e-26 1.067372082680595632e-10 2.648183034818127122e-08 2.576981881466634816e-02 3.438589594837436676e+08 3.886199027150013750e+14
2.762587200000000157e+22 2.566294951729856275e-26 1.066868111533979656e-10 2.653566586371546556e-08 2.575765131905085811e-02 3.439672398803254366e+08 3.905832473768745625e+14
2.769993600000000105e+22 2.565080790647015112e-26 1.066363356715880463e-10 2.658938116848282698e-08 2.574546490306780719e-02 3.440757741346256137e+08 3.925505748613716250e+14
2.777400000000000052e+22 2.563864753195944983e-26 1.065857821848150888e-10 2.664297617159397730e-08 2.573325965416044248e-02 3.441845619736790657e+08 3.945218762614453125e+14
2.784806400000000000e+22 2.562646848084765148e-26 1.065351510550957350e-10 2.669645078350683028e-08 2.572103565973131098e-02 3.442936031242296696e+08 3.964971426645409375e+14
2.792212799999999948e+22 2.561427084017263965e-26 1.064844426442665471e-10 2.674980491602467585e-08 2.570879300713947713e-02 3.444028973127462864e+08 3.984763651501423750e+14
2.799619199999999895e+22 2.560205469697865176e-26 1.064336573141905184e-10 2.680303848229425446e-08 2.569653178375039607e-02 3.445124442649683952e+08 4.004595347914406875e+14
2.807025599999999843e+22 2.558982013827600925e-26 1.063827954265897240e-10 2.685615139680377513e-08 2.568425207689547032e-02 3.446222437062576413e+08 4.024466426555720000e+14
2.814432000000000210e+22 2.557756725104033983e-26 1.063318573430418962e-10 2.690914357538093352e-08 2.567195397387129346e-02 3.447322953615959287e+08 4.044376798036179375e+14
2.821838400000000157e+22 2.556529612221259469e-26 1.062808434249806825e-10 2.696201493519088040e-08 2.565963756193964315e-02 3.448425989555760622e+08 4.064326372906050625e+14
2.829244800000000105e+22 2.555300683869903132e-26 1.062297540336954653e-10 2.701476539473422318e-08 2.564730292832747768e-02 3.449531542123934031e+08 4.084315061655056250e+14
2.836651200000000052e+22 2.554069948737121918e-26 1.061785895303314129e-10 2.706739487384494799e-08 2.563495016022694639e-02 3.450639608558365703e+08 4.104342774712368750e+14
2.844057600000000000e+22 2.552837415506604265e-26 1.061273502758895963e-10 2.711990329368833856e-08 2.562257934479537924e-02 3.451750186092787981e+08 4.124409422446613750e+14
2.851463999999999948e+22 2.551603092858570383e-26 1.060760366312267306e-10 2.717229057675885857e-08 2.561019056915529377e-02 3.452863271956689358e+08 4.144514915165871875e+14
2.858870399999999895e+22 2.550366989469770823e-26 1.060246489570554205e-10 2.722455664687806061e-08 2.559778392039438813e-02 3.453978863375223279e+08 4.164659163117673125e+14
2.866276799999999843e+22 2.549129114013487914e-26 1.059731876139440826e-10 2.727670142919242220e-08 2.558535948556554807e-02 3.455096957569121718e+08 4.184842076501223125e+14
2.873683199999999790e+22 2.547889475159535181e-26 1.059216529623168684e-10 2.732872485017115546e-08 2.557291735168684688e-02 3.456217551754605174e+08 4.205063565462011875e+14
2.881089600000000157e+22 2.546648081574258216e-26 1.058700453624538057e-10 2.738062683760404651e-08 2.556045760574154196e-02 3.457340643143290877e+08 4.225323540081530625e+14
2.888496000000000105e+22 2.545404941920405526e-26 1.058183651744853580e-10 2.743240732059922539e-08 2.554798033467679461e-02 3.458466228942220807e+08 4.245621910392157500e+14
2.895902400000000052e+22 2.544160064853050468e-26 1.057666127582229166e-10 2.748406622958091944e-08 2.553548562536273048e-02 3.459594306357470751e+08 4.265958586377183125e+14
2.903308800000000000e+22 2.542913459024642198e-26 1.057147884733688015e-10 2.753560349628722649e-08 2.552297356464313521e-02 3.460724872589491606e+08 4.286333477970809375e+14
2.910715199999999948e+22 2.541665133084411041e-26 1.056628926794915102e-10 2.758701905376780876e-08 2.551044423932948696e-02 3.461857924833558202e+08 4.306746495058149375e+14
2.918121599999999895e+22 2.540415095676387709e-26 1.056109257359433618e-10 2.763831283638160316e-08 2.549789773618107297e-02 3.462993460281476378e+08 4.327197547475228125e+14
2.925527999999999843e+22 2.539163355439401293e-26 1.055588880018604193e-10 2.768948477979448532e-08 2.548533414190497920e-02 3.464131476121501923e+08 4.347686545008981875e+14
2.932934400000000210e+22 2.537909921007081849e-26 1.055067798361626707e-10 2.774053482097696019e-08 2.547275354315610418e-02 3.465271969538257122e+08 4.368213397397260000e+14
2.940340800000000157e+22 2.536654801007860108e-26 1.054546015975538996e-10 2.779146289820176642e-08 2.546015602653716250e-02 3.466414937712644935e+08 4.388778014328818125e+14
2.947747200000000105e+22 2.535398004064964894e-26 1.054023536445216725e-10 2.784226895104150076e-08 2.544754167859866051e-02 3.467560377821764946e+08 4.409380305443718750e+14
2.955153600000000052e+22 2.534139538796427143e-26 1.053500363353374417e-10 2.789295292036620600e-08 2.543491058583892753e-02 3.468708287038833499e+08 4.430020180350335000e+14
2.962560000000000000e+22 2.532879413815075596e-26 1.052976500280563909e-10 2.794351474834096549e-08 2.542226283470408812e-02 3.469858662533096671e+08 4.450697548606236250e+14
2.969966399999999948e+22 2.531617637728540532e-26 1.052451950805176157e-10 2.799395437842343817e-08 2.540959851158807944e-02 3.471011501469746232e+08 4.471412319721751875e+14
2.977372799999999895e+22 2.530354219139251182e-26 1.051926718503439555e-10 2.804427175536140352e-08 2.539691770283264427e-02 3.472166801009838581e+08 4.492164403169511875e+14
2.984779199999999843e+22 2.529089166644437456e-26 1.051400806949421359e-10 2.809446682519028328e-08 2.538422049472734143e-02 3.473324558310207725e+08 4.512953708384451875e+14
2.992185599999999790e+22 2.527822488836129076e-26 1.050874219715026784e-10 2.814453953523056396e-08 2.537150697350952500e-02 3.474484770523381829e+08 4.533780144763808750e+14
2.999592000000000157e+22 2.526554194300303232e-26 1.050346960369645121e-10 2.819448983408539807e-08 2.535877722535581635e-02 3.475647434798282385e+08 4.554643621667125000e+14
3.006998400000000105e+22 2.525284291613700474e-26 1.049819032478825605e-10 2.824431767163794716e-08 2.534603133635011593e-02 3.476812548283064961e+08 4.575544048416242500e+14
3.014404800000000052e+22 2.524012789350147294e-26 1.049290439606905651e-10 2.829402299904886389e-08 2.533326939254708018e-02 3.477980108119243979e+08 4.596481334295309375e+14
3.021811200000000000e+22 2.522739696077273872e-26 1.048761185315647557e-10 2.834360576875368147e-08 2.532049147993917920e-02 3.479150111444614530e+08 4.617455388550776875e+14
3.029217599999999948e+22 2.521465020355884141e-26 1.048231273163975231e-10 2.839306593446026924e-08 2.530769768445036150e-02 3.480322555393753052e+08 4.638466120391398750e+14
3.036623999999999895e+22 2.520188770739956361e-26 1.047700706707974831e-10 2.844240345114613938e-08 2.529488809193607135e-02 3.481497437097941041e+08 4.659513438988804375e+14
3.044030399999999843e+22 2.518910955776642543e-26 1.047169489500895159e-10 2.849161827505580652e-08 2.528206278818323494e-02 3.482674753685083985e+08 4.680597253495185000e+14
3.051436800000000210e+22 2.517631584006268741e-26 1.046637625093147267e-10 2.854071036369819044e-08 2.526922185891027420e-02 3.483854502279635668e+08 4.701717473022014375e+14
3.058843200000000157e+22 2.516350663962335619e-26 1.046105117032304207e-10 2.858967967584388300e-08 2.525636538976709297e-02 3.485036680002519488e+08 4.722874006645413125e+14
3.066249600000000105e+22 2.515068204171517310e-26 1.045571968863101538e-10 2.863852617152244500e-08 2.524349346633509086e-02 3.486221283971047401e+08 4.744066763415103750e+14
3.073656000000000052e+22 2.513784213153662845e-26 1.045038184127437594e-10 2.868724981201973595e-08 2.523060617412715631e-02 3.487408311298848987e+08 4.765295652354403750e+14
3.081062400000000000e+22 2.512498699421793862e-26 1.044503766364371924e-10 2.873585055987512488e-08 2.521770359858765617e-02 3.488597759095786810e+08 4.786560582460231250e+14
3.088468799999999948e+22 2.511211671482107760e-26 1.043968719110127369e-10 2.878432837887875402e-08 2.520478582509246002e-02 3.489789624467880726e+08 4.807861462703100000e+14
3.095875199999999895e+22 2.509923137833974829e-26 1.043433045898088890e-10 2.883268323406880245e-08 2.519185293894891584e-02 3.490983904517229795e+08 4.829198202027124375e+14
3.103281599999999843e+22 2.508633106969939975e-26 1.042896750258803188e-10 2.888091509172865717e-08 2.517890502539586739e-02 3.492180596341935396e+08 4.850570709350014375e+14
3.110687999999999790e+22 2.507341587373729883e-26 1.042359835719151906e-10 2.892902391938409407e-08 2.516594216958364938e-02 3.493379697037870884e+08 4.871978893563078750e+14
3.118094400000000157e+22 2.506048587519921559e-26 1.041822305802212044e-10 2.897700968580048207e-08 2.515296445657076024e-02 3.494581203698920608e+08 4.893422663531226875e+14
3.125500800000000105e+22 2.504754115878195162e-26 1.041284164029025996e-10 2.902487236097995079e-08 2.513997197136655024e-02 3.495785113412957191e+08 4.914901928092997500e+14
3.132907200000000052e+22 2.503458180909958485e-26 1.040745413917195732e-10 2.907261191615849552e-08 2.512696479889734227e-02 3.496991423264895082e+08 4.936416596076185625e+14
3.140313600000000000e+22 2.502160791068277501e-26 1.040206058980856688e-10 2.912022832380314155e-08 2.511394302400573458e-02 3.498200130336682796e+08 4.957966576284684375e+14
3.147719999999999948e+22 2.500861954797876076e-26 1.039666102730675441e-10 2.916772155760898955e-08 2.510090673145059029e-02 3.499411231707234979e+08 4.979551777494032500e+14
3.155126399999999895e+22 2.499561680535135108e-26 1.039125548673850742e-10 2.921509159249636670e-08 2.508785600590704434e-02 3.500624724452357292e+08 5.001172108464536875e+14
3.162532799999999843e+22 2.498259976708094248e-26 1.038584400314112870e-10 2.926233840460787205e-08 2.507479093196650008e-02 3.501840605644677281e+08 5.022827477941268125e+14
3.169939200000000210e+22 2.496956851736449606e-26 1.038042661151724797e-10 2.930946197130544829e-08 2.506171159413662919e-02 3.503058872353569269e+08 5.044517794654065625e+14
3.177345600000000157e+22 2.495652314031556621e-26 1.037500334683480764e-10 2.935646227116736418e-08 2.504861807684137867e-02 3.504279521645081639e+08 5.066242967317528750e+14
3.184752000000000105e+22 2.494346371996427762e-26 1.036957424402707444e-10 2.940333928398532933e-08 2.503551046442096389e-02 3.505502550581870675e+08 5.088002904631026875e+14
3.192158400000000052e+22 2.493039034025732820e-26 1.036413933799263041e-10 2.945009299076143368e-08 2.502238884113186512e-02 3.506727956223123074e+08 5.109797515278694375e+14
3.199564800000000000e+22 2.491730308505799764e-26 1.035869866359537930e-10 2.949672337370515639e-08 2.500925329114683446e-02 3.507955735624486804e+08 5.131626707929430625e+14
3.206971199999999948e+22 2.490420203814614743e-26 1.035325225566454275e-10 2.954323041623034496e-08 2.499610389855489931e-02 3.509185885837997794e+08 5.153490391236900000e+14
3.214377599999999895e+22 2.489108728321792241e-26 1.034780014899454524e-10 2.958961410295219107e-08 2.498294074736106055e-02 3.510418403912034631e+08 5.175388473839533750e+14
3.221783999999999843e+22 2.487795890385448075e-26 1.034234237833200538e-10 2.963587441968412039e-08 2.496976392145491136e-02 3.511653286894194484e+08 5.197320864367593125e+14
3.229190399999999790e+22 2.486481698355370594e-26 1.033687897838892166e-10 2.968201135343480480e-08 2.495657350464245902e-02 3.512890531828241348e+08 5.219287471452053125e+14
3.236596800000000157e+22 2.485166160573642573e-26 1.033140998384526004e-10 2.972802489240496285e-08 2.494336958065236989e-02 3.514130135753453970e+08 5.241288203699087500e+14
3.244003200000000105e+22 2.483849285372600744e-26 1.032593542934046881e-10 2.977391502598439183e-08 2.493015223311549622e-02 3.515372095706470013e+08 5.263322969709367500e+14
3.251409600000000052e+22 2.482531081074837523e-26 1.032045534947348901e-10 2.981968174474875503e-08 2.491692154556487959e-02 3.516616408721225262e+08 5.285391678079345625e+14
3.258816000000000000e+22 2.481211555993197557e-26 1.031496977880273754e-10 2.986532504045644832e-08 2.490367760143573361e-02 3.517863071828886867e+08 5.307494237401247500e+14
3.266222399999999948e+22 2.479890718430781176e-26 1.030947875184611758e-10 2.991084490604552642e-08 2.489042048406545776e-02 3.519112082057785392e+08 5.329630556263074375e+14
3.273628799999999895e+22 2.478568576680941519e-26 1.030398230308101853e-10 2.995624133563048016e-08 2.487715027669363047e-02 3.520363436433352232e+08 5.351800543248601250e+14
3.281035199999999843e+22 2.477245139027286832e-26 1.029848046694431217e-10 3.000151432449906673e-08 2.486386706246201603e-02 3.521617131978052258e+08 5.374004106937379375e+14
3.288441600000000210e+22 2.475920413743679317e-26 1.029297327783235522e-10 3.004666386910915316e-08 2.485057092441455770e-02 3.522873165711317062e+08 5.396241155904737500e+14
3.295848000000000157e+22 2.474594409094235136e-26 1.028746077010098808e-10 3.009168996708548040e-08 2.483726194549738461e-02 3.524131534649482965e+08 5.418511598721773750e+14
3.303254400000000105e+22 2.473267133333324695e-26 1.028194297806553738e-10 3.013659261721644722e-08 2.482394020855880137e-02 3.525392235805721879e+08 5.440815343955366875e+14
3.310660800000000052e+22 2.471938594705572932e-26 1.027641993600081212e-10 3.018137181945091401e-08 2.481060579634930194e-02 3.526655266189978123e+08 5.463152300168486250e+14
3.318067200000000000e+22 2.470608801445858455e-26 1.027089167814110754e-10 3.022602757489489404e-08 2.479725879152155921e-02 3.527920622808901072e+08 5.485522375938200625e+14
3.325473599999999948e+22 2.469277761779061284e-26 1.026535823867914789e-10 3.027055988580835725e-08 2.478389927662788886e-02 3.529188302666023374e+08 5.507925479835523125e+14
3.332879999999999895e+22 2.467945483916909161e-26 1.025981965175298595e-10 3.031496875560193472e-08 2.477052733408859758e-02 3.530458302764703035e+08 5.530361520427228750e+14
3.340286399999999843e+22 2.466611976062638201e-26 1.025427595146536941e-10 3.035925418883361002e-08 2.475714304623876511e-02 3.531730620103623867e+08 5.552830406286689375e+14
3.347692799999999790e+22 2.465277246409518070e-26 1.024872717187760935e-10 3.040341619120545675e-08 2.474374649531343312e-02 3.533005251678134799e+08 5.575332045993874375e+14
3.355099200000000157e+22 2.463941303139783254e-26 1.024317334700514972e-10 3.044745476956026365e-08 2.473033776343689510e-02 3.534282194481204152e+08 5.597866348135347500e+14
3.362505600000000105e+22 2.462604154424635638e-26 1.023761451081756340e-10 3.049136993187833840e-08 2.471691693262269979e-02 3.535561445503364801e+08 5.620433221304268125e+14
3.369912000000000052e+22 2.461265808424241349e-26 1.023205069723854708e-10 3.053516168727403346e-08 2.470348408477363727e-02 3.536843001732651591e+08 5.643032574100392500e+14
3.377318400000000000e+22 2.459926273287731333e-26 1.022648194014591992e-10 3.057883004599243068e-08 2.469003930168173905e-02 3.538126860154543519e+08 5.665664315130075000e+14
3.384724799999999948e+22 2.458585557153203361e-26 1.022090827337163524e-10 3.062237501940605912e-08 2.467658266502829531e-02 3.539413017751902938e+08 5.688328353006261250e+14
3.392131199999999895e+22 2.457243668147720883e-26 1.021532973070177399e-10 3.066579662001138776e-08 2.466311425638384458e-02 3.540701471504920125e+08 5.711024596348498750e+14
3.399537599999999843e+22 2.455900614387311018e-26 1.020974634587653706e-10 3.070909486142558956e-08 2.464963415720815981e-02 3.541992218391048908e+08 5.733752953782926250e+14
3.406944000000000210e+22 2.454556403976967997e-26 1.020415815259025816e-10 3.075226975838299456e-08 2.463614244885027615e-02 3.543285255384953618e+08 5.756513333944401250e+14
3.414350400000000157e+22 2.453211045010652018e-26 1.019856518449139867e-10 3.079532132673176787e-08 2.462263921254847360e-02 3.544580579458444118e+08 5.779305645494990000e+14
3.421756800000000105e+22 2.451864545571287233e-26 1.019296747518254375e-10 3.083824958343047524e-08 2.460912452943027698e-02 3.545878187580423355e+08 5.802129797094678750e+14
3.429163200000000052e+22 2.450516913730763474e-26 1.018736505822040365e-10 3.088105454654463537e-08 2.459559848051245598e-02 3.547178076716823578e+08 5.824985697414913750e+14
3.436569600000000000e+22 2.449168157549410206e-26 1.018175796711362941e-10 3.092373623524328544e-08 2.458206114669574116e-02 3.548480243831059933e+08 5.847873255144335000e+14
3.443975999999999948e+22 2.447818285073440628e-26 1.017614623531219269e-10 3.096629466979550700e-08 2.456851260873919515e-02 3.549784685886442661e+08 5.870792378988781250e+14
3.451382399999999895e+22 2.446467304339657387e-26 1.017052989622693429e-10 3.100872987156695836e-08 2.455495294730741448e-02 3.551091399841578603e+08 5.893742977671288750e+14
3.458788799999999843e+22 2.445115223373213794e-26 1.016490898322027266e-10 3.105104186301644019e-08 2.454138224294807880e-02 3.552400382652475238e+08 5.916724959932090000e+14
3.466195199999999790e+22 2.443762050187057077e-26 1.015928352960388130e-10 3.109323066769232207e-08 2.452780057608635808e-02 3.553711631273025274e+08 5.939738234528617500e+14
3.473601600000000157e+22 2.442407792781927803e-26 1.015365356863868877e-10 3.113529631022912128e-08 2.451420802702489882e-02 3.555025142654953003e+08 5.962782710235498750e+14
3.481008000000000105e+22 2.441052459146359880e-26 1.014801913353487350e-10 3.117723881634394264e-08 2.450060467594383437e-02 3.556340913747763038e+08 5.985858295844555000e+14
3.488414400000000052e+22 2.439696057256679984e-26 1.014238025745187157e-10 3.121905821283303075e-08 2.448699060290077806e-02 3.557658941498687267e+08 6.008964900164811250e+14
3.495820800000000000e+22 2.438338595077008418e-26 1.013673697349836894e-10 3.126075452756807094e-08 2.447336588783082661e-02 3.558979222852631211e+08 6.032102432022486250e+14
3.503227199999999948e+22 2.436980080559259398e-26 1.013108931473231309e-10 3.130232778949287384e-08 2.445973061054656020e-02 3.560301754752123356e+08 6.055270800263211250e+14
3.510633599999999895e+22 2.435620521643139048e-26 1.012543731416089493e-10 3.134377802861962333e-08 2.444608485073803544e-02 3.561626534137262702e+08 6.078469913770625000e+14
3.518039999999999843e+22 2.434259926256147979e-26 1.011978100474056685e-10 3.138510527602542224e-08 2.443242868797279935e-02 3.562953557945666909e+08 6.101699681436418750e+14
3.525446400000000210e+22 2.432898302313578995e-26 1.011412041937702859e-10 3.142630956384873214e-08 2.441876220169587192e-02 3.564282823112416863e+08 6.124960012174143750e+14
3.532852800000000157e+22 2.431535657718519676e-26 1.010845559092524526e-10 3.146739092528566758e-08 2.440508547122977046e-02 3.565614326570009589e+08 6.148250814924893750e+14
3.540259200000000105e+22 2.430172000361848935e-26 1.010278655218942151e-10 3.150834939458658812e-08 2.439139857577447487e-02 3.566948065248305798e+08 6.171571998657315000e+14
3.547665600000000052e+22 2.428807338121541647e-26 1.009711333592011803e-10 3.154918500705231315e-08 2.437770159440044368e-02 3.568284036075158119e+08 6.194923472367601250e+14
3.555072000000000000e+22 2.427441678860736664e-26 1.009143597480622147e-10 3.158989779903068741e-08 2.436399460602923714e-02 3.569622235978260040e+08 6.218305145079492500e+14
3.562478399999999948e+22 2.426075030431958377e-26 1.008575450149249095e-10 3.163048780791279583e-08 2.435027768947587226e-02 3.570962661880962253e+08 6.241716925844276250e+14
3.569884799999999895e+22 2.424707400674796147e-26 1.008006894856990982e-10 3.167095507212944967e-08 2.433655092342554283e-02 3.572305310704493523e+08 6.265158723740790000e+14
3.577291199999999843e+22 2.423338797415578290e-26 1.007437934857433370e-10 3.171129963114753369e-08 2.432281438643033381e-02 3.573650179368235469e+08 6.288630447875417500e+14
3.584697599999999790e+22 2.421969228467369778e-26 1.006868573398647889e-10 3.175152152546626066e-08 2.430906815690922138e-02 3.574997264789672494e+08 6.312132007382088750e+14
3.592104000000000157e+22 2.420598701629974828e-26 1.006298813723193396e-10 3.179162079661369723e-08 2.429531231314807291e-02 3.576346563884354234e+08 6.335663311422286250e+14
3.599510400000000105e+22 2.419227224689935747e-26 1.005728659068115333e-10 3.183159748714295224e-08 2.428154693329965044e-02 3.577698073565837741e+08 6.359224269185388750e+14
3.606916800000000052e+22 2.417854805420531790e-26 1.005158112664945852e-10 3.187145164062851732e-08 2.426777209538360375e-02 3.579051790745653510e+08 6.382814789907366250e+14
3.614323200000000000e+22 2.416481451581782313e-26 1.004587177739703817e-10 3.191118330166269345e-08 2.425398787728648073e-02 3.580407712333252430e+08 6.406434782848996250e+14
3.621729599999999948e+22 2.415107170920442757e-26 1.004015857512894806e-10 3.195079251585181238e-08 2.424019435676171008e-02 3.581765835235964060e+08 6.430084157297660000e+14
3.629135999999999895e+22 2.413731971170007803e-26 1.003444155199511235e-10 3.199027932981253750e-08 2.422639161142962211e-02 3.583126156358948946e+08 6.453762822578356250e+14
3.636542399999999843e+22 2.412355860050709941e-26 1.002872074009032106e-10 3.202964379116824410e-08 2.421257971877743484e-02 3.584488672605155706e+08 6.477470688053696250e+14
3.643948800000000210e+22 2.410978845269519752e-26 1.002299617145423131e-10 3.206888594854519448e-08 2.419875875615925750e-02 3.585853380875275731e+08 6.501207663123915000e+14
3.651355200000000157e+22 2.409600934520145912e-26 1.001726787807136864e-10 3.210800585156889834e-08 2.418492880079609053e-02 3.587220278067696691e+08 6.524973657226855000e+14
3.658761600000000105e+22 2.408222135482344988e-26 1.001153589186825513e-10 3.214700355086040704e-08 2.417108992976890053e-02 3.588589361079145670e+08 6.548768579837981250e+14
3.666168000000000052e+22 2.406842455820306570e-26 1.000580024470669890e-10 3.218587909803248870e-08 2.415724222000240756e-02 3.589960626806253791e+08 6.572592340470377500e+14
3.673574400000000000e+22 2.405461903186398724e-26 1.000006096839935933e-10 3.222463254568597537e-08 2.414338574830268008e-02 3.591334072141791582e+08 6.596444848674737500e+14
3.680980799999999948e+22 2.404080485219046592e-26 9.994318094700938867e-11 3.226326394740599771e-08 2.412952059133584640e-02 3.592709693976736665e+08 6.620326014039376250e+14
3.688387199999999895e+22 2.402698209542474964e-26 9.988571655307098662e-11 3.230177335775815348e-08 2.411564682562550299e-02 3.594087489200485349e+08 6.644235746190225000e+14
3.695793599999999843e+22 2.401315083766708568e-26 9.982821681854471470e-11 3.234016083228490105e-08 2.410176452755272494e-02 3.595467454700815678e+08 6.668173954790830000e+14
3.703199999999999790e+22 2.399931115487572067e-26 9.977068205920655203e-11 3.237842642750163522e-08 2.408787377335605898e-02 3.596849587363847494e+08 6.692140549549185000e+14
3.710606400000000157e+22 2.398546312286689776e-26 9.971311259024212926e-11 3.241657020089303446e-08 2.407397463913152694e-02 3.598233884074003696e+08 6.716135440228158750e+14
3.718012800000000105e+22 2.397160681731487091e-26 9.965550872624680615e-11 3.245459221090920284e-08 2.406006720083263620e-02 3.599620341713968515e+08 6.740158536616301250e+14
3.725419200000000052e+22 2.395774231375186763e-26 9.959787078122555519e-11 3.249249251696191141e-08 2.404615153427034843e-02 3.601008957164654732e+08 6.764209748547901250e+14
3.732825600000000000e+22 2.394386968756814351e-26 9.954019906859301335e-11 3.253027117942080636e-08 2.403222771511312125e-02 3.602399727305161953e+08 6.788288985904620000e+14
3.740231999999999948e+22 2.392998901401193338e-26 9.948249390117353377e-11 3.256792825960964370e-08 2.401829581888687351e-02 3.603792649012735486e+08 6.812396158615490000e+14
3.747638399999999895e+22 2.391610036818947433e-26 9.942475559120109526e-11 3.260546381980243130e-08 2.400435592097500265e-02 3.605187719162734151e+08 6.836531176656918750e+14
3.755044799999999843e+22 2.390220382506501429e-26 9.936698445031936693e-11 3.264287792321965694e-08 2.399040809661838469e-02 3.606584934628589153e+08 6.860693950052683750e+14
3.762451200000000210e+22 2.388829945946078046e-26 9.930918078958168239e-11 3.268017063402446341e-08 2.397645242091536386e-02 3.607984292281764746e+08 6.884884388873942500e+14
3.769857600000000157e+22 2.387438734605195132e-26 9.925134491942995949e-11 3.271734201731883028e-08 2.396248896881668020e-02 3.609385788992235661e+08 6.909102403239216250e+14
3.777264000000000105e+22 2.386046755935014346e-26 9.919347714962625118e-11 3.275439213913970928e-08 2.394851781510891689e-02 3.610789421630110741e+08 6.933347903314406250e+14
3.784670400000000052e+22 2.384654017373748830e-26 9.913557778939423217e-11 3.279132106645529207e-08 2.393453903444869163e-02 3.612195187062169909e+08 6.957620799312786250e+14
3.792076800000000000e+22 2.383260526344885904e-26 9.907764714734545057e-11 3.282812886716108612e-08 2.392055270134482020e-02 3.613603082153615355e+08 6.981921001495000000e+14
3.799483199999999948e+22 2.381866290256890322e-26 9.901968553146690728e-11 3.286481561007609641e-08 2.390655889015533969e-02 3.615013103768339157e+08 7.006248420169067500e+14
3.806889599999999895e+22 2.380471316503205707e-26 9.896169324912112062e-11 3.290138136493900055e-08 2.389255767508751890e-02 3.616425248768886924e+08 7.030602965703398750e+14
3.814295999999999843e+22 2.379075612462252833e-26 9.890367060704607462e-11 3.293782620240427098e-08 2.387854913019784101e-02 3.617839514016429782e+08 7.054984548521906250e+14
3.821702399999999790e+22 2.377679185497429905e-26 9.884561791135529658e-11 3.297415019403836331e-08 2.386453332939202088e-02 3.619255896370730996e+08 7.079393079087336250e+14
3.829108799999999738e+22 2.376282042957114287e-26 9.878753546753776656e-11 3.301035341231581863e-08 2.385051034642499818e-02 3.620674392690110803e+08 7.103828467919121250e+14
3.836515199999999685e+22 2.374884192174659629e-26 9.872942358045799499e-11 3.304643593061538572e-08 2.383648025490093039e-02 3.622094999831419587e+08 7.128290625593485000e+14
3.843921599999999633e+22 2.373485640468399310e-26 9.867128255435595799e-11 3.308239782321623584e-08 2.382244312827320673e-02 3.623517714650004506e+08 7.152779462743437500e+14
3.851327999999999581e+22 2.372086395141642713e-26 9.861311269284711034e-11 3.311823916529399890e-08 2.380839903984443423e-02 3.624942533999675512e+08 7.177294890058773750e+14
3.858734400000000367e+22 2.370686463482678374e-26 9.855491429892246297e-11 3.315396003291695841e-08 2.379434806276644818e-02 3.626369454732678533e+08 7.201836818286080000e+14
