# z rho(z) P(z) g(z) n(z) K(z)
2.789049894206161224e+20 5.511010467226478479e-27 7.578657632283487441e-13 4.027187440347527964e-11 5.489163596113944693e-03 3.213630079257559776e+07
2.821614485653249393e+20 5.511005174562918528e-27 7.578650353893195653e-13 4.074203157353124421e-11 5.489158324431680364e-03 3.213632136796315014e+07
2.854559297123765453e+20 5.510999757613591832e-27 7.578642904587010700e-13 4.121767639235316484e-11 5.489152928956345621e-03 3.213634242654943466e+07
2.887888768018314035e+20 5.510994213460431957e-27 7.578635280352052439e-13 4.169887286760049951e-11 5.489147406781441640e-03 3.213636397968094423e+07
2.921607389571306619e+20 5.510988539116881844e-27 7.578627477081253010e-13 4.218568575195874847e-11 5.489141754932251593e-03 3.213638603897055611e+07
2.955719705456305766e+20 5.510982731526287404e-27 7.578619490571148524e-13 4.267818055175813980e-11 5.489135970364237768e-03 3.213640861630381271e+07
2.990230312398204436e+20 5.510976787560248066e-27 7.578611316519609169e-13 4.317642353568669765e-11 5.489130049961401386e-03 3.213643172384529933e+07
3.025143860792670290e+20 5.510970704016939345e-27 7.578602950523535984e-13 4.368048174360374825e-11 5.489123990534611197e-03 3.213645537404519692e+07
3.060465055332798300e+20 5.510964477619388058e-27 7.578594388076484939e-13 4.419042299545277810e-11 5.489117788819884367e-03 3.213647957964601368e+07
3.096198655643107983e+20 5.510958105013708793e-27 7.578585624566244562e-13 4.470631590027564758e-11 5.489111441476631804e-03 3.213650435368940234e+07
3.132349476920809882e+20 5.510951582767300921e-27 7.578576655272352986e-13 4.522822986532675782e-11 5.489104945085859256e-03 3.213652970952321589e+07
3.168922390584822989e+20 5.510944907367003275e-27 7.578567475363565513e-13 4.575623510529384618e-11 5.489098296148332834e-03 3.213655566080868244e+07
3.205922324932106650e+20 5.510938075217202198e-27 7.578558079895248474e-13 4.629040265161930364e-11 5.489091491082692502e-03 3.213658222152774781e+07
3.243354265801786655e+20 5.510931082637898692e-27 7.578548463806725623e-13 4.683080436192823082e-11 5.489084526223529138e-03 3.213660940599062666e+07
3.281223257247041454e+20 5.510923925862731084e-27 7.578538621918550826e-13 4.737751292956309036e-11 5.489077397819409551e-03 3.213663722884350270e+07
3.319534402214688850e+20 5.510916601036945318e-27 7.578528548929727233e-13 4.793060189322328208e-11 5.489070102030862465e-03 3.213666570507639647e+07
3.358292863232985661e+20 5.510909104215326504e-27 7.578518239414852735e-13 4.849014564671762176e-11 5.489062634928311597e-03 3.213669485003125295e+07
3.397503863107185541e+20 5.510901431360074507e-27 7.578507687821209887e-13 4.905621944882201408e-11 5.489054992489964500e-03 3.213672467941019312e+07
3.437172685623349084e+20 5.510893578338634329e-27 7.578496888465767989e-13 4.962889943324999688e-11 5.489047170599647626e-03 3.213675520928397030e+07
3.477304676260352492e+20 5.510885540921471973e-27 7.578485835532139719e-13 5.020826261873486444e-11 5.489039165044594555e-03 3.213678645610060915e+07
3.517905242910228480e+20 5.510877314779803663e-27 7.578474523067446894e-13 5.079438691922478476e-11 5.489030971513181312e-03 3.213681843669429794e+07
3.558979856606785700e+20 5.510868895483264085e-27 7.578462944979115553e-13 5.138735115419036834e-11 5.489022585592605308e-03 3.213685116829439998e+07
3.600534052263010632e+20 5.510860278497527274e-27 7.578451095031614486e-13 5.198723505905157703e-11 5.489014002766516576e-03 3.213688466853477061e+07
3.642573429416801731e+20 5.510851459181870819e-27 7.578438966843087749e-13 5.259411929571676757e-11 5.489005218412588288e-03 3.213691895546322316e+07
3.685103652985578455e+20 5.510842432786676220e-27 7.578426553881936681e-13 5.320808546324205767e-11 5.488996227800031769e-03 3.213695404755124822e+07
3.728130454029524664e+20 5.510833194450879730e-27 7.578413849463299953e-13 5.382921610860690443e-11 5.488987026087053384e-03 3.213698996370397508e+07
3.771659630524043756e+20 5.510823739199358633e-27 7.578400846745460895e-13 5.445759473761391495e-11 5.488977608318251593e-03 3.213702672327033058e+07
3.815697048140930744e+20 5.510814061940253667e-27 7.578387538726177093e-13 5.509330582590566427e-11 5.488967969421954148e-03 3.213706434605345502e+07
3.860248641038818345e+20 5.510804157462239787e-27 7.578373918238910009e-13 5.573643483010590055e-11 5.488958104207493707e-03 3.213710285232136399e+07
3.905320412662820372e+20 5.510794020431717287e-27 7.578359977948976854e-13 5.638706819908412945e-11 5.488948007362414935e-03 3.213714226281785220e+07
3.950918436553510748e+20 5.510783645389951990e-27 7.578345710349609564e-13 5.704529338534482484e-11 5.488937673449622613e-03 3.213718259877368435e+07
3.997048857165381632e+20 5.510773026750137944e-27 7.578331107757915838e-13 5.771119885654321114e-11 5.488927096904457764e-03 3.213722388191798329e+07
4.043717890694697452e+20 5.510762158794394117e-27 7.578316162310754334e-13 5.838487410712616314e-11 5.488916272031707858e-03 3.213726613448995724e+07
4.090931825917334651e+20 5.510751035670699383e-27 7.578300865960513953e-13 5.906640967010586186e-11 5.488905193002549358e-03 3.213730937925082818e+07
4.138697025036086149e+20 5.510739651389740703e-27 7.578285210470784065e-13 5.975589712895890400e-11 5.488893853851412215e-03 3.213735363949614018e+07
4.187019924538045235e+20 5.510727999821698882e-27 7.578269187411926787e-13 6.045342912965902687e-11 5.488882248472776691e-03 3.213739893906826153e+07
4.235907036061810033e+20 5.510716074692955403e-27 7.578252788156562433e-13 6.115909939283928065e-11 5.488870370617895608e-03 3.213744530236919597e+07
4.285364947275140956e+20 5.510703869582720345e-27 7.578236003874917625e-13 6.187300272609215241e-11 5.488858213891432448e-03 3.213749275437375903e+07
4.335400322762537042e+20 5.510691377919589269e-27 7.578218825530094659e-13 6.259523503640028127e-11 5.488845771748031808e-03 3.213754132064300403e+07
4.386019904923336049e+20 5.510678592978006116e-27 7.578201243873212623e-13 6.332589334270480862e-11 5.488833037488800512e-03 3.213759102733793482e+07
4.437230514880271483e+20 5.510665507874655793e-27 7.578183249438442496e-13 6.406507578861104036e-11 5.488820004257709793e-03 3.213764190123365074e+07
4.489039053398639903e+20 5.510652115564767795e-27 7.578164832537921077e-13 6.481288165523240340e-11 5.488806665037916817e-03 3.213769396973371878e+07
4.541452501816227922e+20 5.510638408838331580e-27 7.578145983256552837e-13 6.556941137417475141e-11 5.488793012647992520e-03 3.213774726088491455e+07
4.594477922983924859e+20 5.510624380316225843e-27 7.578126691446682517e-13 6.633476654065914584e-11 5.488779039738067925e-03 3.213780180339231342e+07
4.648122462217678356e+20 5.510610022446255959e-27 7.578106946722646561e-13 6.710904992679209472e-11 5.488764738785887644e-03 3.213785762663476914e+07
4.702393348261197906e+20 5.510595327499100310e-27 7.578086738455201362e-13 6.789236549497444769e-11 5.488750102092770575e-03 3.213791476068067923e+07
4.757297894260123238e+20 5.510580287564161181e-27 7.578066055765811147e-13 6.868481841145799440e-11 5.488735121779478657e-03 3.213797323630417511e+07
4.812843498747333837e+20 5.510564894545320240e-27 7.578044887520819752e-13 6.948651506004521696e-11 5.488719789781987615e-03 3.213803308500168845e+07
4.869037646640156508e+20 5.510549140156586399e-27 7.578023222325457800e-13 7.029756305594179924e-11 5.488704097847154489e-03 3.213809433900888637e+07
4.925887910248817623e+20 5.510533015917656854e-27 7.578001048517739822e-13 7.111807125975272965e-11 5.488688037528294088e-03 3.213815703131804615e+07
4.983401950296875336e+20 5.510516513149362625e-27 7.577978354162207895e-13 7.194814979163055347e-11 5.488671600180643553e-03 3.213822119569572806e+07
5.041587516953520374e+20 5.510499622969010768e-27 7.577955127043515742e-13 7.278791004557494745e-11 5.488654776956722846e-03 3.213828686670102179e+07
5.100452450877972808e+20 5.510482336285618259e-27 7.577931354659882575e-13 7.363746470388509025e-11 5.488637558801587671e-03 3.213835407970410213e+07
5.160004684275868631e+20 5.510464643795036824e-27 7.577907024216387398e-13 7.449692775176298040e-11 5.488619936447973989e-03 3.213842287090525404e+07
5.220252241968389161e+20 5.510446535974960093e-27 7.577882122618096705e-13 7.536641449207798982e-11 5.488601900411322829e-03 3.213849327735432982e+07
5.281203242473467412e+20 5.510428003079815261e-27 7.577856636463048789e-13 7.624604156028142143e-11 5.488583440984695812e-03 3.213856533697072789e+07
5.342865899099815936e+20 5.510409035135538498e-27 7.577830552035062365e-13 7.713592693948195335e-11 5.488564548233568381e-03 3.213863908856374398e+07
5.405248521053736796e+20 5.510389621934221956e-27 7.577803855296380597e-13 7.803618997568012149e-11 5.488545211990499863e-03 3.213871457185344025e+07
5.468359514558638981e+20 5.510369753028645957e-27 7.577776531880141450e-13 7.894695139315933323e-11 5.488525421849683832e-03 3.213879182749206200e+07
5.532207383988054262e+20 5.510349417726669866e-27 7.577748567082679423e-13 7.986833331004510880e-11 5.488505167161367507e-03 3.213887089708583057e+07
5.596800733011454853e+20 5.510328605085505274e-27 7.577719945855638448e-13 8.080045925402010422e-11 5.488484437026141041e-03 3.213895182321737707e+07
5.662148265753659965e+20 5.510307303905848583e-27 7.577690652797905068e-13 8.174345417820634088e-11 5.488463220289097576e-03 3.213903464946861193e+07
5.728258787967745393e+20 5.510285502725875815e-27 7.577660672147356819e-13 8.269744447721217341e-11 5.488441505533851045e-03 3.213911942044416815e+07
5.795141208221681582e+20 5.510263189815103991e-27 7.577629987772407667e-13 8.366255800334559839e-11 5.488419281076419541e-03 3.213920618179539591e+07
5.862804539098607124e+20 5.510240353168098959e-27 7.577598583163371682e-13 8.463892408299200393e-11 5.488396534958962097e-03 3.213929498024489731e+07
5.931257898411571282e+20 5.510216980498049066e-27 7.577566441423609618e-13 8.562667353316721697e-11 5.488373254943374087e-03 3.213938586361166462e+07
6.000510510432004342e+20 5.510193059230176674e-27 7.577533545260480620e-13 8.662593867823372486e-11 5.488349428504727366e-03 3.213947888083676994e+07
6.070571707132751380e+20 5.510168576495004041e-27 7.577499876976074810e-13 8.763685336679108308e-11 5.488325042824562100e-03 3.213957408200970292e+07
6.141450929445637980e+20 5.510143519121462065e-27 7.577465418457737868e-13 8.865955298873849285e-11 5.488300084784021593e-03 3.213967151839528978e+07
6.213157728533454520e+20 5.510117873629834742e-27 7.577430151168370442e-13 8.969417449250701538e-11 5.488274540956826660e-03 3.213977124246125668e+07
6.285701767077304730e+20 5.510091626224539309e-27 7.577394056136496326e-13 9.074085640247345571e-11 5.488248397602082593e-03 3.213987330790642649e+07
6.359092820578473083e+20 5.510064762786739236e-27 7.577357113946109504e-13 9.179973883654222876e-11 5.488221640656924805e-03 3.213997776968962327e+07
6.433340778675756073e+20 5.510037268866792902e-27 7.577319304726277848e-13 9.287096352390760252e-11 5.488194255728990993e-03 3.214008468405915424e+07
6.508455646478110556e+20 5.510009129676507846e-27 7.577280608140509524e-13 9.395467382299228578e-11 5.488166228088714634e-03 3.214019410858309641e+07
6.584447545912928502e+20 5.509980330081235742e-27 7.577241003375862924e-13 9.505101473956595347e-11 5.488137542661443262e-03 3.214030610218022764e+07
6.661326717089774305e+20 5.509950854591769349e-27 7.577200469131819314e-13 9.616013294503895340e-11 5.488108184019372011e-03 3.214042072515169159e+07
6.739103519680587366e+20 5.509920687356055077e-27 7.577158983608872745e-13 9.728217679494426114e-11 5.488078136373288930e-03 3.214053803921338916e+07
6.817788434315467817e+20 5.509889812150711115e-27 7.577116524496879653e-13 9.841729634759369869e-11 5.488047383564126011e-03 3.214065810752919689e+07
6.897392063995014021e+20 5.509858212372356156e-27 7.577073068963119671e-13 9.956564338291954488e-11 5.488015909054319401e-03 3.214078099474485964e+07
6.977925135519171215e+20 5.509825871028723589e-27 7.577028593640087844e-13 1.007273714215002711e-10 5.487983695918965781e-03 3.214090676702274010e+07
7.059398500932458906e+20 5.509792770729577682e-27 7.576983074612998067e-13 1.019026357437653616e-10 5.487950726836767108e-03 3.214103549207743630e+07
7.141823138986660987e+20 5.509758893677417390e-27 7.576936487406996723e-13 1.030915934093941207e-10 5.487916984080775870e-03 3.214116723921205103e+07
7.225210156620009964e+20 5.509724221657964204e-27 7.576888806974085511e-13 1.042944032768913152e-10 5.487882449508918285e-03 3.214130207935554907e+07
7.309570790453938749e+20 5.509688736030421133e-27 7.576840007679724192e-13 1.055112260233535215e-10 5.487847104554294600e-03 3.214144008510078117e+07
7.394916408307237519e+20 5.509652417717522182e-27 7.576790063289147576e-13 1.067422241644214843e-10 5.487810930215265143e-03 3.214158133074352890e+07
7.481258510727964262e+20 5.509615247195332878e-27 7.576738946953340207e-13 1.079875620744217062e-10 5.487773907045292651e-03 3.214172589232240617e+07
7.568608732542928159e+20 5.509577204482824782e-27 7.576686631194693983e-13 1.092474060066910634e-10 5.487736015142557350e-03 3.214187384765970334e+07
7.656978844425875620e+20 5.509538269131203205e-27 7.576633087892337624e-13 1.105219241140996094e-10 5.487697234139328299e-03 3.214202527640320361e+07
7.746380754483385467e+20 5.509498420212988823e-27 7.576578288267121801e-13 1.118112864697541690e-10 5.487657543191088415e-03 3.214218026006896049e+07
7.836826509859569009e+20 5.509457636310849628e-27 7.576522202866256926e-13 1.131156650878953762e-10 5.487616920965407083e-03 3.214233888208507746e+07
7.928328298359521280e+20 5.509415895506163813e-27 7.576464801547590458e-13 1.144352339449855580e-10 5.487575345630554303e-03 3.214250122783651948e+07
8.020898450091409408e+20 5.509373175367327252e-27 7.576406053463518686e-13 1.157701690009823855e-10 5.487532794843848552e-03 3.214266738471096009e+07
8.114549439128359404e+20 5.509329452937785469e-27 7.576345927044540052e-13 1.171206482208121852e-10 5.487489245739740965e-03 3.214283744214573875e+07
8.209293885189129503e+20 5.509284704723787950e-27 7.576284389982405584e-13 1.184868515960256050e-10 5.487444674917615894e-03 3.214301149167586491e+07
8.305144555338705142e+20 5.509238906681862638e-27 7.576221409212899771e-13 1.198689611666483912e-10 5.487399058429313914e-03 3.214318962698315084e+07
8.402114365708696289e+20 5.509192034205991255e-27 7.576156950898200366e-13 1.212671610432225856e-10 5.487352371766360780e-03 3.214337194394657016e+07
8.500216383237889720e+20 5.509144062114497627e-27 7.576090980408851469e-13 1.226816374290401706e-10 5.487304589846906701e-03 3.214355854069366679e+07
8.599463827432779284e+20 5.509094964636628943e-27 7.576023462305304427e-13 1.241125786425622236e-10 5.487255687002359425e-03 3.214374951765329018e+07
8.699870072149341635e+20 5.509044715398823480e-27 7.575954360319038693e-13 1.255601751400393074e-10 5.487205636963707681e-03 3.214394497760947794e+07
8.801448647394918400e+20 5.508993287410661203e-27 7.575883637333242434e-13 1.270246195383123166e-10 5.487154412847528029e-03 3.214414502575663477e+07
8.904213241151503729e+20 5.508940653050495815e-27 7.575811255363046830e-13 1.285061066378084859e-10 5.487101987141671661e-03 3.214434976975600421e+07
9.008177701220293018e+20 5.508886784050745298e-27 7.575737175535303970e-13 1.300048334457274185e-10 5.487048331690616391e-03 3.214455931979342923e+07
9.113356037087427297e+20 5.508831651482848104e-27 7.575661358067896234e-13 1.315209991994107988e-10 5.486993417680479518e-03 3.214477378863852471e+07
9.219762421812242678e+20 5.508775225741872107e-27 7.575583762248573110e-13 1.330548053899114051e-10 5.486937215623689801e-03 3.214499329170515388e+07
9.327411193936839967e+20 5.508717476530763375e-27 7.575504346413286167e-13 1.346064557857393452e-10 5.486879695343296892e-03 3.214521794711338729e+07
9.436316859418312704e+20 5.508658372844235498e-27 7.575423067924039358e-13 1.361761564568005341e-10 5.486820825956926877e-03 3.214544787575286627e+07
9.546494093583459287e+20 5.508597882952287274e-27 7.575339883146218297e-13 1.377641157985198916e-10 5.486760575860363115e-03 3.214568320134766027e+07
9.657957743106405171e+20 5.508535974383335822e-27 7.575254747425395470e-13 1.393705445561506810e-10 5.486698912710747181e-03 3.214592405052265897e+07
9.770722828008917565e+20 5.508472613906965144e-27 7.575167615063610390e-13 1.409956558492617694e-10 5.486635803409395558e-03 3.214617055287147313e+07
9.884804543684862280e+20 5.508407767516274340e-27 7.575078439295090352e-13 1.426396651964182161e-10 5.486571214084219085e-03 3.214642284102598205e+07
1.000021826294750773e+21 5.508341400409820448e-27 7.574987172261420877e-13 1.443027905400311735e-10 5.486505110071734741e-03 3.214668105072742328e+07
1.011697953810113233e+21 5.508273476973145165e-27 7.574893764986143634e-13 1.459852522713933874e-10 5.486437455898668034e-03 3.214694532089922950e+07
1.023510410303682642e+21 5.508203960759872519e-27 7.574798167348756596e-13 1.476872732558903181e-10 5.486368215263125181e-03 3.214721579372150823e+07
1.035460787535233679e+21 5.508132814472380362e-27 7.574700328058137627e-13 1.494090788583822031e-10 5.486297351015339413e-03 3.214749261470728740e+07
1.047550695849750430e+21 5.508059999942018435e-27 7.574600194625339010e-13 1.511508969687700645e-10 5.486224825137968851e-03 3.214777593278052658e+07
1.059781764394391699e+21 5.507985478108872990e-27 7.574497713335764003e-13 1.529129580277213103e-10 5.486150598725943357e-03 3.214806590035594627e+07
1.072155641338031243e+21 5.507909209001070795e-27 7.574392829220702217e-13 1.546954950525692764e-10 5.486074631965846479e-03 3.214836267342077568e+07
1.084673994093352452e+21 5.507831151713607473e-27 7.574285486028212693e-13 1.564987436633771448e-10 5.485996884114829886e-03 3.214866641161830723e+07
1.097338509541545869e+21 5.507751264386678623e-27 7.574175626193333486e-13 1.583229421091664192e-10 5.485917313479031672e-03 3.214897727833348885e+07
1.110150894259585548e+21 5.507669504183533119e-27 7.574063190807614725e-13 1.601683312942984806e-10 5.485835877391515014e-03 3.214929544078047201e+07
1.123112874750247567e+21 5.507585827267801937e-27 7.573948119587948883e-13 1.620351548050255082e-10 5.485752532189686406e-03 3.214962107009223104e+07
1.136226197674725605e+21 5.507500188780309697e-27 7.573830350844683126e-13 1.639236589361817880e-10 5.485667233192204756e-03 3.214995434141222760e+07
1.149492630088007025e+21 5.507412542815368903e-27 7.573709821449014752e-13 1.658340927180304546e-10 5.485579934675360522e-03 3.215029543398825452e+07
1.162913959676998058e+21 5.507322842396508110e-27 7.573586466799616182e-13 1.677667079432560746e-10 5.485490589848909283e-03 3.215064453126848489e+07
1.176491995001380667e+21 5.507231039451667016e-27 7.573460220788521842e-13 1.697217591940914141e-10 5.485399150831357998e-03 3.215100182099966705e+07
1.190228565737378415e+21 5.507137084787811117e-27 7.573331015766221382e-13 1.716995038695944953e-10 5.485305568624684880e-03 3.215136749532773346e+07
1.204125522924271567e+21 5.507040928064968811e-27 7.573198782505950153e-13 1.737002022130448699e-10 5.485209793088476407e-03 3.215174175090066344e+07
1.218184739213839172e+21 5.506942517769676589e-27 7.573063450167180973e-13 1.757241173394728879e-10 5.485111772913480593e-03 3.215212478897377849e+07
1.232408109122704638e+21 5.506841801187817971e-27 7.572924946258262673e-13 1.777715152633101740e-10 5.485011455594551374e-03 3.215251681551752239e+07
1.246797549287636206e+21 5.506738724376843266e-27 7.572783196598222557e-13 1.798426649261574347e-10 5.484908787402978901e-03 3.215291804132767394e+07
1.261354998723777921e+21 5.506633232137352228e-27 7.572638125277687379e-13 1.819378382246561279e-10 5.484803713358186658e-03 3.215332868213819340e+07
1.276082419085998817e+21 5.506525267984038883e-27 7.572489654618923809e-13 1.840573100384782387e-10 5.484696177198787603e-03 3.215374895873669162e+07
1.290981794933190427e+21 5.506414774115959786e-27 7.572337705134956003e-13 1.862013582583999880e-10 5.484586121352975040e-03 3.215417909708254784e+07
1.306055133995700847e+21 5.506301691386141495e-27 7.572182195487766321e-13 1.883702638144736397e-10 5.484473486908246487e-03 3.215461932842784747e+07
1.321304467445892776e+21 5.506185959270484927e-27 7.572023042445535791e-13 1.905643107042832408e-10 5.484358213580434530e-03 3.215506988944104314e+07
1.336731850171806646e+21 5.506067515835972342e-27 7.571860160838923286e-13 1.927837860212685779e-10 5.484240239682037707e-03 3.215553102233359963e+07
1.352339361054126244e+21 5.505946297708148967e-27 7.571693463516343046e-13 1.950289799831335838e-10 5.484119502089831490e-03 3.215600297498947009e+07
1.368129103246271185e+21 5.505822240037862044e-27 7.571522861298228415e-13 1.973001859602988693e-10 5.483995936211739398e-03 3.215648600109773874e+07
1.384103204457811804e+21 5.505695276467258737e-27 7.571348262930270689e-13 1.995977005044130876e-10 5.483869475952965998e-03 3.215698036028817296e+07
1.400263817241185223e+21 5.505565339094999852e-27 7.571169575035582596e-13 2.019218233769054517e-10 5.483740053681347530e-03 3.215748631827006117e+07
1.416613119281767907e+21 5.505432358440697260e-27 7.570986702065794468e-13 2.042728575775714414e-10 5.483607600191933197e-03 3.215800414697423577e+07
1.433153313691279032e+21 5.505296263408544165e-27 7.570799546251035664e-13 2.066511093731737887e-10 5.483472044670754594e-03 3.215853412469838560e+07
1.449886629304723833e+21 5.505156981250120300e-27 7.570608007548785088e-13 2.090568883260708104e-10 5.483333314657782426e-03 3.215907653625576198e+07
1.466815320980690829e+21 5.505014437526365568e-27 7.570411983591582699e-13 2.114905073228298264e-10 5.483191336009049684e-03 3.215963167312734202e+07
1.483941669905209229e+21 5.504868556068687717e-27 7.570211369633540464e-13 2.139522826028372952e-10 5.483046032857912672e-03 3.216019983361754566e+07
1.501267983899158643e+21 5.504719258939201865e-27 7.570006058495667850e-13 2.164425337868873132e-10 5.482897327575451604e-03 3.216078132301352173e+07
1.518796597729204371e+21 5.504566466390074650e-27 7.569795940509957368e-13 2.189615839057245413e-10 5.482745140729969151e-03 3.216137645374817029e+07
1.536529873422487388e+21 5.504410096821947852e-27 7.569580903462218028e-13 2.215097594285574828e-10 5.482589391045586055e-03 3.216198554556694999e+07
1.554470200584863482e+21 5.504250066741435783e-27 7.569360832533613306e-13 2.240873902914906196e-10 5.482429995359903475e-03 3.216260892569856346e+07
1.572619996722923569e+21 5.504086290717670593e-27 7.569135610240918744e-13 2.266948099258889782e-10 5.482266868580719030e-03 3.216324692902959138e+07
1.590981707569756373e+21 5.503918681337867523e-27 7.568905116375404291e-13 2.293323552866493281e-10 5.482099923641773134e-03 3.216389989828314632e+07
1.609557807414532375e+21 5.503747149161900056e-27 7.568669227940367631e-13 2.320003668803650090e-10 5.481929071457498741e-03 3.216456818420178443e+07
1.628350799435868930e+21 5.503571602675860570e-27 7.568427819087282133e-13 2.346991887933583841e-10 5.481754220876771007e-03 3.216525214573450759e+07
1.647363216039215890e+21 5.503391948244587126e-27 7.568180761050493815e-13 2.374291687195900694e-10 5.481575278635616999e-03 3.216595215022820607e+07
1.666597619198055154e+21 5.503208090063119084e-27 7.567927922080486484e-13 2.401906579883915331e-10 5.481392149308869817e-03 3.216666857362355292e+07
1.686056600799143264e+21 5.503019930107093019e-27 7.567669167375643379e-13 2.429840115920288737e-10 5.481204735260754995e-03 3.216740180065532029e+07
1.705742782991791555e+21 5.502827368082013654e-27 7.567404359012506311e-13 2.458095882130713830e-10 5.481012936594367550e-03 3.216815222505747527e+07
1.725658818541151322e+21 5.502630301371414872e-27 7.567133355874473742e-13 2.486677502515316003e-10 5.480816651100036199e-03 3.216892024977295101e+07
1.745807391185762255e+21 5.502428624983862749e-27 7.566856013578926702e-13 2.515588638517891627e-10 5.480615774202536594e-03 3.216970628716828302e+07
1.766191215999141020e+21 5.502222231498788391e-27 7.566572184402732045e-13 2.544832989292338788e-10 5.480410198907137952e-03 3.217051075925320387e+07
1.786813039755656430e+21 5.502011011011121173e-27 7.566281717206112956e-13 2.574414291966374877e-10 5.480199815744457928e-03 3.217133409790537134e+07
1.807675641300665500e+21 5.501794851074697990e-27 7.565984457354818035e-13 2.604336321902164653e-10 5.479984512714095382e-03 3.217217674510025233e+07
1.828781831924984316e+21 5.501573636644431281e-27 7.565680246640598068e-13 2.634602892953674748e-10 5.479764175227027148e-03 3.217303915314631909e+07
1.850134455743657804e+21 5.501347250017197826e-27 7.565368923199908665e-13 2.665217857720343590e-10 5.479538686046731520e-03 3.217392178492568061e+07
1.871736390079300502e+21 5.501115570771432513e-27 7.565050321430849899e-13 2.696185107797156202e-10 5.479307925229021103e-03 3.217482511414033175e+07
1.893590545849765593e+21 5.500878475705391205e-27 7.564724271908260136e-13 2.727508574020379911e-10 5.479071770060550337e-03 3.217574962556402385e+07
1.915699867960426889e+21 5.500635838774069801e-27 7.564390601296968092e-13 2.759192226709057145e-10 5.478830094995985542e-03 3.217669581529996544e+07
1.938067335700952383e+21 5.500387531024736436e-27 7.564049132263143546e-13 2.791240075901643714e-10 5.478582771593793269e-03 3.217766419104449078e+07
1.960695963146863247e+21 5.500133420531062467e-27 7.563699683383708341e-13 2.823656171587909409e-10 5.478329668450628714e-03 3.217865527235682681e+07
1.983588799565627654e+21 5.499873372325813518e-27 7.563342069053780408e-13 2.856444603935238073e-10 5.478070651134299071e-03 3.217966959093501419e+07
2.006748929827570975e+21 5.499607248332082626e-27 7.562976099392096285e-13 2.889609503509419171e-10 5.477805582115263631e-03 3.218070769089826569e+07
2.030179474821573771e+21 5.499334907293024605e-27 7.562601580144397997e-13 2.923155041489387493e-10 5.477534320696651575e-03 3.218177012907579541e+07
2.053883591875616309e+21 5.499056204700074414e-27 7.562218312584708563e-13 2.957085429875584780e-10 5.477256722942761870e-03 3.218285747530228645e+07
2.077864475182256882e+21 5.498770992719612206e-27 7.561826093414485030e-13 2.991404921691623257e-10 5.476972641606020140e-03 3.218397031272021309e+07
2.102125356228986012e+21 5.498479120118045651e-27 7.561424714659595509e-13 3.026117811178646712e-10 5.476681926052356930e-03 3.218510923808904737e+07
2.126669504233784214e+21 5.498180432185280117e-27 7.561013963565075793e-13 3.061228433982440298e-10 5.476384422184983961e-03 3.218627486210164800e+07
2.151500226585585779e+21 5.497874770656549448e-27 7.560593622487629196e-13 3.096741167332292832e-10 5.476079972366530192e-03 3.218746780970785394e+07
2.176620869289996190e+21 5.497561973632564276e-27 7.560163468785821153e-13 3.132660430211640538e-10 5.475768415339512564e-03 3.218868872044561803e+07
2.202034817420102730e+21 5.497241875497966409e-27 7.559723274707934254e-13 3.168990683519673320e-10 5.475449586145108433e-03 3.218993824877959862e+07
2.227745495572728513e+21 5.496914306838029730e-27 7.559272807277417051e-13 3.205736430223910818e-10 5.475123316040189821e-03 3.219121706444765627e+07
2.253756368329834234e+21 5.496579094353606180e-27 7.558811828175921615e-13 3.242902215502692529e-10 5.474789432412603858e-03 3.219252585281522200e+07
2.280070940725400830e+21 5.496236060774250812e-27 7.558340093623832880e-13 3.280492626877509139e-10 5.474447758694645644e-03 3.219386531523780897e+07
2.306692758717736944e+21 5.495885024769523050e-27 7.557857354258291819e-13 3.318512294334442970e-10 5.474098114274709645e-03 3.219523616943185776e+07
2.333625409667310813e+21 5.495525800858411782e-27 7.557363355008638725e-13 3.356965890434268304e-10 5.473740314407071067e-03 3.219663914985403046e+07
2.360872522820172906e+21 5.495158199316853425e-27 7.556857834969230148e-13 3.395858130410626353e-10 5.473374170119776373e-03 3.219807500808919221e+07
2.388437769796931551e+21 5.494782026083314272e-27 7.556340527269604262e-13 3.435193772255554178e-10 5.472999488120594384e-03 3.219954451324729621e+07
2.416324865087627067e+21 5.494397082662399099e-27 7.555811158941913853e-13 3.474977616792165951e-10 5.472616070701008875e-03 3.220104845236932114e+07
2.444537566552193499e+21 5.494003166026443686e-27 7.555269450785610810e-13 3.515214507733311950e-10 5.472223715638203229e-03 3.220258763084244356e+07
2.473079675926879404e+21 5.493600068515073335e-27 7.554715117229311397e-13 3.555909331726033313e-10 5.471822216095014596e-03 3.220416287282474712e+07
2.501955039336460190e+21 5.493187577732673557e-27 7.554147866189802958e-13 3.597067018380769786e-10 5.471411360517812461e-03 3.220577502167958394e+07
2.531167547812636262e+21 5.492765476443749982e-27 7.553567398928140541e-13 3.638692540285121938e-10 5.470990932532271249e-03 3.220742494041981921e+07
2.560721137818278035e+21 5.492333542466132289e-27 7.552973409902792046e-13 3.680790913000836608e-10 5.470560710837000552e-03 3.220911351216221973e+07
2.590619791777894760e+21 5.491891548561995603e-27 7.552365586619762230e-13 3.723367195043756046e-10 5.470120469094997412e-03 3.221084164059214294e+07
2.620867538614277374e+21 5.491439262326652733e-27 7.551743609479663241e-13 3.766426487845738653e-10 5.469669975822877284e-03 3.221261025043885782e+07
