# z rho(z) P(z) g(z) n(z) K(z) phi(z)
7.695249600000000052e+22 1.338117983833805500e-25 5.562865661486542765e-10 3.879197066404011269e-08 1.343055926915554255e-01 1.143909999051992893e+08 2.170108944649130500e+15
7.702655999999999161e+22 1.337193597471678349e-25 5.559022773778621044e-10 3.878559198734213452e-08 1.342128129368989620e-01 1.144437119439189434e+08 2.172981797187120750e+15
7.710062399999999948e+22 1.336270001998945308e-25 5.555183173980663904e-10 3.877917506083530146e-08 1.341201125630371305e-01 1.144964395721492916e+08 2.175854175876711250e+15
7.717468800000000734e+22 1.335347197567386802e-25 5.551346862723657124e-10 3.877272002246364720e-08 1.340274915852039395e-01 1.145491827371007800e+08 2.178726077890024750e+15
7.724875199999999843e+22 1.334425184323633585e-25 5.547513840617179048e-10 3.876622700990020785e-08 1.339349500181165886e-01 1.146019413860807717e+08 2.181597500409489500e+15
7.732281600000000629e+22 1.333503962409166274e-25 5.543684108249398520e-10 3.875969616054684323e-08 1.338424878759753578e-01 1.146547154664948583e+08 2.184468440627842750e+15
7.739687999999999738e+22 1.332583531960317418e-25 5.539857666187077980e-10 3.875312761153405159e-08 1.337501051724638013e-01 1.147075049258481264e+08 2.187338895748124000e+15
7.747094400000000524e+22 1.331663893108268742e-25 5.536034514975573472e-10 3.874652149972086374e-08 1.336578019207484980e-01 1.147603097117465138e+08 2.190208862983682250e+15
7.754500799999999633e+22 1.330745045979052986e-25 5.532214655138830501e-10 3.873987796169461145e-08 1.335655781334792458e-01 1.148131297718981951e+08 2.193078339558169750e+15
7.761907200000000419e+22 1.329826990693553443e-25 5.528398087179391274e-10 3.873319713377084803e-08 1.334734338227889783e-01 1.148659650541148484e+08 2.195947322704184500e+15
7.769313599999999528e+22 1.328909727367504419e-25 5.524584811578386429e-10 3.872647915199319610e-08 1.333813690002938201e-01 1.149188155063130111e+08 2.198815809663409500e+15
7.776720000000000315e+22 1.327993256111489397e-25 5.520774828795538135e-10 3.871972415213317559e-08 1.332893836770929208e-01 1.149716810765155256e+08 2.201683797689841500e+15
7.784126399999999423e+22 1.327077577030943793e-25 5.516968139269167330e-10 3.871293226969007797e-08 1.331974778637687595e-01 1.150245617128526419e+08 2.204551284047375250e+15
7.791532800000000210e+22 1.326162690229223406e-25 5.513164743428946780e-10 3.870610363989089347e-08 1.331056515706950383e-01 1.150774573633860797e+08 2.207418266009760500e+15
7.798939199999999318e+22 1.325248595810877668e-25 5.509364641709513367e-10 3.869923839769013242e-08 1.330139048083652797e-01 1.151303679759195745e+08 2.210284740860594750e+15
7.806345600000000105e+22 1.324335293868116764e-25 5.505567834494205335e-10 3.869233667776967301e-08 1.329222375860345529e-01 1.151832934987829477e+08 2.213150705893330500e+15
7.813751999999999214e+22 1.323422784488166048e-25 5.501774322145639020e-10 3.868539861453874812e-08 1.328306499124575490e-01 1.152362338804088831e+08 2.216016158411268000e+15
7.821158400000000000e+22 1.322511067753795705e-25 5.497984105007909147e-10 3.867842434213375996e-08 1.327391417959418451e-01 1.152891890693034977e+08 2.218881095727562250e+15
7.828564800000000786e+22 1.321600143743322358e-25 5.494197183406596075e-10 3.867141399441816763e-08 1.326477132443480145e-01 1.153421590140473694e+08 2.221745515165217500e+15
7.835971199999999895e+22 1.320690012530610214e-25 5.490413557648769925e-10 3.866436770498243415e-08 1.325563642650897100e-01 1.153951436632966995e+08 2.224609414057089000e+15
7.843377600000000682e+22 1.319780674185067852e-25 5.486633228022980248e-10 3.865728560714389412e-08 1.324650948651334426e-01 1.154481429657845050e+08 2.227472789745885750e+15
7.850783999999999790e+22 1.318872128771652357e-25 5.482856194799264290e-10 3.865016783394665446e-08 1.323739050509988302e-01 1.155011568703217804e+08 2.230335639584165500e+15
7.858190400000000577e+22 1.317964376350864262e-25 5.479082458229140791e-10 3.864301451816154146e-08 1.322827948287583211e-01 1.155541853257987052e+08 2.233197960934339750e+15
7.865596799999999685e+22 1.317057416978753758e-25 5.475312018545622395e-10 3.863582579228600153e-08 1.321917642040375540e-01 1.156072282811856270e+08 2.236059751168669000e+15
7.873003200000000472e+22 1.316151250706914255e-25 5.471544875963194966e-10 3.862860178854397547e-08 1.321008131820149700e-01 1.156602856855345517e+08 2.238921007669267750e+15
7.880409599999999581e+22 1.315245877582487438e-25 5.467781030677835170e-10 3.862134263888590508e-08 1.320099417674220899e-01 1.157133574879800379e+08 2.241781727828099000e+15
7.887816000000000367e+22 1.314341297648160283e-25 5.464020482867005300e-10 3.861404847498858096e-08 1.319191499645433752e-01 1.157664436377405822e+08 2.244641909046979750e+15
7.895222399999999476e+22 1.313437510942166663e-25 5.460263232689652247e-10 3.860671942825515574e-08 1.318284377772163396e-01 1.158195440841196477e+08 2.247501548737576500e+15
7.902628800000000262e+22 1.312534517498286427e-25 5.456509280286205430e-10 3.859935562981500514e-08 1.317378052088314100e-01 1.158726587765070200e+08 2.250360644321408750e+15
7.910035199999999371e+22 1.311632317345845864e-25 5.452758625778580932e-10 3.859195721052367498e-08 1.316472522623320374e-01 1.159257876643798500e+08 2.253219193229845000e+15
7.917441600000000157e+22 1.310730910509717241e-25 5.449011269270178397e-10 3.858452430096291431e-08 1.315567789402146415e-01 1.159789306973040402e+08 2.256077192904108500e+15
7.924847999999999266e+22 1.309830297010319490e-25 5.445267210845885167e-10 3.857705703144050998e-08 1.314663852445286385e-01 1.160320878249353021e+08 2.258934640795162000e+15
7.932254400000000052e+22 1.308930476863617526e-25 5.441526450572071113e-10 3.856955553199032629e-08 1.313760711768764411e-01 1.160852589970203638e+08 2.261791534361241000e+15
7.939660800000000839e+22 1.308031450081122926e-25 5.437788988496591735e-10 3.856201993237221242e-08 1.312858367384134028e-01 1.161384441633983552e+08 2.264647871071703000e+15
7.947067199999999948e+22 1.307133216669893249e-25 5.434054824648787129e-10 3.855445036207196266e-08 1.311956819298479293e-01 1.161916432740018666e+08 2.267503648406458000e+15
7.954473600000000734e+22 1.306235776632532491e-25 5.430323959039481989e-10 3.854684695030132306e-08 1.311056067514413670e-01 1.162448562788582146e+08 2.270358863854809500e+15
7.961879999999999843e+22 1.305339129967190854e-25 5.426596391660988703e-10 3.853920982599794510e-08 1.310156112030080311e-01 1.162980831280907840e+08 2.273213514915451000e+15
7.969286400000000629e+22 1.304443276667564521e-25 5.422872122487098055e-10 3.853153911782531291e-08 1.309256952839152610e-01 1.163513237719200552e+08 2.276067599096470500e+15
7.976692799999999738e+22 1.303548216722897259e-25 5.419151151473095762e-10 3.852383495417276973e-08 1.308358589930834204e-01 1.164045781606650352e+08 2.278921113915345500e+15
7.984099200000000524e+22 1.302653950117977208e-25 5.415433478555740764e-10 3.851609746315551128e-08 1.307461023289857305e-01 1.164578462447444350e+08 2.281774056898948000e+15
7.991505599999999633e+22 1.301760476833140320e-25 5.411719103653286938e-10 3.850832677261451961e-08 1.306564252896485201e-01 1.165111279746779203e+08 2.284626425583539000e+15
7.998912000000000419e+22 1.300867796844268070e-25 5.408008026665466551e-10 3.850052301011659618e-08 1.305668278726510312e-01 1.165644233010873497e+08 2.287478217514774500e+15
8.006318399999999528e+22 1.299975910122868495e-25 5.404300247473832511e-10 3.849268630295430888e-08 1.304773100751335790e-01 1.166177321746932715e+08 2.290329430247700500e+15
8.013724800000000315e+22 1.299084816640937048e-25 5.400595765961964314e-10 3.848481677814606491e-08 1.303878718942853565e-01 1.166710545460250974e+08 2.293180061346756500e+15
8.021131199999999423e+22 1.298194516364593320e-25 5.396894581989012749e-10 3.847691456243602467e-08 1.302985133267058337e-01 1.167243903658021390e+08 2.296030108385772000e+15
8.028537600000000210e+22 1.297305009253214568e-25 5.393196695386098554e-10 3.846897978229416796e-08 1.302092343683177167e-01 1.167777395849873275e+08 2.298879568947971000e+15
8.035943999999999318e+22 1.296416295262297539e-25 5.389502105968213479e-10 3.846101256391626093e-08 1.301200350146543006e-01 1.168311021546173543e+08 2.301728440625967000e+15
8.043350400000000105e+22 1.295528374343457784e-25 5.385810813534209947e-10 3.845301303322388248e-08 1.300309152608592478e-01 1.168844780258037746e+08 2.304576721021768000e+15
8.050756799999999214e+22 1.294641246444430116e-25 5.382122817866811391e-10 3.844498131586448388e-08 1.299418751016867546e-01 1.169378671497341543e+08 2.307424407746771500e+15
8.058163200000000000e+22 1.293754911509067688e-25 5.378438118732600886e-10 3.843691753721134902e-08 1.298529145315014399e-01 1.169912694776730388e+08 2.310271498421770000e+15
8.065569600000000786e+22 1.292869369477344067e-25 5.374756715882035617e-10 3.842882182236359447e-08 1.297640335442784842e-01 1.170446849609631747e+08 2.313117990676944500e+15
8.072975999999999895e+22 1.291984620285350700e-25 5.371078609049432410e-10 3.842069429614630174e-08 1.296752321336034908e-01 1.170981135510265082e+08 2.315963882151870500e+15
8.080382400000000682e+22 1.291100663865298758e-25 5.367403797952979101e-10 3.841253508311045118e-08 1.295865102926725132e-01 1.171515551993654221e+08 2.318809170495515000e+15
8.087788799999999790e+22 1.290217500145518440e-25 5.363732282294724201e-10 3.840434430753300137e-08 1.294978680142921390e-01 1.172050098575637043e+08 2.321653853366236000e+15
8.095195200000000577e+22 1.289335129050458522e-25 5.360064061760587230e-10 3.839612209341688910e-08 1.294093052908793784e-01 1.172584774772877395e+08 2.324497928431187500e+15
8.102601599999999685e+22 1.288453550500687498e-25 5.356399136020352519e-10 3.838786856449115512e-08 1.293208221144617476e-01 1.173119580102876127e+08 2.327341393364475000e+15
8.110008000000000472e+22 1.287572764412892205e-25 5.352737504727666103e-10 3.837958384421085812e-08 1.292324184766772133e-01 1.173654514083982706e+08 2.330184245851821500e+15
8.117414399999999581e+22 1.286692770699879662e-25 5.349079167520049165e-10 3.837126805575722689e-08 1.291440943687742759e-01 1.174189576235405058e+08 2.333026483588287000e+15
8.124820800000000367e+22 1.285813569270574771e-25 5.345424124018879427e-10 3.836292132203769347e-08 1.290558497816118311e-01 1.174724766077223122e+08 2.335868104277865000e+15
8.132227199999999476e+22 1.284935160030022612e-25 5.341772373829407687e-10 3.835454376568593281e-08 1.289676847056593356e-01 1.175260083130397946e+08 2.338709105633476000e+15
8.139633600000000262e+22 1.284057542879385923e-25 5.338123916540745419e-10 3.834613550906188263e-08 1.288795991309966138e-01 1.175795526916785091e+08 2.341549485376975000e+15
8.147039999999999371e+22 1.283180717715948307e-25 5.334478751725877175e-10 3.833769667425189563e-08 1.287915930473141068e-01 1.176331096959143877e+08 2.344389241239144500e+15
8.154446400000000157e+22 1.282304684433111254e-25 5.330836878941646112e-10 3.832922738306873286e-08 1.287036664439125955e-01 1.176866792781151235e+08 2.347228370959700500e+15
8.161852799999999266e+22 1.281429442920395283e-25 5.327198297728765363e-10 3.832072775705165639e-08 1.286158193097034219e-01 1.177402613907411098e+08 2.350066872287287000e+15
8.169259200000000052e+22 1.280554993063440866e-25 5.323563007611815975e-10 3.831219791746650868e-08 1.285280516332083789e-01 1.177938559863467366e+08 2.352904742979481000e+15
8.176665599999999161e+22 1.279681334744006358e-25 5.319931008099238631e-10 3.830363798530574571e-08 1.284403634025597096e-01 1.178474630175814778e+08 2.355741980802788500e+15
8.184071999999999948e+22 1.278808467839970064e-25 5.316302298683348127e-10 3.829504808128862885e-08 1.283527546055001634e-01 1.179010824371910989e+08 2.358578583532648500e+15
8.191478400000000734e+22 1.277936392225329320e-25 5.312676878840319932e-10 3.828642832586114546e-08 1.282652252293829676e-01 1.179547141980187744e+08 2.361414548953428000e+15
8.198884799999999843e+22 1.277065107770200497e-25 5.309054748030197427e-10 3.827777883919620744e-08 1.281777752611718280e-01 1.180083582530062944e+08 2.364249874858425500e+15
8.206291200000000629e+22 1.276194614340818765e-25 5.305435905696889834e-10 3.826909974119373061e-08 1.280904046874409008e-01 1.180620145551952273e+08 2.367084559049872000e+15
8.213697599999999738e+22 1.275324911800686960e-25 5.301820351272948149e-10 3.826039115148068102e-08 1.280031134944901172e-01 1.181156830576571971e+08 2.369918599338926500e+15
8.221104000000000524e+22 1.274456000013015421e-25 5.298208084189704313e-10 3.825165318941122058e-08 1.279159016685900152e-01 1.181693637133438438e+08 2.372751993545681500e+15
8.228510399999999633e+22 1.273587878833636426e-25 5.294599103847821512e-10 3.824288597406674673e-08 1.278287691952706417e-01 1.182230564755252004e+08 2.375584739499157000e+15
8.235916800000000419e+22 1.272720548114545591e-25 5.290993409632009718e-10 3.823408962425605127e-08 1.277417160596769075e-01 1.182767612975727916e+08 2.378416835037307500e+15
8.243323199999999528e+22 1.271854007704356465e-25 5.287391000912920971e-10 3.822526425851541299e-08 1.276547422466143278e-01 1.183304781329324841e+08 2.381248278007015000e+15
8.250729600000000315e+22 1.270988257448299832e-25 5.283791877047145239e-10 3.821640999510866387e-08 1.275678477405488565e-01 1.183842069351256490e+08 2.384079066264094000e+15
8.258135999999999423e+22 1.270123297188223720e-25 5.280196037377207317e-10 3.820752695202734788e-08 1.274810325256069687e-01 1.184379476577501595e+08 2.386909197673288500e+15
8.265542400000000210e+22 1.269259126762593852e-25 5.276603481231570965e-10 3.819861524699084009e-08 1.273942965855755782e-01 1.184917002544814348e+08 2.389738670107157000e+15
8.272948799999999318e+22 1.268395746006493193e-25 5.273014207924638906e-10 3.818967499744640624e-08 1.273076399039021478e-01 1.185454646790734380e+08 2.392567481445425000e+15
8.280355200000000105e+22 1.267533154751621716e-25 5.269428216756747656e-10 3.818070632056938142e-08 1.272210624636945508e-01 1.185992408853597492e+08 2.395395629579003500e+15
8.287761599999999214e+22 1.266671352826297552e-25 5.265845507014177867e-10 3.817170933326327593e-08 1.271345642477212656e-01 1.186530288272545338e+08 2.398223112407401000e+15
8.295168000000000000e+22 1.265810340055454697e-25 5.262266077969139845e-10 3.816268415215986791e-08 1.270481452384110976e-01 1.187068284587537646e+08 2.401049927838599500e+15
8.302574400000000786e+22 1.264950116260646448e-25 5.258689928879789066e-10 3.815363089361938868e-08 1.269618054178535127e-01 1.187606397339360267e+08 2.403876073789048500e+15
8.309980799999999895e+22 1.264090681260042887e-25 5.255117058990213765e-10 3.814454967373064179e-08 1.268755447677983872e-01 1.188144626069637537e+08 2.406701548183667000e+15
8.317387200000000682e+22 1.263232034868429954e-25 5.251547467530441141e-10 3.813544060831108911e-08 1.267893632696560358e-01 1.188682970320842266e+08 2.409526348955846500e+15
8.324793599999999790e+22 1.262374176897213126e-25 5.247981153716436322e-10 3.812630381290704931e-08 1.267032609044973501e-01 1.189221429636306167e+08 2.412350474047446000e+15
8.332200000000000577e+22 1.261517107154413744e-25 5.244418116750100298e-10 3.811713940279380373e-08 1.266172376530536603e-01 1.189760003560230583e+08 2.415173921408797000e+15
8.339606399999999685e+22 1.260660825444671533e-25 5.240858355819277158e-10 3.810794749297576850e-08 1.265312934957168178e-01 1.190298691637697220e+08 2.417996688998697500e+15
8.347012800000000472e+22 1.259805331569242312e-25 5.237301870097739615e-10 3.809872819818660696e-08 1.264454284125390848e-01 1.190837493414679617e+08 2.420818774784419000e+15
8.354419199999999581e+22 1.258950625326000745e-25 5.233748658745206583e-10 3.808948163288942821e-08 1.263596423832333282e-01 1.191376408438051492e+08 2.423640176741700500e+15
8.361825600000000367e+22 1.258096706509438048e-25 5.230198720907330772e-10 3.808020791127683347e-08 1.262739353871728254e-01 1.191915436255600601e+08 2.426460892854753500e+15
8.369231999999999476e+22 1.257243574910663135e-25 5.226652055715703852e-10 3.807090714727126674e-08 1.261883074033914032e-01 1.192454576416037232e+08 2.429280921116255500e+15
8.376638400000000262e+22 1.256391230317401470e-25 5.223108662287850255e-10 3.806157945452495529e-08 1.261027584105832433e-01 1.192993828469006568e+08 2.432100259527359000e+15
8.384044799999999371e+22 1.255539672513997137e-25 5.219568539727239580e-10 3.805222494642019420e-08 1.260172883871032157e-01 1.193533191965097934e+08 2.434918906097682000e+15
8.391451200000000157e+22 1.254688901281410537e-25 5.216031687123273152e-10 3.804284373606951838e-08 1.259318973109664896e-01 1.194072666455858052e+08 2.437736858845315000e+15
8.398857599999999266e+22 1.253838916397220691e-25 5.212498103551295394e-10 3.803343593631580190e-08 1.258465851598488949e-01 1.194612251493799239e+08 2.440554115796817500e+15
8.406264000000000052e+22 1.252989717635792376e-25 5.208967788073289696e-10 3.802400165973246969e-08 1.257613519111036859e-01 1.195151946632304490e+08 2.443370674987220500e+15
8.413670400000000839e+22 1.252141304771494503e-25 5.205440739751254956e-10 3.801454101862366960e-08 1.256761975420844502e-01 1.195691751423590034e+08 2.446186534460022500e+15
8.421076799999999948e+22 1.251293677573616561e-25 5.201916957626073187e-10 3.800505412502442464e-08 1.255911220296349884e-01 1.196231665421942919e+08 2.449001692267193500e+15
8.428483200000000734e+22 1.250446835807151515e-25 5.198396440720767571e-10 3.799554109070085791e-08 1.255061253501679186e-01 1.196771688183239400e+08 2.451816146469173500e+15
8.435889599999999843e+22 1.249600779234152907e-25 5.194879188046138662e-10 3.798600202715027871e-08 1.254212074798007615e-01 1.197311819264091551e+08 2.454629895133583000e+15
8.443296000000000629e+22 1.248755507613733014e-25 5.191365198600760253e-10 3.797643704560148023e-08 1.253363683943558571e-01 1.197852058221859634e+08 2.457442936335000500e+15
8.450702399999999738e+22 1.247911020702063774e-25 5.187854471370983506e-10 3.796684625701485214e-08 1.252516080693604206e-01 1.198392404614659548e+08 2.460255268158673000e+15
8.458108800000000524e+22 1.247067318252375402e-25 5.184347005330928687e-10 3.795722977208258565e-08 1.251669264800464032e-01 1.198932858001374006e+08 2.463066888697944500e+15
8.465515199999999633e+22 1.246224400014958690e-25 5.180842799442497568e-10 3.794758770122887208e-08 1.250823236013507422e-01 1.199473417941660881e+08 2.465877796054168500e+15
8.472921600000000419e+22 1.245382265737162019e-25 5.177341852655357921e-10 3.793792015461006168e-08 1.249977994079150417e-01 1.200014083995964676e+08 2.468687988336713000e+15
8.480327999999999528e+22 1.244540915163394577e-25 5.173844163906962129e-10 3.792822724211492830e-08 1.249133538740859056e-01 1.200554855725523978e+08 2.471497463662956000e+15
8.487734400000000315e+22 1.243700348035124058e-25 5.170349732122528571e-10 3.791850907336479515e-08 1.248289869739146879e-01 1.201095732692383081e+08 2.474306220158289000e+15
8.495140799999999423e+22 1.242860564090877587e-25 5.166858556215056103e-10 3.790876575771377300e-08 1.247446986811576175e-01 1.201636714459400773e+08 2.477114255956115000e+15
8.502547200000000210e+22 1.242021563066241025e-25 5.163370635085312681e-10 3.789899740424895872e-08 1.246604889692757151e-01 1.202177800590261072e+08 2.479921569197849500e+15
8.509953599999999318e+22 1.241183344693860351e-25 5.159885967621847769e-10 3.788920412179062059e-08 1.245763578114349179e-01 1.202718990649481565e+08 2.482728158032918000e+15
8.517360000000000105e+22 1.240345908703440051e-25 5.156404552700977863e-10 3.787938601889244971e-08 1.244923051805059133e-01 1.203260284202425629e+08 2.485534020618761500e+15
8.524766399999999214e+22 1.239509254821744270e-25 5.152926389186802004e-10 3.786954320384171224e-08 1.244083310490643052e-01 1.203801680815310031e+08 2.488339155120830000e+15
8.532172800000000000e+22 1.238673382772596120e-25 5.149451475931185228e-10 3.785967578465952072e-08 1.243244353893904891e-01 1.204343180055216104e+08 2.491143559712587000e+15
8.539579200000000786e+22 1.237838292276878370e-25 5.145979811773774082e-10 3.784978386910101270e-08 1.242406181734697079e-01 1.204884781490099579e+08 2.493947232575507500e+15
8.546985599999999895e+22 1.237003983052532529e-25 5.142511395541988350e-10 3.783986756465556918e-08 1.241568793729920794e-01 1.205426484688800722e+08 2.496750171899078500e+15
8.554392000000000682e+22 1.236170454814559532e-25 5.139046226051017949e-10 3.782992697854703292e-08 1.240732189593524853e-01 1.205968289221053720e+08 2.499552375880800000e+15
8.561798399999999790e+22 1.235337707275019972e-25 5.135584302103833270e-10 3.781996221773396655e-08 1.239896369036507517e-01 1.206510194657497853e+08 2.502353842726182000e+15
8.569204800000000577e+22 1.234505740143032950e-25 5.132125622491176908e-10 3.780997338890982463e-08 1.239061331766914270e-01 1.207052200569686592e+08 2.505154570648749000e+15
8.576611199999999685e+22 1.233674553124777224e-25 5.128670185991563661e-10 3.779996059850321835e-08 1.238227077489839900e-01 1.207594306530098766e+08 2.507954557870035500e+15
8.584017600000000472e+22 1.232844145923490981e-25 5.125217991371286732e-10 3.778992395267812063e-08 1.237393605907427113e-01 1.208136512112147361e+08 2.510753802619589500e+15
8.591423999999999581e+22 1.232014518239471374e-25 5.121769037384412561e-10 3.777986355733413089e-08 1.236560916718867364e-01 1.208678816890191287e+08 2.513552303134969500e+15
8.598830400000000367e+22 1.231185669771072549e-25 5.118323322776931204e-10 3.776977951810665364e-08 1.235729009621401725e-01 1.209221220438891202e+08 2.516350057661748000e+15
8.606236799999999476e+22 1.230357600215949093e-25 5.114880846291918972e-10 3.775967194036716987e-08 1.234897884311568772e-01 1.209763722332401723e+08 2.519147064452574500e+15
8.613643200000000262e+22 1.229530309266386432e-25 5.111441606650137947e-10 3.774954092922350831e-08 1.234067540480518615e-01 1.210306322147437632e+08 2.521943321766026500e+15
8.621049599999999371e+22 1.228703796611914007e-25 5.108005602560889621e-10 3.773938658952000426e-08 1.233237977816634690e-01 1.210849019461576194e+08 2.524738827871038500e+15
8.628456000000000157e+22 1.227878061939513745e-25 5.104572832722887576e-10 3.772920902583780403e-08 1.232409196005744417e-01 1.211391813853129596e+08 2.527533581044317000e+15
8.635862399999999266e+22 1.227053104933624417e-25 5.101143295824267821e-10 3.771900834249508988e-08 1.231581194731121570e-01 1.211934704901151657e+08 2.530327579570126000e+15
8.643268800000000052e+22 1.226228925276137965e-25 5.097716990542582591e-10 3.770878464354731828e-08 1.230753973673484325e-01 1.212477692185449302e+08 2.533120821740291000e+15
8.650675199999999161e+22 1.225405522646401802e-25 5.094293915544806546e-10 3.769853803278749122e-08 1.229927532510996790e-01 1.213020775286588520e+08 2.535913305854193500e+15
8.658081599999999948e+22 1.224582896721216969e-25 5.090874069487324368e-10 3.768826861374637460e-08 1.229101870919267481e-01 1.213563953785906583e+08 2.538705030218776000e+15
8.665488000000000734e+22 1.223761047174840206e-25 5.087457451015948337e-10 3.767797648969278272e-08 1.228276988571350842e-01 1.214107227265518755e+08 2.541495993148539000e+15
8.672894399999999843e+22 1.222939973678982115e-25 5.084044058765901786e-10 3.766766176363381659e-08 1.227452885137746280e-01 1.214650595308327973e+08 2.544286192965541000e+15
8.680300800000000629e+22 1.222119675902808075e-25 5.080633891361830477e-10 3.765732453831511534e-08 1.226629560286398302e-01 1.215194057498035580e+08 2.547075627999401500e+15
8.687707199999999738e+22 1.221300153512938706e-25 5.077226947417797429e-10 3.764696491622113418e-08 1.225807013682696928e-01 1.215737613419147283e+08 2.549864296587297000e+15
8.695113600000000524e+22 1.220481406173448027e-25 5.073823225537281885e-10 3.763658299957539583e-08 1.224985244989477001e-01 1.216281262656985372e+08 2.552652197073963500e+15
8.702519999999999633e+22 1.219663433545865986e-25 5.070422724313186553e-10 3.762617889034073539e-08 1.224164253867019020e-01 1.216825004797696471e+08 2.555439327811696000e+15
8.709926400000000419e+22 1.218846235289175702e-25 5.067025442327823122e-10 3.761575269021958490e-08 1.223344039973048164e-01 1.217368839428261071e+08 2.558225687160348500e+15
8.717332799999999528e+22 1.218029811059816682e-25 5.063631378152931917e-10 3.760530450065426449e-08 1.222524602962735546e-01 1.217912766136502028e+08 2.561011273487333000e+15
8.724739200000000315e+22 1.217214160511681143e-25 5.060240530349664316e-10 3.759483442282717427e-08 1.221705942488696683e-01 1.218456784511095732e+08 2.563796085167622000e+15
8.732145599999999423e+22 1.216399283296117462e-25 5.056852897468595157e-10 3.758434255766116494e-08 1.220888058200993304e-01 1.219000894141578972e+08 2.566580120583744500e+15
8.739552000000000210e+22 1.215585179061927875e-25 5.053468478049710335e-10 3.757382900581971646e-08 1.220070949747131123e-01 1.219545094618360847e+08 2.569363378125791500e+15
8.746958399999999318e+22 1.214771847455369398e-25 5.050087270622423342e-10 3.756329386770727550e-08 1.219254616772062344e-01 1.220089385532729626e+08 2.572145856191409500e+15
8.754364800000000105e+22 1.213959288120153366e-25 5.046709273705558723e-10 3.755273724346951357e-08 1.218439058918183437e-01 1.220633766476864517e+08 2.574927553185806500e+15
8.761771199999999214e+22 1.213147500697446583e-25 5.043334485807360350e-10 3.754215923299361816e-08 1.217624275825336666e-01 1.221178237043843120e+08 2.577708467521747500e+15
8.769177600000000000e+22 1.212336484825869255e-25 5.039962905425492454e-10 3.753155993590850448e-08 1.216810267130809114e-01 1.221722796827652156e+08 2.580488597619558500e+15
8.776584000000000786e+22 1.211526240141497283e-25 5.036594531047038594e-10 3.752093945158520595e-08 1.215997032469333383e-01 1.222267445423196256e+08 2.583267941906858500e+15
8.783990399999999895e+22 1.210716766278627719e-25 5.033229361151685265e-10 3.751029787913707265e-08 1.215184571473857111e-01 1.222812182425791174e+08 2.586046498816071500e+15
8.791396800000000682e+22 1.209908062871083739e-25 5.029867394217153372e-10 3.749963531742010226e-08 1.214372883776852485e-01 1.223357007430292070e+08 2.588824266789043500e+15
8.798803199999999790e+22 1.209100129548051289e-25 5.026508628701878109e-10 3.748895186503321794e-08 1.213561969006136526e-01 1.223901920033903271e+08 2.591601244275573500e+15
8.806209600000000577e+22 1.208292965936292545e-25 5.023153063054229946e-10 3.747824762031850657e-08 1.212751826787094589e-01 1.224446919834701419e+08 2.594377429732576000e+15
8.813615999999999685e+22 1.207486571660381244e-25 5.019800695713472095e-10 3.746752268136160260e-08 1.211942456742914759e-01 1.224992006431485116e+08 2.597152821624075000e+15
8.821022400000000472e+22 1.206680946342700158e-25 5.016451525109760510e-10 3.745677714599191960e-08 1.211133858494586185e-01 1.225537179423785061e+08 2.599927418421210000e+15
8.828428799999999581e+22 1.205876089603442698e-25 5.013105549664155261e-10 3.744601111178294149e-08 1.210326031660901025e-01 1.226082438411870897e+08 2.602701218602229500e+15
8.835835200000000367e+22 1.205072001060611544e-25 5.009762767788602954e-10 3.743522467605257321e-08 1.209518975858452083e-01 1.226627782996761650e+08 2.605474220652496500e+15
8.843241599999999476e+22 1.204268680330020013e-25 5.006423177885951209e-10 3.742441793586332603e-08 1.208712690701635173e-01 1.227173212780231386e+08 2.608246423064485000e+15
8.850648000000000262e+22 1.203466127025290918e-25 5.003086778349941422e-10 3.741359098802276755e-08 1.207907175802647032e-01 1.227718727364820540e+08 2.611017824337783000e+15
8.858054399999999371e+22 1.202664340757857944e-25 4.999753567565211866e-10 3.740274392908370697e-08 1.207102430771487545e-01 1.228264326353841275e+08 2.613788422979088000e+15
8.865460800000000157e+22 1.201863321136963351e-25 4.996423543907294589e-10 3.739187685534454582e-08 1.206298455215957105e-01 1.228810009351389110e+08 2.616558217502213500e+15
8.872867199999999266e+22 1.201063067769660729e-25 4.993096705742619550e-10 3.738098986284954929e-08 1.205495248741659114e-01 1.229355775962348878e+08 2.619327206428081000e+15
8.880273600000000052e+22 1.200263580260812931e-25 4.989773051428509451e-10 3.737008304738921677e-08 1.204692810951998178e-01 1.229901625792404413e+08 2.622095388284728500e+15
8.887680000000000839e+22 1.199464858213092767e-25 4.986452579313184903e-10 3.735915650450051350e-08 1.203891141448181212e-01 1.230447558448047787e+08 2.624862761607304000e+15
8.895086399999999948e+22 1.198666901226983685e-25 4.983135287735763397e-10 3.734821032946723451e-08 1.203090239829217173e-01 1.230993573536585569e+08 2.627629324938066500e+15
8.902492800000000734e+22 1.197869708900778399e-25 4.979821175026253096e-10 3.733724461732026931e-08 1.202290105691916355e-01 1.231539670666149855e+08 2.630395076826391000e+15
8.909899199999999843e+22 1.197073280830580263e-25 4.976510239505562143e-10 3.732625946283795263e-08 1.201490738630891508e-01 1.232085849445705563e+08 2.633160015828761000e+15
8.917305600000000629e+22 1.196277616610301669e-25 4.973202479485493489e-10 3.731525496054637546e-08 1.200692138238557000e-01 1.232632109485059828e+08 2.635924140508775500e+15
